Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2010,9,5,162960,0.045,2.0193,2,0.3255,2,5,1,99,1,222000,PT01,5
2010,9,5,298740,0.045,3.7019,2,0.4747,2,5,1,99,1,375000,PT01,5
2010,9,5,112380,0.0475,1.3926,2,0.5608,2,5,1,99,1,272000,PT01,5
2010,9,5,93276,0.04,1.1558,2,0.382,2,5,1,99,1,136000,PT01,5
2010,9,5,187848,0.0463,2.3277,2,0.4902,2,7,3,99,2,250000,PT01,5
2010,9,5,20292,0.0475,0.2514,2,0.3,2,5,2,99,1,67500,PT01,5
2010,9,5,96900,0.04,1.2007,2,0.4268,2,5,1,99,1,210000,PT01,5
2010,9,5,188400,0.0475,2.3346,2,0.1508,2,5,1,99,1,225000,PT01,5
2010,9,5,48600,0.0488,0.6022,2,0.3704,2,5,1,99,1,100000,PT01,5
2010,9,5,134820,0.045,1.6706,2,0.6787,2,5,1,99,1,150000,PT01,4
2010,9,5,96564,0.045,1.1966,2,0.5353,2,5,1,99,1,410000,PT01,5
2010,9,5,53820,0.045,0.6669,2,0.3846,2,5,1,99,1,165000,PT01,5
2010,9,5,26100,0.0513,0.3234,2,0.4286,2,5,2,99,1,105000,PT01,5
2010,9,5,60420,0.0513,0.7487,2,0.3122,2,5,1,99,1,74000,PT01,5
2010,9,5,35004,0.0525,0.4338,2,0.6132,2,5,2,99,1,104250,PT01,5
2010,9,5,120096,0.04,1.4882,2,0.2778,2,5,1,99,1,150000,PT01,4
2010,9,5,114996,0.0513,1.425,1,0.8,2,5,2,99,2,116000,PT01,5
2010,9,5,81600,0.0475,1.0112,2,0.2935,2,5,2,99,1,162000,PT01,5
2010,9,5,135432,0.0513,1.6866,1,0.8,2,5,1,43,1,215200,PT01,4
2010,9,5,97908,0.05,1.2132,1,0.6145,2,5,2,99,1,110000,PT01,5
2010,9,5,104448,0.0463,1.2943,2,0.5087,2,5,1,99,1,117000,PT01,5
2010,9,5,143899,0.045,1.7831,2,0.7020000000000001,2,5,2,99,2,358000,PT01,5
2010,9,5,109800,0.045,1.3606,2,0.5496,2,7,3,99,1,305000,PT01,5
2010,9,5,95544,0.0425,1.1839,2,0.1105,2,5,1,99,1,100000,PT01,4
2010,9,5,370556,0.0425,4.5918,2,0.3843,2,5,1,99,2,417000,PT01,4
2010,9,5,95316,0.0475,1.1811,2,0.4558,2,5,1,99,1,237000,PT01,5
2010,9,5,257976,0.0513,3.1967,2,0.5579,2,5,1,99,1,318000,PT01,4
2010,9,5,255516,0.0488,3.1662,2,0.4519,2,5,1,99,1,235000,PT01,5
2010,9,5,94715,0.0425,1.1737,2,0.3377,2,5,1,99,1,260000,PT01,3
2010,9,7,138000,0.04,1.6293,2,0.44,2,5,1,50,1,220000,PT01,5
2010,9,7,48792,0.0438,0.5761,2,0.57,2,5,2,47,1,90000,PT11,5
2010,9,9,159744,0.04,2.0246,2,0.56,2,5,1,54,1,175000,PT01,5
2010,9,9,130620,0.0425,1.6555,2,0.7736,2,5,2,43,1,205000,PT01,5
2010,9,9,170004,0.0438,2.1547,2,0.68,2,5,1,57,1,185000,PT01,4
