Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2017,42,89,79404,0.0375,1.1327,1,1.0,2,7,3,52,1,225000,PT01,4
2017,12,109,116136,0.0375,1.8347,2,0.71,2,5,1,75,1,232000,PT07,5
2017,39,57,55980,0.0375,0.9014,1,1.03,1,3,2,36,1,240052,PT07,4
2017,12,117,135324,0.0375,2.3212,1,1.03,2,5,1,69,1,256000,PT07,5
2017,12,57,83424,0.0375,1.4140000000000001,1,0.61,2,3,2,47,1,263495,PT07,5
2017,13,67,78252,0.0375,1.1068,2,0.97,2,7,3,59,1,191200,PT07,5
2017,12,125,122988,0.0388,2.5623,1,1.04,2,7,1,55,1,309980,PT01,4
2017,51,59,111144,0.0375,1.0159,1,0.84,2,5,1,49,1,235912,PT11,4
2017,29,165,78996,0.0375,1.0575,1,1.0,1,2,1,36,1,189000,PT01,5
2017,51,59,55656,0.0375,0.5087,2,0.76,2,3,1,54,1,335000,PT07,2
2017,48,29,67320,0.0375,1.0618,1,0.99,2,5,1,43,1,236081,PT07,4
2017,13,67,96828,0.0375,1.3696,1,1.0,1,5,1,34,1,300000,PT07,5
2017,24,3,59712,0.0413,0.6664,1,0.99,2,5,2,54,1,171830,PT07,1
2017,24,510,115884,0.0388,1.2933,1,0.99,1,3,1,48,1,219942,PT01,3
2017,51,59,134940,0.0375,1.2335,1,1.04,2,3,1,53,1,516500,PT07,5
2017,11,1,113664,0.0375,1.0390000000000001,1,1.0,1,7,3,51,1,555000,PT01,4
2017,51,107,107328,0.0375,0.9811,1,1.03,1,2,1,36,1,483169,PT07,4
2017,51,510,204996,0.0388,1.8738,1,1.03,1,5,1,40,1,625158,PT01,5
2017,6,37,129660,0.0375,2.0581,2,1.0,2,7,1,54,1,555000,PT01,3
2017,24,5,59256,0.0438,0.6613,1,0.99,1,7,3,28,1,230644,PT11,3
2017,24,45,50028,0.04,0.772,1,0.92,1,3,2,50,1,128205,PT01,2
2017,42,133,66528,0.035,0.9463,1,0.82,2,3,2,47,1,158730,PT01,2
2017,24,5,76044,0.0388,0.8487,1,0.99,1,3,2,40,1,201286,PT01,4
2017,42,55,27660,0.0413,0.4269,1,0.89,1,5,2,32,1,132275,PT01,1
2017,24,5,53376,0.04,0.5957,1,0.99,1,3,2,34,1,171830,PT07,1
2017,24,5,66624,0.0438,0.7436,1,0.99,1,2,2,27,1,208160,PT07,3
2017,24,27,75792,0.0425,0.8459,1,0.99,1,7,3,34,1,200795,PT11,3
2017,24,3,58824,0.0388,0.6565,1,0.99,1,7,2,22,1,142373,PT01,2
2017,24,510,51192,0.0388,0.5713,1,0.99,1,3,1,36,1,129609,PT01,3
2017,24,15,72780,0.0375,0.9041,1,0.99,1,3,2,38,1,288674,PT01,3
2017,24,17,150384,0.0325,1.3746,2,1.0,2,3,2,47,1,238000,PT07,5
2017,4,27,92664,0.0325,2.1351,1,1.0,2,1,1,68,1,149900,PT01,5
2017,26,39,75072,0.0325,1.3724,2,0.84,2,5,1,62,1,85000,PT01,3
2017,51,93,69048,0.0325,0.9331,2,0.43,2,5,1,65,1,300000,PT01,5
2017,23,9,41100,0.0325,0.7419,2,0.31,2,5,1,56,1,41900,PT01,4
2017,29,213,86232,0.0325,1.7351,1,0.97,2,5,1,37,1,202974,PT01,5
2017,29,47,68988,0.0325,0.9235,2,0.74,2,5,1,68,1,150000,PT01,4
2017,53,53,193368,0.035,2.7235,2,1.0,2,7,1,53,1,279000,PT07,4
2017,12,57,83196,0.0325,1.4101,2,0.68,2,7,2,54,1,88000,PT01,5
2017,42,43,171012,0.0325,2.3785,2,0.8,2,7,1,52,1,180000,PT01,4
2017,37,63,146508,0.0325,2.1737,2,0.8,2,7,3,49,1,125625,PT07,5
2017,45,51,73968,0.0375,1.3852,2,0.85,2,3,2,67,1,169500,PT01,3
2017,13,67,33540,0.0388,0.4744,2,1.01,2,7,1,64,1,125625,PT01,3
2017,51,179,137316,0.0375,1.2552,2,0.77,2,7,1,41,1,232693,PT01,3
2017,45,83,36936,0.0388,0.674,1,1.0,2,7,2,53,1,160000,PT07,4
2017,53,49,39768,0.0375,0.6672,1,1.03,2,5,1,73,1,266240,PT07,4
2017,48,29,54912,0.0388,0.8661,1,1.0,1,7,1,63,1,118900,PT07,2
2017,6,73,133524,0.0375,1.8291,2,0.53,2,3,1,59,1,381243,PT07,4
2017,51,650,44760,0.0375,0.6049,1,1.03,1,5,1,24,1,219622,PT07,3
2017,53,35,155700,0.0388,2.0871,2,0.9,2,5,2,55,1,300000,PT01,4
2017,35,13,85968,0.0375,1.9019,2,1.0,2,7,1,36,1,172400,PT01,3
2017,11,1,63480,0.0375,0.5803,2,0.59,2,3,1,60,1,166198,PT01,5
2017,1,101,53148,0.0388,0.8947,1,1.03,1,5,1,24,1,194085,PT07,4
2017,12,127,101652,0.0375,1.9738,1,1.03,1,3,2,39,1,251289,PT07,4
2017,51,153,145596,0.0388,1.3309,2,0.91,2,3,1,56,1,310000,PT01,3
2017,37,21,34944,0.0375,0.6251,1,0.97,1,5,1,68,1,125000,PT01,4
2017,51,107,97152,0.0388,0.888,1,1.03,1,5,1,54,1,395320,PT07,5
2017,20,91,53772,0.0388,0.7198,1,0.51,2,7,1,65,1,200000,PT07,5
2017,48,29,87324,0.0388,1.3774,1,1.0,1,7,1,28,1,235000,PT07,4
2017,51,179,107136,0.0375,0.9793,2,1.03,2,3,1,52,1,321772,PT01,5
2017,13,63,25980,0.0388,0.3675,1,0.47,2,3,1,57,1,79750,PT07,4
2017,12,105,123732,0.0388,2.4599,2,1.0,2,5,1,52,1,202500,PT07,3
2017,23,5,98772,0.0388,1.3493,1,0.97,2,5,1,52,1,286839,PT01,2
2017,37,151,63036,0.0438,1.1673,1,0.99,1,5,2,42,1,177082,PT01,2
2017,6,71,87300,0.0325,1.443,2,1.0,2,3,1,56,1,308000,PT01,3
2017,37,51,105900,0.035,1.9503,2,0.96,2,4,1,43,1,206200,PT01,4
2017,12,111,41376,0.035,0.7763,2,0.99,2,3,1,81,1,162700,PT01,4
2017,23,17,149100,0.0338,2.6913,1,1.0,2,5,1,47,1,248000,PT01,4
2017,51,41,98268,0.035,1.2663,2,1.0,2,3,1,42,1,260000,PT07,4
2017,51,153,132720,0.03,1.2132,2,0.68,2,3,1,53,1,202150,PT01,5
2017,12,69,53016,0.035,0.9094,2,0.77,2,3,2,62,1,130601,PT01,4
2017,51,59,191736,0.0375,1.7526,2,1.0,2,7,1,51,1,525500,PT07,5
2017,33,17,120012,0.0375,1.3454,1,1.03,1,5,1,39,1,425454,PT01,2
2017,51,59,256848,0.0375,2.3478,2,1.04,2,5,1,51,1,531995,PT07,4
2017,42,97,271992,0.0313,4.8657,2,0.71,2,5,1,59,1,130765,PT01,4
2017,13,15,80400,0.0313,1.1372,2,0.73,2,7,1,57,1,101500,PT01,5
2017,48,29,148692,0.0388,2.3453,1,1.0,1,5,2,42,1,305000,PT07,4
2017,4,19,57864,0.0375,0.9807,1,1.0,1,3,1,64,1,197954,PT07,4
2017,21,47,137988,0.0388,2.4908,1,1.03,2,7,1,52,1,369016,PT01,5
2017,17,119,35244,0.0375,0.4881,1,1.0,1,5,1,84,1,157000,PT01,5
2017,12,99,63564,0.0413,0.9794,1,1.03,1,5,1,28,1,178762,PT07,3
2017,12,85,96612,0.0388,1.8126,2,0.86,2,5,1,68,1,424100,PT07,5
2017,51,199,118056,0.0388,1.5954,1,0.73,2,3,1,53,1,315000,PT07,5
2017,47,125,189204,0.0375,3.4152,1,1.0,2,5,1,55,1,198000,PT01,4
2017,37,87,151872,0.0375,2.7169,1,1.0,2,7,1,52,1,365000,PT01,4
2017,24,33,77592,0.0375,0.7093,1,0.99,1,7,2,43,1,147283,PT11,3
2017,24,510,72024,0.0388,0.8038,1,0.99,1,5,2,33,1,171830,PT01,2
2017,24,5,46356,0.04,0.5174,1,0.99,1,5,1,32,1,150228,PT01,3
2017,12,57,121620,0.0388,2.0614,1,1.04,2,5,1,45,1,296987,PT01,5
2017,24,5,38016,0.0388,0.4243,1,0.99,1,5,2,35,1,152192,PT01,3
2017,24,27,59712,0.0388,0.6664,1,0.92,1,3,1,35,1,182895,PT11,4
2017,51,197,37440,0.0425,0.7104,1,0.96,1,5,1,45,1,75757,PT01,3
2017,51,25,52908,0.0425,1.0039,1,1.02,1,5,1,28,1,186868,PT01,3
2017,1,89,34584,0.0388,0.4611,1,0.99,1,5,1,34,1,116844,PT01,2
2017,37,143,81588,0.0363,1.6318,1,0.9,2,5,1,70,1,225000,PT01,5
2017,37,141,88020,0.0363,1.3118,1,1.03,1,5,1,32,1,250267,PT07,4
2017,24,3,98472,0.0363,1.099,2,0.88,2,3,1,60,1,235500,PT07,3
2017,48,439,42084,0.035,0.5969,1,0.69,2,5,1,63,1,173000,PT07,5
2017,24,31,97188,0.0375,0.8451,1,0.99,2,3,2,64,1,206196,PT11,3
2017,24,5,75084,0.0375,0.838,1,0.99,2,3,1,45,1,197849,PT01,5
2017,45,15,52260,0.0413,0.8308,1,1.04,2,5,2,50,1,173544,PT11,1
2017,45,63,62400,0.04,0.9645,1,0.99,1,5,1,24,1,144000,PT01,4
2017,24,5,44424,0.04,0.4958,1,0.99,1,5,1,27,1,185576,PT01,2
2017,24,5,111000,0.0388,1.2388,1,0.99,1,5,2,32,1,262654,PT01,4
2017,24,5,77256,0.0375,0.8622,1,0.82,2,7,2,36,1,154660,PT01,3
2017,24,5,76284,0.0375,0.8514,1,0.99,1,3,2,37,1,194413,PT01,3
2017,24,25,37764,0.0375,0.4215,1,0.92,1,7,2,46,1,161629,PT07,4
2017,34,39,347436,0.0375,3.5489,2,0.49,2,5,1,51,1,356000,PT01,5
2017,13,179,105000,0.0375,2.1561,2,0.8,2,3,1,55,1,143000,PT01,3
2017,48,439,184308,0.0388,2.6143,1,0.99,2,7,1,60,1,275525,PT01,5
2017,47,43,113640,0.0388,1.6936,1,1.0,2,7,1,38,1,187500,PT01,3
2017,12,91,117576,0.0375,1.8006,2,0.51,2,7,1,79,1,260000,PT07,5
2017,48,215,153288,0.0388,4.0877,1,1.0,2,5,1,61,1,269000,PT07,5
2017,13,97,148524,0.0388,2.1008,2,1.0,2,3,2,54,1,297000,PT07,4
2017,27,163,178296,0.0388,2.0805,1,1.0,2,5,2,86,1,190000,PT07,5
2017,22,55,29604,0.0375,0.4967,2,1.04,2,7,1,55,1,123960,PT01,2
2017,22,17,176544,0.0325,3.0597,1,0.72,2,5,1,59,1,424000,PT07,5
2017,49,53,103188,0.035,1.8796,2,0.59,2,5,1,72,1,200000,PT01,5
2017,51,59,140736,0.0325,1.2864,2,0.8,2,5,2,48,1,259500,PT07,5
2017,12,95,114996,0.0325,1.9725,2,0.78,2,5,1,54,1,200000,PT07,3
2017,37,183,133140,0.0388,1.6896,1,1.03,2,3,2,39,1,407578,PT07,5
2017,48,397,89232,0.0388,1.2657,1,1.0,1,5,1,49,1,229500,PT01,5
2017,48,453,111912,0.0375,1.4572,1,0.81,2,5,1,36,1,363690,PT07,5
2017,24,510,150000,0.0388,1.6741,1,1.04,1,5,1,35,1,308834,PT07,4
2017,12,91,300492,0.0388,4.6017,2,1.0,2,5,1,44,1,395000,PT01,4
2017,48,29,84084,0.04,1.3262,1,1.03,1,5,1,32,1,188364,PT07,4
2017,11,1,52944,0.0388,0.4839,1,1.0,2,3,2,72,1,336000,PT01,5
2017,4,27,84372,0.0375,1.9441,2,1.04,2,5,1,59,1,287174,PT01,5
2017,37,125,76128,0.0375,1.5226,1,1.03,1,7,3,28,1,261504,PT01,4
2017,51,510,151764,0.0375,1.3872,1,1.0,2,7,3,58,1,182500,PT11,5
2017,37,165,53388,0.0375,1.0678,1,1.0,1,1,1,60,1,131212,PT01,4
2017,51,173,59544,0.0375,1.1299,1,0.97,1,5,1,44,1,74949,PT01,4
2017,51,25,33696,0.0375,0.6394,1,0.91,1,5,2,41,1,151515,PT07,4
2017,45,89,53184,0.0375,1.1462,1,0.91,1,5,1,22,1,89898,PT01,4
2017,45,63,69996,0.0413,1.0819,1,0.99,2,5,2,54,1,137464,PT01,2
2017,45,41,27300,0.0388,0.5482,1,0.99,1,5,2,27,1,89351,PT01,3
2017,45,41,51948,0.0375,1.0431,1,1.03,1,5,1,31,1,154655,PT07,3
2017,24,33,114012,0.04,1.0422,1,0.99,1,7,2,47,1,196377,PT01,4
2017,24,510,35220,0.0375,0.3931,1,0.99,1,3,2,28,1,117826,PT01,2
2017,24,3,59652,0.0375,0.6658,1,0.99,1,3,1,33,1,211105,PT07,4
2017,24,5,47088,0.0388,0.5255,1,0.99,1,3,2,35,1,169856,PT01,3
2017,24,3,39000,0.0375,0.4353,1,0.99,1,5,1,35,1,152192,PT01,4
2017,45,41,55116,0.0388,1.1067,1,0.99,1,3,2,25,1,86896,PT07,3
2017,24,510,60768,0.0388,0.6782,1,0.99,1,3,2,49,1,148265,PT01,2
2017,42,9,40056,0.0375,0.7166,1,0.99,1,5,1,35,1,73641,PT01,4
2017,45,35,66732,0.04,1.0609,1,1.04,2,5,1,69,1,248953,PT07,4
2017,4,13,62856,0.0375,0.9821,1,1.0,1,5,1,49,1,325000,PT11,5
2017,66,10,82608,0.0388,1.5917,1,1.02,1,5,1,37,1,359299,PT01,5
2017,66,10,65040,0.0388,1.2532,2,0.9,2,4,1,77,1,212055,PT01,4
2017,66,10,76212,0.0388,1.4684,1,1.03,1,2,1,25,1,322487,PT07,4
2017,37,63,50592,0.0375,0.7506,1,1.0,2,7,1,48,1,235000,PT01,4
2017,72,69,112044,0.0375,4.1498,2,0.99,2,5,1,75,1,240500,PT07,4
2017,24,17,260772,0.0388,2.3837,2,1.04,2,3,1,49,1,387375,PT07,4
2017,20,173,36936,0.0388,0.5563,1,1.0,1,5,2,30,1,114900,PT01,4
2017,66,10,48948,0.0388,0.9431,2,0.85,2,5,2,62,1,180000,PT01,5
2017,37,49,225204,0.0375,3.8895,1,0.62,2,5,1,70,1,315000,PT07,5
2017,66,10,80100,0.0388,1.5434,1,1.03,1,2,1,25,1,321772,PT07,4
2017,66,10,122448,0.0388,2.3593,1,0.99,1,4,1,30,1,418815,PT01,4
2017,12,57,82344,0.0375,1.3957,1,1.03,1,5,1,64,1,187956,PT07,4
2017,51,177,54204,0.0375,0.4955,2,0.7,2,3,1,66,1,157500,PT07,5
2017,12,91,109812,0.0375,1.6817,1,1.05,2,5,1,47,1,309900,PT01,3
2017,35,29,93960,0.04,1.9413,2,0.97,2,5,1,45,1,146000,PT01,4
2017,13,67,86244,0.0375,1.2199,1,0.92,2,3,2,52,1,339730,PT07,5
2017,13,73,143388,0.0388,2.418,1,1.0,1,5,2,40,1,209900,PT01,5
2017,66,10,59640,0.0375,1.1491,1,1.0,1,4,1,48,1,320500,PT01,4
2017,66,10,65340,0.0375,1.2590000000000001,1,1.0,2,4,1,81,1,175000,PT01,4
2017,66,10,85212,0.0375,1.6418,1,1.04,1,7,1,40,1,421464,PT01,2
2017,66,10,108060,0.0375,2.0821,1,1.03,1,7,1,26,1,280095,PT01,4
2017,53,15,126048,0.0388,2.1695,1,0.93,2,5,1,43,1,350000,PT01,4
2017,48,27,196800,0.0375,3.3299,2,0.46,2,5,2,68,1,165000,PT01,5
2017,66,10,103104,0.0375,1.9866,2,0.92,2,7,1,37,1,294405,PT07,5
2017,12,83,75696,0.0375,1.6003,1,1.04,2,5,2,55,1,150818,PT01,4
2017,29,31,163356,0.0325,2.9701,2,0.76,2,3,2,63,1,273750,PT01,3
2017,13,73,88128,0.0325,1.4861,1,1.03,1,5,1,27,1,150058,PT01,5
2017,66,10,117684,0.0338,2.2675,2,0.7,2,2,1,51,1,350000,PT01,4
2017,66,10,60924,0.0338,1.1739,2,0.66,2,4,1,57,1,135000,PT01,4
2017,66,10,135528,0.0325,2.6113,1,1.03,1,4,1,33,1,403492,PT01,4
2017,66,10,109272,0.0325,2.1054,2,1.04,2,4,1,59,1,383966,PT01,3
2017,13,63,54780,0.0338,0.7748,2,1.0,2,3,1,52,1,129000,PT07,3
2017,51,153,158832,0.0338,1.4518,2,0.64,2,3,1,54,1,244320,PT07,4
2017,45,71,176904,0.0325,3.8126,2,1.0,2,5,1,47,1,280000,PT01,4
2017,66,10,57564,0.0338,1.1091,2,0.73,2,4,1,66,1,185000,PT01,3
2017,51,153,90576,0.0375,0.8279,2,0.62,2,3,1,56,1,134290,PT07,5
2017,4,13,69600,0.0375,1.0875,1,1.0,2,5,1,45,1,256000,PT07,5
2017,12,95,48816,0.0375,0.8373,1,1.04,2,3,1,43,1,244821,PT07,5
2017,40,65,75684,0.04,1.4361,1,1.0,2,5,2,32,1,210000,PT01,3
2017,45,83,36228,0.0375,0.6611,1,1.0,2,5,1,65,1,146000,PT07,5
2017,6,67,80184,0.0375,1.1215,1,1.04,2,5,1,50,1,410101,PT07,4
2017,48,439,384876,0.0413,5.4592,1,1.04,2,7,1,64,1,216930,PT01,5
2017,6,13,140832,0.0375,1.516,1,1.02,1,7,3,33,1,410909,PT01,5
2017,13,97,80592,0.0375,1.1399,1,1.0,2,3,1,71,1,239700,PT07,3
2017,37,155,40584,0.0375,0.8117,2,0.87,2,3,1,39,1,60300,PT01,3
2017,18,117,41328,0.0375,0.7289,1,1.0,1,5,1,51,1,175000,PT01,5
2017,25,1,159996,0.0375,1.9925,1,1.04,2,5,1,41,1,331593,PT01,4
2017,47,157,138996,0.04,2.3013,1,0.99,2,5,1,65,1,175000,PT11,5
2017,66,10,125568,0.0325,2.4194,2,0.86,2,4,2,38,1,254850,PT01,3
2017,66,10,69516,0.0325,1.3394,2,0.85,2,4,1,49,1,185000,PT01,4
2017,51,59,187788,0.0388,1.7165,1,1.03,1,5,1,31,1,572416,PT01,3
2017,51,153,114840,0.0375,1.0497,1,1.0,1,7,1,42,1,474900,PT01,4
2017,45,31,138444,0.0338,2.78,2,0.89,2,5,1,52,1,260480,PT01,4
2017,51,173,71700,0.0375,1.3605,1,1.02,1,5,1,26,1,234343,PT01,5
2017,45,51,50556,0.0388,0.9467,1,0.91,2,5,1,48,1,144485,PT07,4
2017,51,29,26568,0.0388,0.3288,1,1.01,1,5,1,22,1,100909,PT01,4
2017,45,41,24960,0.0438,0.5012,1,0.99,1,3,2,26,1,89351,PT07,2
2017,45,63,89712,0.04,1.3866,1,0.99,2,5,1,30,1,136482,PT01,4
2017,24,5,85248,0.0375,0.9514,1,0.99,1,5,2,25,1,198341,PT07,4
2017,24,5,74424,0.0375,0.8306,1,0.97,1,3,1,44,1,220985,PT01,4
2017,24,3,72576,0.0375,0.81,1,0.99,1,5,2,25,1,216997,PT01,4
2017,13,245,84072,0.0325,1.4177,1,1.0,2,3,1,63,1,69900,PT01,1
2017,24,17,144420,0.0325,1.3201,2,1.0,2,3,1,54,1,410000,PT07,5
2017,9,9,113244,0.0325,1.4015,2,0.89,2,7,3,65,1,111000,PT01,5
2017,51,135,175080,0.0325,3.3222,2,0.85,2,5,2,52,1,211500,PT01,4
2017,12,91,80220,0.0325,1.2285,1,0.92,1,2,2,54,1,300712,PT07,5
2017,12,113,53676,0.0325,0.848,1,0.8,1,7,3,42,1,120000,PT01,5
2017,1,73,75480,0.0325,1.2077,1,1.0,2,7,3,70,1,165000,PT01,5
