Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2012,6,37,250000,0.0425,3.858,2,0.6,2,5,1,52,1,551000,PT01,5
2012,6,37,274992,0.04,4.2437,2,0.42,2,5,1,37,1,625500,PT01,4
2012,6,37,133536,0.0413,2.0607,2,0.46,2,5,1,54,1,625500,PT01,4
2012,6,37,229992,0.04,3.5493,2,0.53,2,5,1,35,1,612000,PT01,5
2012,6,41,674412,0.0438,6.5477,2,0.45,2,5,1,39,1,552000,PT01,5
2012,6,41,426744,0.0438,4.1431,2,0.55,2,5,1,50,1,533800,PT01,5
2012,6,41,117000,0.0425,1.1359,2,0.57,2,5,1,26,1,625500,PT01,4
2012,6,41,230097,0.035,2.234,2,0.65,2,7,1,41,1,518000,PT01,5
2012,6,41,268500,0.0363,2.6068,2,0.28,2,5,1,67,1,557000,PT07,5
2012,6,41,771142,0.04,7.4868,2,0.58,2,5,1,53,1,625500,PT01,5
2012,6,41,167388,0.0438,1.6251,2,0.59,2,7,1,44,1,625500,PT01,4
2012,6,59,136117,0.0425,1.5957,2,0.31,2,5,1,84,1,460058,PT07,5
2012,6,59,245112,0.04,2.8735,2,0.52,2,5,2,53,1,625500,PT11,5
2012,6,59,549060,0.0338,6.4368,2,0.4,2,2,1,39,1,620000,PT07,5
2012,6,59,135000,0.0425,1.5826,2,0.36,2,5,2,56,1,499500,PT07,5
2012,6,59,214584,0.045,2.5156,2,0.3,2,5,1,66,1,625500,PT07,4
2012,6,65,75000,0.0325,1.1848,2,0.8,2,3,1,58,1,244800,PT01,4
2012,6,73,105325,0.0425,1.3877,2,0.56,2,5,2,71,1,516000,PT07,5
2012,6,73,294572,0.0375,3.8811,1,0.65,2,5,1,46,1,546000,PT01,5
2012,6,73,246352,0.04,3.2457,1,0.6,2,5,1,43,1,546250,PT07,5
2012,6,75,222810,0.0413,2.1632,2,0.47,2,7,1,43,1,625500,PT01,3
2012,6,75,111864,0.0425,1.0861,2,0.62,2,5,2,38,1,473550,PT11,5
2012,6,75,196280,0.04,1.9056,1,0.65,1,7,1,37,1,464750,PT01,5
2012,6,75,144906,0.0425,1.4069,2,0.2,2,5,1,78,1,457000,PT01,5
2012,6,75,97559,0.0425,0.9472,2,0.37,2,5,2,69,1,615000,PT01,5
2012,6,75,240000,0.0438,2.3301,2,0.48,2,5,1,59,1,559000,PT11,5
2012,6,81,305000,0.04,2.9612,2,0.55,2,7,3,39,1,492700,PT01,4
2012,6,81,1050336,0.04,10.1974,2,0.25,2,5,1,57,1,615000,PT01,5
2012,6,81,210179,0.0413,2.0406,2,0.19,2,5,1,66,1,601000,PT01,5
2012,6,85,270005,0.0438,2.5715,2,0.28,2,7,1,40,1,542500,PT07,3
2012,6,85,219143,0.0438,2.0871,2,0.64,2,5,1,46,1,565000,PT01,5
2012,6,85,332007,0.04,3.162,2,0.55,2,5,1,42,1,625500,PT01,3
2012,6,85,162138,0.0425,1.5442,2,0.61,2,5,1,45,1,532000,PT01,5
2012,6,85,339750,0.04,3.2357,2,0.46,2,7,1,32,1,600000,PT01,4
2012,6,85,133228,0.04,1.2688,2,0.6,2,5,1,51,1,605000,PT01,5
2012,6,85,155900,0.0413,1.4848,2,0.64,2,2,1,38,1,509000,PT01,4
2012,6,97,689556,0.0413,8.3481,2,0.65,2,5,1,48,2,520000,PT01,5
2012,9,1,170484,0.04,1.5978,2,0.73,2,5,2,46,1,465000,PT01,4
2012,9,1,41064,0.0425,0.3849,2,0.8,2,5,3,34,1,136000,PT01,2
2012,9,1,110940,0.04,1.0397,1,0.72,1,5,1,35,1,495000,PT01,5
2012,9,1,249996,0.04,2.343,2,0.67,2,5,1,51,1,588000,PT01,4
2012,9,1,89496,0.0375,0.8388,2,0.54,2,2,2,51,1,273000,PT01,5
2012,9,1,65004,0.04,0.6092,2,0.75,2,5,1,38,1,296250,PT01,5
2012,9,1,48204,0.04,0.4518,2,0.73,2,5,1,24,1,65600,PT11,4
2012,9,1,101652,0.0388,0.9527,2,0.8,2,5,1,32,1,280000,PT01,5
2012,9,1,91632,0.0388,0.8588,2,0.39,2,5,1,99,1,267000,PT01,5
2012,9,1,101292,0.0325,0.9493,2,0.59,2,5,1,99,1,250000,PT01,5
2012,9,1,48132,0.04,0.4511,1,0.8,2,7,2,35,1,136000,PT01,5
2012,9,1,264132,0.04,2.4755,2,0.72,2,5,2,53,1,417000,PT01,4
2012,9,1,62496,0.0388,0.5857,1,0.75,1,5,2,25,1,270000,PT11,5
2012,9,1,145644,0.04,1.365,2,0.21,2,5,1,75,1,485000,PT01,5
2012,9,1,149988,0.0388,1.4057,2,0.14,2,5,1,47,1,180000,PT01,4
2012,9,1,302844,0.0325,2.8383,2,0.28,2,7,1,62,1,385000,PT01,4
2012,9,1,243384,0.0338,2.281,2,0.29,2,2,1,46,1,200000,PT01,5
2012,9,1,172248,0.0338,1.6143,2,0.26,2,5,1,43,1,113000,PT01,5
2012,9,1,259164,0.0413,2.4289,1,0.74,2,5,1,49,1,575000,PT01,4
2012,9,1,64413,0.0388,0.6037,2,0.43,2,5,2,61,1,259000,PT01,4
2012,9,1,171192,0.0325,1.6044,2,0.48,2,5,1,73,1,417000,PT01,5
2012,9,1,343164,0.0375,3.2162,2,0.47,2,5,2,59,1,278000,PT01,5
2012,9,1,72274,0.0313,0.6774,2,0.43,2,5,1,99,1,163000,PT01,5
2012,9,1,76008,0.0313,0.7124,2,0.23,2,5,2,99,1,165000,PT01,5
2012,9,1,177108,0.0313,1.6599,2,0.57,2,5,1,42,1,408000,PT01,5
2012,9,1,61800,0.0388,0.5792,2,0.52,2,5,1,51,1,260000,PT01,4
2012,9,1,142320,0.0388,1.3338,1,0.8,2,2,1,37,1,457200,PT01,5
2012,9,1,103992,0.0425,0.9746,2,0.8,2,5,2,41,1,460000,PT01,5
2012,9,1,50784,0.0388,0.47600000000000003,2,0.22,2,7,2,63,1,140000,PT01,5
2012,9,1,915804,0.0325,8.583,2,0.05,2,5,1,66,1,150000,PT01,5
2012,9,1,295368,0.0338,2.7682,2,0.33,2,5,2,62,1,245000,PT11,5
2012,9,1,174432,0.04,1.6348,1,0.8,2,2,1,40,1,512000,PT01,4
2012,9,1,213672,0.0338,2.0025,2,0.79,2,5,1,59,1,285000,PT01,5
2012,9,1,604980,0.04,5.6699,2,0.26,2,5,1,54,1,430000,PT01,5
2012,9,1,207084,0.035,1.9408,2,0.58,2,5,1,40,1,600000,PT01,5
2012,9,1,71760,0.0388,0.6725,2,0.33,2,5,1,73,1,81500,PT11,5
2012,9,1,97776,0.0375,0.9164,2,0.35,2,5,2,50,1,143000,PT01,5
2012,9,1,174432,0.04,1.6348,1,0.7,2,5,1,39,1,417000,PT01,3
2012,9,1,4836012,0.0288,45.3234,2,0.61,2,5,1,43,1,403000,PT01,5
2012,9,1,335171,0.035,3.1412,2,0.72,2,5,1,45,1,502000,PT01,5
2012,9,1,104904,0.03,0.9832,2,0.8,2,5,2,35,1,376000,PT01,4
2012,9,1,120084,0.0338,1.1254,2,0.23,2,5,1,68,1,180000,PT01,5
2012,9,1,190536,0.0388,1.7857,2,0.76,2,5,2,52,1,568000,PT01,5
2012,9,1,64480,0.03,0.6043,2,0.75,2,5,1,59,1,210000,PT01,3
2012,9,1,130872,0.0375,1.2265,2,0.51,2,5,2,48,1,290000,PT01,4
2012,9,1,94968,0.0388,0.89,1,0.8,2,5,2,24,1,185600,PT11,3
2012,9,1,318264,0.035,2.9828,2,0.14,2,5,1,51,1,417000,PT01,5
2012,9,1,62400,0.0375,0.5848,1,0.95,2,5,1,38,1,204250,PT01,4
2012,9,1,186504,0.035,1.7479,2,0.8,2,5,1,36,1,349600,PT01,5
2012,9,1,60996,0.03,0.5717,2,0.84,2,5,2,49,1,129000,PT01,2
2012,9,1,244332,0.0288,2.2899,2,0.5,2,5,2,49,1,268500,PT01,5
2012,9,1,157128,0.0425,1.4726,2,0.79,2,2,1,29,1,366000,PT11,4
2012,9,1,52992,0.0413,0.4966,2,0.45,2,5,1,51,1,197000,PT01,3
2012,9,1,311340,0.035,2.9179,2,0.78,2,5,2,45,1,461000,PT01,5
2012,9,1,150000,0.0288,1.4058,2,0.61,2,5,1,57,1,181000,PT11,4
2012,9,1,62496,0.0388,0.5857,1,0.95,2,5,1,36,1,130150,PT01,4
2012,9,1,129272,0.035,1.2115,2,0.73,2,5,2,44,1,272000,PT01,5
2012,9,1,71253,0.035,0.6678,2,0.31,2,5,2,69,1,80000,PT01,5
2012,9,1,276200,0.035,2.5886,2,0.56,2,5,1,43,1,545000,PT01,4
2012,9,3,83847,0.035,0.9561,2,0.5,2,5,2,44,1,72300,PT01,5
2012,9,3,91224,0.035,1.0402,2,0.65,2,5,1,62,1,200000,PT01,5
2012,9,3,179712,0.035,2.0492,2,0.76,2,5,1,39,1,181000,PT01,5
2012,9,3,65076,0.0363,0.7523,2,0.74,2,5,2,30,1,95000,PT11,5
2012,9,3,170556,0.035,1.9717,2,0.8,2,5,1,49,1,308000,PT01,4
2012,9,3,106524,0.035,1.2315,2,0.64,2,5,1,60,1,150000,PT01,5
2012,9,3,39408,0.04,0.4494,2,0.55,2,5,1,75,1,115000,PT01,4
2012,9,3,77196,0.0375,0.8802,2,0.73,2,5,1,29,1,143500,PT01,5
2012,9,3,123660,0.04,1.41,2,0.58,2,5,1,43,1,170000,PT01,3
2012,9,3,87984,0.04,1.0032,2,0.85,2,5,1,45,1,183600,PT01,4
2012,9,3,217032,0.0375,2.4747,2,0.79,2,5,1,67,1,225000,PT01,5
2012,9,3,218076,0.0375,2.4866,2,0.71,2,5,1,47,1,236000,PT01,5
2012,9,3,327072,0.0375,3.7294,2,0.77,2,5,2,49,1,403000,PT01,5
2012,9,3,122940,0.0388,1.4018,1,0.8,1,5,2,27,1,152000,PT01,5
2012,9,3,89320,0.0325,1.0185,2,0.39,2,5,1,99,1,97000,PT01,5
2012,9,3,66573,0.0313,0.7591,2,0.59,2,5,3,99,1,175000,PT01,4
2012,9,3,190600,0.0313,2.1733,2,0.54,2,5,1,99,1,130000,PT01,5
2012,9,3,89874,0.0313,1.0248,2,0.57,2,5,1,99,1,168700,PT01,5
2012,9,3,129852,0.0313,1.4806,2,0.75,2,5,1,59,1,216000,PT01,5
2012,9,3,104952,0.0388,1.1967,2,0.58,2,5,2,99,1,230000,PT01,5
2012,9,3,58644,0.0375,0.6687,1,0.8,1,7,3,30,1,92000,PT01,5
2012,9,3,71796,0.04,0.8187,2,0.43,2,5,1,33,1,256000,PT01,5
2012,9,3,67776,0.0388,0.7728,2,0.52,2,5,1,67,1,122000,PT01,5
2012,9,3,35340,0.0388,0.40299999999999997,2,0.25,2,5,1,68,1,66500,PT01,5
2012,9,3,61860,0.035,0.7054,2,0.8,2,5,2,45,1,240000,PT01,4
2012,9,3,92268,0.0375,1.0521,2,0.72,2,5,1,39,1,117000,PT01,5
2012,9,3,76152,0.0388,0.8683,2,0.79,2,5,1,54,1,165000,PT01,3
2012,9,3,178056,0.0313,2.0303,2,0.5,2,7,3,99,1,139000,PT01,5
2012,9,3,52380,0.0388,0.5973,2,0.45,2,5,1,77,1,92000,PT01,5
2012,9,3,93252,0.04,1.0633,1,0.8,2,5,1,55,1,234400,PT11,4
2012,9,3,113928,0.0375,1.2991,2,0.75,2,5,1,71,1,205500,PT01,5
2012,9,3,52200,0.0388,0.5952,2,0.59,2,5,2,45,1,110000,PT01,5
2012,9,3,65004,0.0388,0.7412,1,0.8,1,5,2,58,1,140000,PT01,5
2012,9,3,57288,0.0325,0.6532,2,0.79,2,5,2,59,1,155000,PT01,5
2012,9,3,73128,0.0325,0.8338,2,0.8,2,5,2,52,1,162400,PT01,4
2012,9,3,124740,0.0388,1.4223,1,0.77,2,5,1,44,1,255000,PT01,5
2012,9,3,115176,0.0388,1.3133,2,0.8,2,5,1,99,1,301200,PT11,5
2012,9,3,47040,0.0388,0.5364,2,0.64,2,5,2,67,1,130000,PT01,5
2012,9,3,201024,0.0325,2.2922,2,0.82,2,5,1,35,1,231400,PT01,5
2012,9,3,51264,0.0375,0.5845,2,0.79,2,5,1,28,1,154000,PT01,5
2012,9,3,157572,0.0363,1.7967,1,0.74,2,5,1,65,1,150000,PT01,5
2012,9,3,108936,0.0388,1.2421,1,0.8,2,5,1,78,1,231920,PT01,5
2012,9,3,168000,0.035,1.9156,2,0.32,2,5,2,57,1,299000,PT01,5
2012,9,3,76380,0.0375,0.8709,2,0.8,2,5,1,44,1,160000,PT01,5
2012,9,3,69984,0.03,0.7979999999999999,2,0.37,2,5,1,48,1,77500,PT01,5
2012,9,3,82917,0.04,0.9455,1,0.3,2,5,2,64,1,50000,PT11,5
2012,9,3,195048,0.035,2.224,2,0.8,2,5,1,46,1,284000,PT01,4
2012,9,3,58248,0.035,0.6642,2,0.65,2,5,1,71,1,115500,PT01,4
2012,9,3,446004,0.03,5.0856,2,0.68,2,5,1,56,1,235000,PT01,3
2012,9,3,126884,0.0288,1.4468,2,0.69,2,5,1,37,1,285000,PT01,5
2012,9,3,46908,0.035,0.5349,2,0.65,2,5,1,40,1,167000,PT01,5
2012,9,3,188496,0.035,2.1493,2,0.78,2,7,3,45,1,270000,PT01,5
2012,9,3,101700,0.0363,1.1596,2,0.6,2,5,2,32,1,254000,PT01,5
2012,9,3,133000,0.0363,1.5165,2,0.55,2,5,1,47,1,220000,PT01,5
2012,9,3,45996,0.04,0.5245,2,0.8,2,5,2,32,1,114400,PT11,5
2012,9,3,91788,0.0388,1.0466,1,0.8,1,5,2,25,1,192000,PT01,4
2012,9,3,178344,0.0288,2.0336,2,0.66,2,5,1,52,1,333000,PT01,5
2012,9,3,91896,0.0288,1.0478,2,0.8,2,7,3,42,1,256000,PT01,5
2012,9,3,58440,0.0363,0.6664,2,0.92,2,5,1,99,1,213000,PT01,5
2012,9,3,150000,0.0375,1.7104,2,0.7,2,5,2,54,1,297500,PT01,3
2012,9,3,156000,0.035,1.7788,2,0.91,2,5,1,37,1,392500,PT01,5
2012,9,3,64296,0.035,0.7331,2,0.8,2,5,2,53,1,265000,PT01,4
2012,9,3,62400,0.035,0.7115,2,0.62,2,5,1,61,1,150000,PT01,5
2012,9,3,50520,0.035,0.5761,1,0.95,1,5,1,24,1,132899,PT01,4
2012,9,3,125000,0.035,1.4253,1,0.8,2,5,2,99,1,113360,PT01,5
2012,9,3,94956,0.0288,1.0827,2,0.59,2,5,1,48,1,219000,PT01,5
2012,9,3,103584,0.0288,1.1811,2,0.8,2,2,2,40,1,185600,PT01,5
2012,9,3,75000,0.035,0.8552,2,0.8,2,5,2,99,1,157600,PT01,5
2012,9,3,29256,0.04,0.3382,1,0.7818,1,5,2,26,1,86000,PT11,4
2012,9,5,140652,0.0375,1.6905,2,0.68,2,5,1,48,1,155240,PT01,5
2012,9,5,119021,0.0375,1.4305,1,0.89,2,5,1,41,1,225000,PT01,5
2012,9,5,103356,0.0288,1.2423,2,0.8,2,5,2,42,1,192800,PT01,5
2012,9,7,165708,0.0313,1.8895,2,0.63,2,5,1,52,1,250000,PT01,5
2012,9,7,106992,0.03,1.22,2,0.51,2,5,2,57,1,175000,PT01,5
2012,9,7,76272,0.035,0.8697,2,0.8,2,5,1,46,1,400000,PT01,3
2012,9,7,304848,0.035,3.4760000000000004,1,0.67,2,5,1,45,2,415000,PT01,5
2012,9,9,145284,0.0338,1.761,2,0.8,2,5,1,51,1,208000,PT01,4
2012,9,9,93987,0.03,1.1392,1,0.35,2,5,2,56,1,178199,PT11,5
2012,9,9,128256,0.0388,1.5546,2,0.75,2,5,1,40,1,370000,PT01,5
2012,9,9,91332,0.0388,1.1071,2,0.85,2,5,2,45,1,299200,PT01,4
2012,9,9,65280,0.0388,0.7913,1,0.8,1,5,1,23,1,136800,PT01,4
2012,9,9,91908,0.0325,1.114,2,0.95,2,2,1,43,1,166250,PT01,5
2012,9,9,73128,0.03,0.8864,2,0.35,2,5,2,37,1,181000,PT01,4
2012,9,9,98544,0.0388,1.1945,2,0.65,2,5,2,60,1,202000,PT01,3
2012,9,9,68112,0.0388,0.8256,2,0.94,2,5,1,65,1,242000,PT01,4
2012,9,9,89928,0.0375,1.09,1,0.53,2,5,1,68,1,260000,PT11,5
2012,9,9,96348,0.0388,1.1679,2,0.72,2,5,2,65,1,320000,PT01,5
2012,9,9,56988,0.0338,0.6908,2,0.29,2,5,1,66,1,100000,PT01,5
2012,9,9,132588,0.0388,1.6071,2,0.85,2,5,1,36,1,287000,PT01,5
2012,9,9,82524,0.0425,1.0003,2,0.72,2,5,2,35,1,103000,PT01,5
2012,9,9,77232,0.0313,0.9361,2,0.49,2,5,1,43,1,104000,PT01,5
2012,9,9,107316,0.0388,1.3008,2,0.8,2,5,1,31,1,195000,PT01,5
2012,9,9,74869,0.0288,0.9075,2,0.64,2,2,2,59,1,165000,PT11,5
2012,9,9,95952,0.0288,1.1631,2,0.67,2,5,1,69,1,205000,PT01,5
2012,9,9,54672,0.0388,0.6627,2,0.78,2,5,2,27,1,278000,PT01,5
2012,9,9,99276,0.0288,1.2033,2,0.46,2,5,1,56,1,65000,PT01,5
2012,9,9,54600,0.0388,0.6618,2,0.95,2,5,2,40,1,163400,PT01,5
2012,9,9,69984,0.035,0.8483,1,0.89,2,5,2,46,1,340000,PT01,4
2012,9,9,34692,0.04,0.4205,1,0.9,2,5,1,27,1,129600,PT01,3
2012,9,9,64992,0.0425,0.7878,2,0.7708,2,5,2,38,1,222000,PT01,5
2012,9,9,146508,0.035,1.7759,2,0.74,2,5,1,37,1,325500,PT01,4
2012,9,9,201660,0.0275,2.4444,2,0.35,2,5,1,55,1,240000,PT01,5
2012,9,9,70944,0.0313,0.8599,2,0.79,2,5,1,51,1,89000,PT01,3
2012,9,9,342228,0.0288,4.1482,2,0.74,2,7,3,52,2,340000,PT01,5
2012,9,9,62172,0.035,0.7536,2,0.7,2,5,1,25,1,123500,PT11,4
2012,9,9,85860,0.0288,1.0407,2,0.6,2,5,2,55,1,200000,PT01,5
2012,9,9,209592,0.035,2.5405,1,0.8,2,2,1,35,1,400000,PT01,3
2012,9,9,57540,0.035,0.6975,2,0.67,2,5,1,64,1,275000,PT01,4
2012,9,9,323904,0.0288,3.9261,2,0.16,2,7,3,66,1,65000,PT01,5
2012,9,9,136594,0.0288,1.6557,2,0.47,2,5,1,57,1,110000,PT01,4
2012,9,9,172667,0.0375,2.0929,1,0.69,2,5,2,33,1,417000,PT01,4
2012,9,11,74800,0.0375,0.8863,1,0.8,2,5,1,47,1,62800,PT01,5
2012,9,11,152952,0.04,1.8122,1,0.8,2,5,1,56,1,308000,PT01,5
2012,9,11,212000,0.0375,2.5118,1,0.8,2,5,2,43,1,392000,PT01,5
2012,9,11,74496,0.0388,0.8827,1,0.69,2,5,1,52,1,153000,PT01,5
2012,9,11,159674,0.0375,1.8919,2,0.33,2,5,2,99,2,61800,PT01,5
2012,9,11,130968,0.0388,1.5518,1,0.44,2,5,1,39,1,230000,PT07,5
2012,9,11,138576,0.0388,1.6419,2,0.9,2,5,1,40,1,294300,PT01,5
2012,9,11,74760,0.035,0.8858,2,0.95,2,5,2,42,1,166000,PT01,5
2012,9,13,109992,0.04,1.2542,2,0.79,2,5,1,45,1,280000,PT01,4
2012,9,13,164700,0.04,1.8780000000000001,2,0.28,2,5,1,52,1,99850,PT01,5
2012,9,13,89472,0.035,1.0344,2,0.5,2,5,1,45,1,110000,PT01,5
2012,9,13,177708,0.0375,2.0263,2,0.69,2,5,1,36,1,345000,PT01,4
2012,9,13,120096,0.04,1.3694,2,0.74,2,5,1,59,1,293000,PT01,5
2012,9,13,97596,0.0375,1.1128,2,0.8,2,5,1,39,1,310000,PT01,4
2012,9,13,105240,0.0375,1.2,1,0.68,2,5,1,41,1,210000,PT01,5
2012,9,13,171309,0.0388,1.9534,2,0.5,2,5,1,46,1,250000,PT01,5
2012,9,13,149496,0.0375,1.7046,2,0.78,2,5,1,49,1,275700,PT01,4
2012,9,13,49140,0.0388,0.5603,2,0.55,2,5,1,67,1,125000,PT01,4
2012,9,13,101052,0.0313,1.1522,2,0.56,2,5,2,75,1,154000,PT01,5
2012,9,13,189996,0.0388,2.1664,1,0.55,2,3,1,47,1,415000,PT01,5
2012,9,13,45384,0.0388,0.5175,2,0.61,2,5,1,72,1,97000,PT01,5
2012,9,13,311312,0.0375,3.5497,2,0.71,2,1,1,53,2,184000,PT01,5
2012,9,13,36912,0.0388,0.4209,2,0.63,2,5,1,62,1,107000,PT01,4
2012,9,13,60216,0.0288,0.6866,2,0.55,2,5,2,53,1,180000,PT01,5
2012,9,13,200100,0.04,2.3133,2,0.6096,2,5,1,46,1,222500,PT01,5
2012,9,13,81228,0.03,0.9262,2,0.73,2,5,1,34,1,216000,PT01,5
2012,9,13,240444,0.0325,2.7417,2,0.33,2,5,1,65,1,250000,PT01,5
2012,9,13,69696,0.0363,0.7947,2,0.57,2,5,1,33,1,250000,PT01,5
2012,9,13,38484,0.035,0.4388,2,0.73,2,5,2,35,1,116000,PT01,5
2012,9,13,52128,0.035,0.5944,2,0.57,2,5,1,72,1,150000,PT01,5
2012,9,15,261165,0.035,3.139,2,0.7,2,5,1,53,1,295000,PT01,5
2012,9,15,51108,0.0375,0.6143,2,0.54,2,5,2,40,1,110600,PT01,4
2012,9,15,43815,0.0388,0.5266,2,0.52,2,5,1,66,1,100000,PT01,5
2012,9,15,91212,0.0375,1.0963,2,0.7,2,5,3,57,1,210000,PT01,5
2012,9,15,141563,0.0375,1.7015,2,0.74,2,5,2,71,2,236000,PT01,5
2012,9,15,48534,0.0375,0.5833,2,0.39,2,5,2,51,1,117000,PT01,5
2012,9,15,39707,0.0375,0.4772,2,0.8,2,5,2,60,1,180000,PT01,5
2012,9,15,38446,0.0375,0.4621,2,0.2,2,5,1,73,1,55000,PT01,5
2012,9,15,93646,0.03,1.1256,2,0.34,2,5,1,46,1,75000,PT01,5
2012,9,15,73584,0.0288,0.8844,2,0.4,2,5,1,64,1,94000,PT01,5
2012,9,15,105675,0.0288,1.2701,2,0.2,2,5,1,66,1,70000,PT01,5
2012,9,15,102586,0.0388,1.2329999999999999,2,0.8,2,5,1,51,1,176000,PT01,4
2012,9,15,126000,0.03,1.5144,2,0.79,2,5,1,65,1,179500,PT01,4
2012,9,15,378731,0.0313,4.5521,2,0.77,2,5,2,45,1,398000,PT01,5
2012,9,15,91524,0.03,1.1,2,0.1,2,5,1,63,1,60000,PT01,3
2012,9,15,311312,0.0375,3.7417,2,0.41,2,1,1,53,1,155000,PT01,5
2012,9,15,82945,0.0288,0.9969,2,0.6,2,5,1,44,1,221000,PT01,4
2012,9,15,34320,0.0363,0.4125,1,0.8,1,5,1,23,1,140000,PT01,5
2012,9,15,153127,0.0313,1.8405,2,0.52,2,5,1,50,1,170000,PT01,4
2012,9,15,89472,0.0388,1.0754,2,0.66,2,5,1,66,1,282000,PT01,5
2012,9,15,157975,0.0363,1.8987,2,0.75,2,5,1,54,1,224000,PT01,3
2012,9,15,21148,0.0363,0.2542,2,0.28,2,5,2,67,1,44000,PT01,5
2012,9,15,89976,0.03,1.0814,2,0.4,2,5,1,51,1,120000,PT01,5
2012,9,15,97490,0.0388,1.1718,1,0.8,1,5,1,28,1,224400,PT01,5
2012,9,15,58061,0.03,0.6978,2,0.63,2,5,1,70,1,121000,PT01,4
2012,9,15,85750,0.0375,1.0306,1,0.8,2,5,1,37,1,164000,PT01,5
2012,9,15,96646,0.03,1.1616,2,0.42,2,5,1,39,1,73000,PT01,5
2012,9,15,151704,0.0288,1.8234,2,0.8,2,5,1,41,1,216000,PT01,5
2012,9,15,72777,0.0363,0.8747,1,0.63,2,5,2,55,1,150000,PT01,5
2012,9,15,60000,0.0363,0.7212,2,0.75,2,5,2,60,1,81500,PT11,5
2012,9,15,100000,0.0363,1.2019,2,0.95,2,5,2,28,1,286000,PT01,4
2012,9,15,49920,0.04,0.6,1,0.8,2,5,1,49,1,136000,PT01,5
2012,9,15,97004,0.04,1.1659,2,0.8,2,5,1,34,1,292000,PT01,5
