Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2014,9,5,110214,0.0438,1.3247,1,0.94,2,7,3,41,1,260000,PT01,5
2014,9,5,92662,0.0413,1.1137,1,0.95,1,5,1,26,1,242250,PT01,4
2014,9,5,125376,0.0338,1.5069,2,0.8,2,5,1,48,1,187200,PT01,4
2014,9,5,58000,0.0338,0.6971,2,0.53,2,5,2,47,1,153000,PT01,5
2014,9,5,122688,0.0313,1.4746,2,0.72,2,5,1,47,1,165700,PT01,5
2014,9,5,57516,0.0325,0.6913,2,0.19,2,5,1,74,1,45200,PT01,5
2014,9,5,102108,0.0325,1.2273,2,0.65,2,5,1,36,1,217000,PT01,4
2014,9,5,115000,0.04,1.3822,1,0.8,2,5,1,33,1,284000,PT01,5
2014,9,5,130398,0.0413,1.5673,1,0.8,1,5,1,32,1,260000,PT01,5
2014,9,5,171751,0.0338,2.0643,1,0.55,2,5,1,70,1,199000,PT01,5
2014,9,5,150475,0.0338,1.8086,1,0.38,2,5,1,31,1,93000,PT01,4
2014,9,5,141440,0.0325,1.7,2,0.68,2,7,3,61,1,165000,PT01,5
2014,9,5,56064,0.045,0.6738,2,0.44,2,5,1,49,1,142000,PT01,4
2014,9,5,59800,0.0413,0.7188,1,0.64,2,5,2,69,1,154000,PT06,4
2014,9,5,34648,0.0413,0.4164,1,0.9,1,5,2,26,1,84600,PT07,4
2014,9,5,77904,0.0413,0.9363,2,0.73,2,5,2,46,1,181000,PT01,4
2014,9,5,63752,0.0438,0.7663,2,0.76,2,5,2,45,1,200000,PT01,5
2014,9,5,82464,0.0425,0.9912,1,0.74,2,5,2,40,1,137000,PT01,5
2014,9,5,53001,0.0413,0.637,1,0.95,1,7,3,30,1,161000,PT01,5
2014,9,5,86445,0.04,1.0390000000000001,1,0.9,2,5,2,36,1,207000,PT02,5
2014,9,5,213517,0.04,2.5663,2,0.66,2,5,1,54,1,376000,PT01,5
2014,9,5,70792,0.045,0.8509,1,0.8,2,5,2,63,1,149520,PT01,5
2014,9,5,72000,0.0325,0.8654,2,0.52,2,5,2,64,1,196700,PT06,5
2014,9,5,95885,0.0325,1.1525,2,0.51,2,5,2,67,1,106000,PT01,5
2014,9,5,81288,0.0375,0.977,2,0.68,2,5,2,54,1,196000,PT01,5
2014,9,7,162888,0.0413,1.8573,1,0.8,2,5,1,35,1,287200,PT01,5
2014,9,9,87387,0.0413,1.0592,1,0.95,1,5,2,25,1,254600,PT02,4
2014,9,9,130356,0.04,1.5801,2,0.8,2,5,1,41,1,372000,PT01,4
2014,9,9,177817,0.0425,2.1554,1,0.8,2,5,1,38,1,208000,PT01,5
2014,9,9,204720,0.03,2.4815,2,0.52,2,5,1,56,1,300000,PT01,5
2014,9,9,134473,0.0413,1.63,1,0.8,2,5,2,28,1,256000,PT01,5
2014,9,9,127824,0.0313,1.5494,1,0.8,2,5,2,55,1,144000,PT01,5
2014,9,9,96012,0.0388,1.1638,2,0.67,2,5,1,26,1,250000,PT01,5
2014,9,9,125724,0.0375,1.5239,2,0.76,2,5,2,41,1,205000,PT01,5
2014,9,9,110012,0.0425,1.3335,1,0.8,2,5,1,38,1,400000,PT01,5
2014,9,9,126084,0.0475,1.5283,1,0.8,2,5,1,45,1,140000,PT01,4
2014,9,9,90174,0.0438,1.093,2,0.74,2,5,2,71,1,306300,PT01,4
2014,9,9,56028,0.0413,0.6791,1,0.23,2,5,1,32,1,100000,PT01,4
2014,9,9,50808,0.0425,0.6159,1,0.95,1,5,2,55,1,110200,PT07,4
2014,9,9,57149,0.0475,0.6927,2,0.77,2,5,2,50,1,238500,PT02,4
2014,9,9,101667,0.0475,1.2323,1,0.8,2,5,1,45,1,300000,PT01,4
2014,9,9,88956,0.0475,1.0783,1,0.9,2,5,1,27,1,318000,PT01,4
2014,9,9,49982,0.0438,0.6058,2,0.67,2,5,1,30,1,136000,PT01,4
2014,9,9,48368,0.0338,0.5863,2,0.75,2,5,2,38,1,82500,PT01,5
2014,9,9,42661,0.045,0.5171,1,0.95,2,5,2,58,1,166250,PT01,5
2014,9,9,90113,0.0413,1.0923,2,0.49,2,5,2,49,1,163500,PT02,5
2014,9,9,58200,0.0413,0.7055,1,0.94,1,5,2,29,1,145000,PT06,5
2014,9,9,52524,0.0425,0.6367,2,0.76,2,5,2,35,1,150000,PT01,5
2014,9,9,56148,0.0425,0.6806,2,0.83,2,5,1,39,1,168000,PT01,5
2014,9,13,118683,0.0425,1.3533,1,0.95,2,5,1,32,1,266000,PT01,5
2014,9,13,122696,0.0413,1.399,1,0.78,1,5,1,99,1,255000,PT01,4
2014,9,15,117192,0.0438,1.4086,2,0.64,2,5,1,52,1,255000,PT01,5
2014,9,15,45552,0.04,0.5475,1,0.8,2,5,2,44,1,78400,PT01,5
2014,9,15,54132,0.0438,0.6506,2,0.6,2,5,1,54,1,72000,PT07,5
2014,10,5,177495,0.0363,2.8354,1,0.8,2,5,1,57,1,226400,PT06,5
2014,12,15,187488,0.0338,3.36,1,0.61,2,5,1,51,2,92500,PT01,5
2014,12,33,98796,0.0425,1.6689,2,0.48,2,5,1,67,1,400000,PT01,5
2014,12,81,347988,0.0313,5.8095,1,0.8,2,5,1,55,2,248000,PT01,5
2014,12,97,139776,0.0363,2.4016,1,0.63,2,5,2,43,2,135000,PT01,5
2014,12,97,119934,0.0388,2.0607,2,0.51,2,5,1,58,1,151000,PT07,5
2014,12,117,110835,0.0388,1.9044,1,0.8,2,5,1,61,1,112000,PT01,5
2014,12,127,258084,0.04,4.4574,1,0.8,2,5,1,59,1,268000,PT01,5
2014,13,223,117953,0.0425,1.7021,2,0.8,2,5,2,54,1,118400,PT11,4
2014,13,247,68464,0.0475,0.9879,1,0.95,2,3,2,36,1,152000,PT01,5
2014,23,1,58199,0.0425,1.0104,1,0.8,2,7,1,65,1,116400,PT07,4
2014,23,1,103464,0.0425,1.7963,1,0.8,2,7,3,55,1,167920,PT01,4
2014,23,1,84996,0.0425,1.4756,1,0.9,2,5,1,31,1,211500,PT01,4
2014,23,1,72540,0.045,1.2594,1,0.8,2,5,1,45,1,194320,PT02,5
2014,23,5,74305,0.045,1.0451,2,0.8,2,7,3,30,1,195300,PT01,4
2014,23,5,87672,0.0425,1.2331,1,0.8,2,5,1,43,1,192000,PT01,5
2014,23,5,224820,0.045,3.162,1,0.8,1,5,1,33,1,332800,PT01,5
2014,23,5,103019,0.0413,1.4489,1,0.95,1,5,1,30,1,375250,PT01,4
2014,23,5,78049,0.0425,1.0977,2,0.53,2,5,1,77,1,122500,PT01,3
2014,23,5,161543,0.0425,2.2721,1,0.95,2,5,1,40,1,237500,PT01,3
2014,23,5,117000,0.0425,1.6456,1,0.8,1,5,1,28,1,194000,PT01,5
2014,23,5,100629,0.0325,1.4153,2,0.8,2,2,1,43,1,245000,PT01,4
2014,23,5,47932,0.045,0.6741,2,0.8,2,5,1,49,1,232000,PT01,4
2014,23,5,89000,0.045,1.2518,1,0.95,1,5,1,27,1,161025,PT01,4
2014,23,5,90876,0.0425,1.2781,2,0.64,2,5,2,40,1,185000,PT01,5
2014,23,5,159870,0.0425,2.2485,1,0.8,2,5,1,35,1,385600,PT01,4
2014,23,5,89946,0.035,1.2651,1,0.56,2,5,1,71,2,200000,PT01,5
2014,23,5,139106,0.0413,1.9565,1,0.8,2,5,1,48,1,359200,PT01,5
2014,23,5,315454,0.0463,4.4368,1,0.8,2,7,1,60,2,239600,PT01,2
2014,23,5,124016,0.0425,1.7442,2,0.29,2,7,3,46,1,175000,PT07,5
2014,23,5,44196,0.0425,0.6216,1,0.77,1,5,1,25,1,168000,PT01,5
2014,23,5,119064,0.045,1.6746,1,0.8,2,7,3,43,1,228000,PT01,5
2014,23,5,212491,0.0413,2.9886,2,0.75,2,5,1,50,1,417000,PT01,5
2014,23,5,46905,0.0425,0.6597,1,0.45,2,5,1,74,1,160000,PT01,5
2014,23,5,86271,0.045,1.2134,1,0.9,2,7,3,27,1,166500,PT01,5
2014,23,5,69284,0.0425,0.9745,2,0.8,2,7,3,45,1,190400,PT02,5
2014,23,5,189000,0.0425,2.6582,1,0.8,1,5,2,34,1,274000,PT07,5
2014,23,5,93480,0.0425,1.3148,1,0.9,2,5,1,32,1,207000,PT01,5
2014,23,5,273756,0.045,3.8503,2,0.72,2,5,1,30,1,417000,PT01,4
2014,23,5,136946,0.0413,1.9261,1,0.9,2,5,2,33,1,315000,PT01,4
2014,23,5,76880,0.0425,1.0813,2,0.8,2,5,1,46,1,216800,PT01,5
2014,23,5,381300,0.0425,5.3629,1,0.67,2,5,2,38,1,417000,PT01,5
2014,23,5,86662,0.0425,1.2189,2,0.75,2,5,2,26,1,215000,PT06,3
2014,23,5,330480,0.0425,4.6481,1,0.8,2,5,1,54,2,409600,PT01,5
2014,23,5,136240,0.0438,1.9162,2,0.7,2,5,1,55,1,222000,PT01,5
2014,23,5,115117,0.0413,1.6191,2,0.6,2,7,3,39,1,417000,PT01,5
2014,23,5,151248,0.0438,2.1273,2,0.75,2,5,1,41,1,417000,PT01,5
2014,23,5,95883,0.0425,1.3486,1,0.95,2,5,1,35,1,232750,PT01,5
2014,23,5,37733,0.0425,0.5307,1,0.54,2,5,1,81,1,100000,PT01,5
2014,23,5,102317,0.0425,1.4391,1,0.8,2,7,3,34,1,260000,PT07,5
2014,23,5,95940,0.035,1.3494,2,0.8,2,5,1,46,1,182400,PT01,5
2014,23,5,285359,0.04,4.0135,1,0.8,2,5,1,52,2,408000,PT01,5
2014,23,5,125278,0.0363,1.7619999999999998,1,0.74,2,5,2,46,1,365000,PT01,5
2014,23,5,127959,0.0425,1.7997,1,0.8,2,7,1,47,1,351920,PT01,5
2014,23,5,86777,0.0413,1.2205,2,0.88,2,5,1,45,1,215500,PT01,4
2014,23,5,133117,0.045,1.8723,1,0.9,2,5,1,48,1,298800,PT01,5
2014,23,5,70344,0.045,0.9894,1,0.51,2,5,1,62,1,245000,PT01,5
2014,23,5,123008,0.0313,1.7301,2,0.43,2,5,2,53,1,180000,PT01,5
2014,23,5,64992,0.0438,0.9141,2,0.33,2,5,1,65,1,80000,PT01,5
2014,23,5,131514,0.0425,1.8497,1,0.4,2,5,1,45,1,130000,PT01,5
2014,23,5,302168,0.0425,4.2499,1,0.8,2,7,1,43,2,230400,PT01,5
2014,23,5,151056,0.0413,2.1246,1,0.75,2,5,2,38,1,251250,PT01,5
2014,23,5,191282,0.0413,2.6903,2,0.63,2,5,1,63,2,356700,PT02,5
2014,23,5,118768,0.0388,1.6704,2,0.8,2,5,2,35,1,244800,PT01,5
2014,23,5,95256,0.0413,1.3397,2,0.38,2,5,2,56,1,100000,PT01,5
2014,23,5,60000,0.045,0.8439,1,0.7,2,7,3,51,1,129000,PT01,3
2014,23,5,21846,0.0475,0.3073,1,0.55,2,7,3,71,1,58000,PT01,3
2014,23,5,172800,0.0425,2.4304,1,0.67,2,5,1,36,1,417000,PT01,3
2014,23,5,54384,0.0425,0.7649,1,0.8,2,5,1,55,1,184000,PT01,3
2014,23,5,48882,0.04,0.6875,2,0.66,2,5,1,50,1,200000,PT01,4
2014,23,5,237996,0.0338,3.3473,2,0.78,2,7,3,31,1,250000,PT01,4
2014,23,5,28080,0.0425,0.3949,1,0.73,1,5,1,52,1,73000,PT01,4
2014,23,5,54007,0.045,0.7596,2,0.8,2,7,3,38,1,117600,PT01,4
2014,23,5,155371,0.045,2.1852,2,0.8,2,5,1,55,1,412000,PT01,4
2014,23,5,44990,0.045,0.6328,1,0.92,1,5,1,46,1,170000,PT01,4
2014,23,5,225001,0.0438,3.1646,2,0.54,2,7,3,48,1,417000,PT01,4
2014,23,5,325000,0.045,4.571000000000001,1,0.69,2,5,2,42,1,417000,PT07,5
2014,23,5,208752,0.04,2.9360000000000004,2,0.59,2,7,3,47,1,417000,PT01,5
2014,23,5,54429,0.045,0.7655,1,0.8,2,5,1,72,1,123200,PT01,5
2014,23,5,72000,0.04,1.0127,2,0.72,2,5,2,52,1,175000,PT01,5
2014,23,5,191400,0.0438,2.6919999999999997,1,0.2,2,5,1,57,1,95000,PT01,5
2014,23,5,51369,0.0413,0.7225,1,0.85,2,5,1,32,1,205360,PT01,5
2014,23,5,236214,0.0388,3.3223,2,0.8,2,5,1,41,1,332000,PT01,5
2014,23,5,103788,0.0438,1.4597,2,0.79,2,5,2,50,1,228000,PT01,5
2014,23,5,105944,0.045,1.4901,1,0.85,2,5,1,57,1,221000,PT01,5
2014,23,5,85510,0.0388,1.2027,1,0.34,2,5,2,53,1,80000,PT01,5
2014,23,5,66252,0.045,0.9318,1,0.9,2,5,2,59,1,240300,PT01,5
2014,23,5,88000,0.0313,1.2377,2,0.8,2,5,2,46,1,189200,PT01,5
2014,23,5,105575,0.0338,1.4849,2,0.62,2,7,3,49,1,295000,PT01,5
2014,23,5,240000,0.0413,3.3755,1,0.95,2,5,1,39,1,384750,PT01,5
2014,23,5,89508,0.0413,1.2589,1,0.8,2,5,1,35,1,272000,PT01,5
2014,23,5,61381,0.0425,0.8633,1,0.8,2,5,1,41,1,153600,PT01,5
2014,23,5,125004,0.0425,1.7581,1,0.73,2,5,1,57,1,265000,PT01,5
2014,23,5,98966,0.0425,1.3919,2,0.8,2,7,3,45,1,347200,PT01,5
2014,23,5,89149,0.045,1.2539,2,0.68,2,5,1,50,1,280000,PT07,5
2014,23,5,46280,0.0388,0.6509,2,0.6,2,5,1,39,1,121400,PT01,5
2014,23,9,274800,0.04,5.0055,2,0.8,2,5,1,47,1,196000,PT01,4
2014,23,9,154000,0.035,2.8051,1,0.44,2,5,1,50,2,50000,PT01,5
2014,23,9,132374,0.0325,2.4112,2,0.68,2,7,1,61,2,230000,PT01,5
2014,23,9,82908,0.035,1.5102,2,0.36,2,5,2,50,1,120000,PT01,5
2014,23,9,39084,0.035,0.7119,2,0.65,2,5,1,49,1,130000,PT01,4
2014,23,9,48312,0.0338,0.88,1,0.64,2,5,1,23,1,159000,PT01,5
2014,23,9,174096,0.0313,3.1711,2,0.53,2,5,1,57,2,210543,PT01,5
2014,23,11,110328,0.035,2.0096,2,0.68,2,5,1,40,1,210000,PT01,4
2014,23,11,54468,0.035,0.9921,2,0.37,2,5,1,53,1,41500,PT01,4
2014,23,13,80935,0.0338,1.4742,1,0.57,2,5,2,56,1,105000,PT01,3
2014,23,13,106079,0.035,1.9322,2,0.75,2,5,1,56,1,160000,PT01,4
2014,23,13,41232,0.0338,0.7509999999999999,2,0.43,2,5,1,56,1,80000,PT01,4
2014,23,13,34337,0.0338,0.6254,2,0.37,2,5,1,72,1,55000,PT01,5
2014,23,13,206572,0.04,3.7627,1,0.65,2,7,1,54,2,110000,PT01,4
2014,23,13,295104,0.0313,5.3753,2,0.59,2,5,1,62,1,300000,PT01,5
2014,23,13,150000,0.0338,2.7322,1,0.8,2,5,1,73,1,360000,PT01,5
2014,23,13,161505,0.035,2.9418,2,0.63,2,5,1,40,2,142000,PT01,5
2014,23,13,100320,0.0338,1.8273,2,0.48,2,5,2,58,1,85000,PT01,5
2014,23,13,206803,0.0338,3.7669,2,0.48,2,5,1,65,1,373000,PT01,5
2014,23,13,80052,0.0338,1.4581,2,0.45,2,5,2,38,1,210000,PT01,4
2014,23,15,533045,0.0338,9.7094,1,0.8,2,5,1,49,2,289600,PT01,3
2014,23,15,83256,0.0438,1.5165,1,0.8,2,5,1,47,1,162400,PT01,2
2014,23,15,115559,0.0313,2.1049,2,0.77,2,5,1,62,1,245000,PT01,4
2014,23,15,313208,0.0313,5.7051,2,0.31,2,5,2,59,1,417000,PT01,5
2014,23,15,194808,0.0338,3.5484,1,0.66,2,5,1,49,2,190000,PT01,5
2014,23,15,137052,0.0338,2.4964,2,0.64,2,5,1,44,1,339000,PT01,5
2014,23,15,115980,0.0338,2.1126,1,0.3,2,5,1,64,2,150000,PT01,4
2014,23,15,75380,0.0338,1.3730000000000002,2,0.51,2,7,1,52,1,73000,PT01,3
2014,23,15,284604,0.0338,5.184,2,0.8,2,5,1,48,1,360000,PT01,5
2014,23,15,54012,0.0338,0.9838,2,0.5,2,5,2,45,1,71000,PT01,5
2014,23,17,325701,0.0338,5.9326,1,0.8,2,7,3,44,2,124000,PT07,4
2014,23,19,459996,0.0325,8.1704,1,0.8,2,2,2,35,1,272000,PT06,4
2014,23,19,109034,0.0338,1.9367,1,0.8,2,5,2,50,1,115920,PT01,4
2014,23,23,99055,0.0413,1.3932,2,0.9,2,5,1,32,1,237600,PT01,5
2014,23,23,125987,0.0425,1.7719999999999998,2,0.59,2,5,1,70,1,206400,PT02,4
2014,23,27,37419,0.035,0.6816,2,0.65,2,5,1,58,1,103500,PT01,4
2014,23,27,103958,0.035,1.8936,2,0.74,2,5,1,44,1,206000,PT01,5
2014,23,29,153000,0.0325,2.7869,2,0.74,2,5,2,38,1,140000,PT01,4
2014,23,31,104873,0.045,1.475,1,0.95,2,5,2,39,1,354350,PT01,5
2014,23,31,102492,0.0463,1.4415,2,0.79,2,7,3,43,1,240000,PT01,2
2014,23,31,47771,0.045,0.6719,2,0.6,2,5,1,30,1,155000,PT01,4
2014,23,31,113186,0.045,1.5919,1,0.9,2,5,2,51,1,184500,PT01,4
2014,23,31,120850,0.0438,1.6997,1,0.95,2,5,2,48,1,296400,PT01,3
2014,23,31,57217,0.0425,0.8047,1,0.54,2,5,1,65,1,126000,PT01,3
2014,23,31,247932,0.0438,3.4871,1,0.8,2,7,3,54,2,373600,PT12,3
2014,23,31,115242,0.0413,1.6208,1,0.72,2,5,2,27,1,249000,PT01,4
2014,23,31,112826,0.0425,1.5869,1,0.8,2,5,1,36,1,254258,PT01,5
2014,23,31,88244,0.0413,1.2411,2,0.7,2,5,1,60,1,170000,PT01,5
2014,23,31,152969,0.0338,2.1515,1,0.73,2,5,1,48,1,265000,PT01,3
2014,23,31,90200,0.0438,1.2686,2,0.8,2,5,1,28,1,205600,PT01,5
2014,23,31,63731,0.0425,0.8964,1,0.8,2,5,1,55,1,170800,PT02,4
2014,23,31,60086,0.0463,0.8451,1,0.76,2,5,1,30,1,155000,PT01,5
2014,23,31,87298,0.0413,1.2278,2,0.69,2,5,1,44,1,200000,PT01,5
2014,23,31,67600,0.0425,0.9508,2,0.77,2,5,2,26,1,126500,PT01,3
2014,23,31,85670,0.0463,1.2049,1,0.74,2,5,1,38,1,154900,PT01,5
2014,23,31,109304,0.0463,1.5373,1,0.61,2,5,1,58,2,122000,PT01,5
2014,23,31,125652,0.0338,1.7673,2,0.33,2,7,3,75,1,417000,PT01,4
2014,23,31,228513,0.045,3.214,1,0.55,2,5,1,41,2,240000,PT01,5
2014,23,31,82162,0.0413,1.1556,2,0.21,2,5,1,61,1,150000,PT01,5
2014,23,31,66417,0.0425,0.9341,1,0.8,2,5,1,25,1,152000,PT01,4
2014,23,31,139600,0.045,1.9634,2,0.63,2,5,1,46,1,205000,PT01,5
2014,23,31,79000,0.045,1.1111,2,0.77,2,5,1,40,1,260000,PT01,5
2014,23,31,104933,0.04,1.4759,2,0.8,2,5,1,37,1,259200,PT01,4
2014,23,31,61710,0.0438,0.8679,2,0.73,2,5,1,40,1,192000,PT01,4
2014,23,31,280800,0.0438,3.9494,2,0.66,2,5,1,35,1,293000,PT01,5
2014,23,31,80527,0.0425,1.1326,2,0.61,2,7,1,44,1,178000,PT01,5
2014,23,31,78840,0.0425,1.1089,2,0.8,2,7,3,50,1,248000,PT01,5
2014,23,31,329990,0.0325,4.6412,2,0.68,2,7,3,53,2,235000,PT01,5
2014,23,31,245012,0.0338,3.446,2,0.8,2,7,1,47,1,232000,PT01,5
2014,23,31,245338,0.0425,3.4506,1,0.8,2,7,1,36,2,184000,PT01,5
2014,23,31,290860,0.045,4.0909,2,0.62,2,5,1,38,1,417000,PT01,4
2014,23,31,319900,0.0438,4.4993,1,0.4,2,5,1,37,2,217000,PT01,5
2014,23,31,92262,0.045,1.2976,1,0.78,2,5,2,42,1,175000,PT01,4
2014,23,31,102342,0.0438,1.4394,2,0.8,2,5,2,51,1,203200,PT02,5
2014,23,31,314440,0.035,4.4225,1,0.36,2,5,1,59,1,250000,PT01,5
2014,23,31,53117,0.0425,0.7471,2,0.68,2,5,2,40,1,110000,PT01,5
2014,23,31,226828,0.0425,3.1903,1,0.8,2,5,1,44,1,376800,PT01,5
2014,23,31,185061,0.0425,2.6028,2,0.27,2,5,1,63,1,105000,PT01,4
2014,23,31,512293,0.045,7.2052,1,0.9,2,7,3,48,2,337500,PT01,5
2014,23,31,113221,0.0325,1.5924,1,0.8,2,5,1,53,2,190000,PT01,5
2014,23,31,140546,0.0425,1.9767,1,0.8,2,5,1,62,1,220000,PT01,5
2014,23,31,96226,0.0425,1.3534,2,0.77,2,5,1,34,1,212000,PT01,5
2014,23,31,104673,0.0325,1.4722,2,0.59,2,5,1,80,1,358000,PT01,5
2014,23,31,95838,0.0413,1.3479,2,0.72,2,5,1,65,1,205000,PT01,5
2014,23,31,62339,0.0413,0.8768,2,0.41,2,5,1,63,1,110000,PT01,5
2014,23,31,250016,0.0425,3.5164,1,0.8,2,5,2,38,2,252000,PT01,5
2014,23,31,160440,0.045,2.2565,1,0.58,2,7,3,62,1,260000,PT01,5
2014,23,31,137424,0.0438,1.9328,2,0.67,2,5,1,36,1,292000,PT01,5
2014,23,31,131165,0.0338,1.8448,1,0.8,1,5,2,38,2,210000,PT01,5
2014,23,31,245000,0.0438,3.4459,1,0.8,2,5,1,53,2,194000,PT01,5
2014,23,31,229117,0.0425,3.2225,1,0.8,2,5,1,51,2,252000,PT01,5
2014,23,31,476052,0.0338,6.6955,1,0.5,2,5,1,60,2,417000,PT01,5
2014,23,31,99957,0.0413,1.4059,1,0.55,2,5,1,47,1,195000,PT01,5
2014,23,31,251685,0.0438,3.5399,2,0.64,2,5,2,49,1,417000,PT01,5
2014,23,31,105040,0.0325,1.4774,2,0.55,2,5,1,45,1,141000,PT01,5
2014,23,31,47320,0.035,0.6655,2,0.54,2,5,1,61,1,90000,PT01,5
2014,23,31,152712,0.0338,2.1478,1,0.66,2,5,1,45,1,245000,PT01,5
2014,23,31,69192,0.04,0.9732,2,0.44,2,7,3,48,1,233000,PT01,5
2014,23,31,161323,0.0325,2.269,1,0.76,2,5,1,55,2,140000,PT01,5
2014,23,31,172608,0.0438,2.4277,1,0.9,2,7,3,53,2,179000,PT01,5
2014,23,31,141882,0.0338,1.9955,2,0.34,2,5,1,67,1,315000,PT01,5
2014,23,31,83424,0.0413,1.1733,1,0.8,2,5,1,53,2,115000,PT01,5
2014,23,31,190000,0.0338,2.6723,1,0.8,2,5,1,55,1,392000,PT01,4
2014,23,31,43365,0.045,0.6099,1,0.34,2,5,1,71,1,80000,PT01,5
2014,23,31,122880,0.0425,1.7283,2,0.8,2,7,3,41,1,300000,PT01,5
2014,23,31,75879,0.0388,1.0672,2,0.8,2,5,1,55,1,290000,PT01,5
2014,23,31,123562,0.0425,1.7379,1,0.72,2,5,1,67,2,170000,PT01,5
2014,23,31,60960,0.0425,0.8574,1,0.77,2,5,2,58,1,192000,PT01,4
2014,23,31,65000,0.0425,0.9142,1,0.8,2,5,2,35,1,183920,PT01,4
2014,23,31,44000,0.0425,0.6188,1,0.8,1,7,3,27,1,127920,PT01,4
