Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2013,9,9,74474,0.0375,0.9027,2,0.49,2,5,1,55,1,165000,PT01,5
2013,9,9,64609,0.045,0.7831,1,0.76,2,5,2,41,1,250000,PT01,5
2013,9,9,161400,0.0475,1.9564,2,0.76,2,5,1,70,2,266000,PT01,5
2013,9,9,74212,0.045,0.8995,1,0.8,2,5,1,49,1,168000,PT01,4
2013,9,9,73440,0.045,0.8902,2,0.43,2,5,2,55,1,170000,PT01,4
2013,9,9,66432,0.0475,0.8052,1,0.95,2,5,2,42,1,126350,PT01,3
2013,9,9,88053,0.045,1.0673,1,0.75,2,5,2,31,1,214000,PT01,4
2013,9,9,47411,0.0438,0.5747,2,0.8,2,5,2,49,1,188000,PT01,5
2013,9,9,75576,0.0375,0.9161,2,0.45,2,5,1,49,1,148000,PT04,2
2013,9,9,54507,0.045,0.6607,2,0.49,2,5,1,54,1,185000,PT01,5
2013,9,11,235776,0.0338,2.7936,2,0.84,2,5,1,47,1,235000,PT01,5
2013,9,11,77600,0.0425,0.9194,1,0.69,2,5,1,52,1,175000,PT01,5
2013,9,13,123048,0.04,1.4031,2,0.48,2,5,1,58,1,180000,PT01,5
2013,9,13,147803,0.04,1.6853,2,0.7,2,5,1,53,1,220000,PT01,5
2013,9,13,116304,0.0375,1.3262,2,0.57,2,5,1,56,1,136000,PT01,5
2013,9,13,41818,0.0438,0.4768,2,0.63,2,5,2,60,1,132000,PT01,4
2013,9,13,181679,0.0413,2.0716,2,0.67,2,5,1,54,1,168600,PT01,5
2013,9,13,59873,0.0338,0.6827,2,0.62,2,5,1,57,1,88000,PT01,5
2013,9,13,79139,0.035,0.9024,2,0.95,2,5,1,99,1,314000,PT01,5
2013,9,13,125932,0.0375,1.4359,1,0.53,2,5,1,99,1,100000,PT01,5
2013,9,15,153420,0.0263,1.844,2,0.79,2,2,1,58,1,272000,PT01,5
2013,9,15,88164,0.0263,1.0597,2,0.62,2,5,1,43,1,105000,PT01,5
2013,9,15,118116,0.0263,1.4197,2,0.56,2,5,1,54,1,140000,PT01,5
2013,9,15,85405,0.0263,1.0265,2,0.24,2,5,1,81,1,73000,PT01,5
2013,9,15,87168,0.0288,1.0477,2,0.34,2,5,2,45,1,58500,PT04,5
2013,9,15,98268,0.035,1.1811,1,0.53,2,5,1,74,1,135000,PT01,5
2013,9,15,174540,0.0263,2.0978,2,0.75,2,5,1,49,1,234500,PT01,5
2013,9,15,140266,0.0263,1.6859,2,0.6,2,5,1,60,1,195000,PT01,5
2013,9,15,61116,0.0338,0.7346,1,0.8,1,5,2,40,1,212000,PT01,5
2013,9,15,394325,0.0263,4.7395,2,0.8,2,5,1,58,1,388000,PT01,5
2013,9,15,67008,0.0288,0.8054,2,0.52,2,5,2,74,1,202500,PT01,5
2013,9,15,92460,0.0288,1.1113,2,0.62,2,5,1,56,1,155000,PT01,5
2013,9,15,52644,0.0263,0.6327,2,0.7,2,5,2,48,1,100000,PT01,5
2013,9,15,51330,0.0338,0.6169,2,0.76,2,5,1,45,1,211000,PT01,5
2013,9,15,78844,0.0275,0.9476,2,0.29,2,5,1,42,1,53000,PT01,5
2013,9,15,106860,0.0363,1.2844,2,0.54,2,5,2,40,1,230000,PT01,4
2013,9,15,99847,0.035,1.2001,2,0.58,2,5,1,49,1,200000,PT01,5
2013,9,15,189996,0.0288,2.2836,2,0.71,2,2,1,45,2,99000,PT01,4
2013,9,15,43296,0.0338,0.5204,2,0.43,2,5,1,71,1,148000,PT01,5
2013,9,15,48000,0.035,0.5769,2,0.42,2,5,1,56,1,98500,PT01,5
2013,9,15,105252,0.0288,1.265,2,0.64,2,5,1,58,1,146000,PT01,4
2013,9,15,56808,0.035,0.6828,2,0.62,2,5,2,50,1,160000,PT01,4
2013,9,15,91248,0.0288,1.0967,2,0.65,2,5,1,55,1,125000,PT01,4
2013,9,15,98012,0.0288,1.178,2,0.8,2,5,1,44,1,152000,PT01,5
2013,9,15,25886,0.0288,0.3111,2,0.57,2,5,2,57,1,76500,PT01,4
2013,9,15,137100,0.035,1.6478,1,0.8,2,5,1,44,1,197000,PT01,5
2013,9,15,101256,0.035,1.217,2,0.73,2,5,1,65,1,248595,PT01,5
2013,9,15,117672,0.0288,1.4143,2,0.42,2,5,1,48,1,72000,PT01,5
2013,9,15,76309,0.035,0.9172,1,0.8,2,5,1,41,1,104800,PT04,5
2013,9,15,56388,0.0288,0.6777,2,0.71,2,5,1,32,1,146000,PT01,5
2013,9,15,45072,0.035,0.5417,2,0.54,2,5,2,75,1,61000,PT11,5
2013,9,15,113172,0.035,1.3602,2,0.93,2,5,1,34,1,208500,PT01,5
2013,9,15,38528,0.0388,0.4631,2,0.8,2,5,1,73,1,136000,PT01,3
2013,9,15,34608,0.0338,0.41600000000000004,2,0.36,2,5,2,73,1,60000,PT04,4
2013,9,15,115884,0.0463,1.3928,1,0.95,1,5,1,25,1,270655,PT01,4
2013,12,11,189660,0.035,3.0297,2,0.71,2,5,1,69,1,340000,PT11,5
2013,12,11,71976,0.0488,1.1498,1,0.8,2,5,2,44,1,113600,PT11,5
2013,12,19,159738,0.0463,2.3735,2,0.7,2,5,2,61,2,410480,PT01,5
2013,12,86,65062,0.0375,1.2369,1,0.8,2,5,2,32,1,154400,PT11,5
2013,12,111,104340,0.0488,1.8305,1,0.8,2,5,1,68,1,109600,PT01,5
2013,17,31,118687,0.0488,1.5354,1,0.8,2,3,1,37,1,228000,PT11,5
2013,23,1,32240,0.035,0.5597,2,0.79,2,5,2,56,1,90000,PT01,4
2013,23,1,28322,0.035,0.4917,1,0.95,2,5,1,25,1,96900,PT01,4
2013,23,1,33904,0.035,0.5886,2,0.77,2,5,2,58,1,150000,PT01,4
2013,23,1,61012,0.03,1.0592,2,0.93,2,5,1,42,1,155000,PT01,5
2013,23,1,124011,0.03,2.153,2,0.8,2,5,1,49,1,256800,PT01,5
2013,23,1,29940,0.0363,0.5198,2,0.8,2,5,1,50,1,88000,PT01,4
2013,23,1,66990,0.0388,1.163,2,0.8,2,5,1,27,1,124000,PT01,3
2013,23,1,112800,0.0288,1.9583,2,0.8,2,5,1,60,1,172000,PT01,5
2013,23,1,87901,0.03,1.5261,2,0.68,2,5,1,44,1,200000,PT01,4
2013,23,1,119124,0.0363,2.0681,2,0.8,2,5,2,53,1,117600,PT01,4
2013,23,1,65374,0.035,1.135,2,0.76,2,5,1,32,1,99000,PT01,5
2013,23,1,68001,0.035,1.1806,2,0.8,2,5,1,30,1,131600,PT01,4
2013,23,1,41584,0.0363,0.7219,2,0.8,2,5,1,40,1,104000,PT01,5
2013,23,1,46320,0.0363,0.8042,2,0.8,2,5,2,27,1,109600,PT04,4
2013,23,1,75972,0.035,1.319,2,0.8,2,5,2,41,1,150400,PT01,5
2013,23,1,67488,0.035,1.1717,2,0.71,2,5,2,53,1,124000,PT01,4
2013,23,1,70554,0.035,1.2249,2,0.5,2,5,2,49,1,100000,PT01,5
2013,23,1,71320,0.03,1.2382,2,0.5,2,5,1,56,1,77000,PT01,5
2013,23,1,62000,0.035,1.0764,1,0.51,2,5,1,43,1,130000,PT01,5
2013,23,5,136212,0.0338,1.9158,2,0.77,2,5,1,33,1,223000,PT01,5
2013,23,5,298920,0.0288,4.2042,2,0.62,2,5,1,56,2,355000,PT01,4
2013,23,5,66828,0.0363,0.9399,1,0.8,2,5,1,60,1,204000,PT01,5
2013,23,5,93023,0.0338,1.3083,2,0.78,2,5,1,51,1,260000,PT01,5
2013,23,5,83662,0.0338,1.1767,1,0.3,2,5,1,64,1,215000,PT01,5
2013,23,5,114924,0.0363,1.6164,2,0.71,2,5,1,53,1,324000,PT01,5
2013,23,5,101327,0.0338,1.4251,2,0.75,2,5,2,30,1,163000,PT01,5
2013,23,5,114544,0.0375,1.611,2,0.8,2,5,1,51,1,208000,PT01,3
2013,23,5,315000,0.0363,4.4304,2,0.8,2,5,1,46,1,316000,PT01,4
2013,23,5,72996,0.0363,1.0267,1,0.71,1,5,1,64,2,200000,PT01,5
2013,23,5,97680,0.035,1.3738,2,0.8,2,5,1,43,1,204000,PT01,5
2013,23,5,90000,0.0363,1.2658,2,0.72,2,5,1,35,1,170000,PT01,5
2013,23,5,52428,0.0338,0.7374,2,0.72,2,5,1,41,1,180000,PT07,5
2013,23,5,180024,0.035,2.532,2,0.63,2,5,1,41,1,417000,PT01,5
2013,23,5,103716,0.035,1.4587,2,0.76,2,7,3,37,1,417000,PT07,5
2013,23,5,128069,0.0363,1.8013,2,0.75,2,5,2,45,1,222000,PT01,5
2013,23,5,102309,0.035,1.4389,1,0.8,2,5,2,44,1,342000,PT01,5
2013,23,5,71104,0.035,1.0001,2,0.4,2,5,1,69,1,116500,PT01,5
2013,23,5,63900,0.0338,0.8987,2,0.79,2,5,2,30,1,183500,PT11,5
2013,23,5,36499,0.0425,0.5133,1,0.8,1,5,1,25,1,152000,PT01,3
2013,23,5,150000,0.0363,2.1097,1,0.8,2,5,1,33,1,396000,PT01,4
2013,23,5,92622,0.0375,1.3027,2,0.78,2,5,1,36,1,185000,PT01,5
2013,23,5,52896,0.035,0.7440000000000001,2,0.74,2,5,2,29,1,143400,PT01,5
2013,23,5,55786,0.035,0.7846,2,0.17,2,5,1,64,1,50000,PT01,5
2013,23,5,56057,0.0313,0.7884,2,0.54,2,5,1,71,1,122800,PT01,5
2013,23,5,121970,0.0363,1.7155,2,0.34,2,5,1,41,1,230000,PT01,5
2013,23,5,180480,0.0375,2.5384,1,0.8,2,5,1,37,1,364800,PT01,5
2013,23,5,75722,0.0363,1.065,2,0.58,2,5,1,65,1,84000,PT01,5
2013,23,5,68220,0.0425,0.9595,1,0.8,1,5,2,26,1,141600,PT01,3
2013,23,5,72996,0.0338,1.0267,2,0.65,2,5,1,70,1,244000,PT01,5
2013,23,5,263938,0.035,3.7122,2,0.46,2,5,1,45,1,407500,PT01,4
2013,23,5,120408,0.035,1.6935,2,0.58,2,7,3,41,1,216000,PT01,5
2013,23,5,79104,0.0363,1.1126,2,0.9,2,5,2,33,1,243000,PT01,5
2013,23,5,49965,0.0375,0.7027,1,0.9,1,5,1,38,1,198000,PT01,4
2013,23,5,115197,0.0388,1.6202,2,0.8,2,5,1,38,1,284000,PT01,5
2013,23,5,60840,0.04,0.8557,2,0.79,2,7,3,65,1,220000,PT01,3
2013,23,5,253794,0.0375,3.5695,2,0.51,2,5,1,37,1,406000,PT01,4
2013,23,5,102063,0.035,1.4355,2,0.47,2,7,3,48,1,177500,PT01,4
2013,23,5,67068,0.0375,0.9433,2,0.85,2,5,1,71,1,185600,PT01,5
2013,23,5,125983,0.0288,1.7719,2,0.32,2,5,2,50,1,85000,PT01,5
2013,23,5,46200,0.0288,0.6498,2,0.62,2,1,1,45,1,121000,PT01,5
2013,23,5,240000,0.035,3.3755,2,0.68,2,7,3,39,1,417000,PT01,5
2013,23,5,141081,0.0288,1.9843,2,0.8,2,5,2,55,2,132000,PT01,5
2013,23,5,54218,0.0388,0.7626,2,0.8,2,5,1,46,1,205000,PT01,3
2013,23,5,58261,0.0375,0.8194,1,0.95,2,5,1,33,1,194750,PT01,5
2013,23,5,290568,0.0375,4.0868,1,0.79,2,5,1,38,1,417000,PT01,5
2013,23,5,135696,0.0375,1.9085,2,0.8,2,5,1,38,1,247000,PT01,4
2013,23,5,63492,0.0375,0.893,2,0.75,2,5,1,51,1,256550,PT01,5
2013,23,5,33876,0.035,0.4765,2,0.66,2,5,2,49,1,96000,PT01,5
2013,23,5,39720,0.0375,0.5586,2,0.75,2,5,2,33,1,180000,PT01,5
2013,23,5,70224,0.035,0.9877,2,0.31,2,5,2,61,1,70000,PT11,5
2013,23,5,33520,0.035,0.4714,2,0.75,2,5,2,46,1,114000,PT11,5
2013,23,5,114696,0.0375,1.6132,2,0.8,2,5,2,56,1,296800,PT01,4
2013,23,5,272114,0.0375,3.8272,2,0.8,2,5,1,53,1,365600,PT01,4
2013,23,5,76440,0.0375,1.0751,2,0.43,2,5,2,46,1,137000,PT01,2
2013,23,5,93348,0.0388,1.3129,1,0.9,2,5,2,57,1,251375,PT11,5
2013,23,5,105630,0.0375,1.4857,2,0.4,2,7,3,36,1,150000,PT01,5
2013,23,5,73959,0.0363,1.0402,2,0.75,2,5,2,59,1,284000,PT09,5
2013,23,5,47500,0.0388,0.6681,2,0.8,2,5,1,38,1,183000,PT01,3
2013,23,5,46008,0.0338,0.6471,2,0.31,2,5,2,53,1,54000,PT01,5
2013,23,5,142948,0.035,2.0105,1,0.9,1,5,2,28,1,317610,PT01,5
2013,23,5,149667,0.035,2.105,2,0.62,2,5,1,45,1,200000,PT01,5
2013,23,5,329000,0.0375,4.6273,2,0.78,2,5,2,37,1,147000,PT01,5
2013,23,5,99876,0.0375,1.4047,2,0.63,2,5,1,63,2,100000,PT01,5
2013,23,5,54598,0.0363,0.7679,1,0.72,2,7,3,26,1,230000,PT01,5
2013,23,5,246095,0.0363,3.4613,2,0.8,2,5,1,55,1,365000,PT01,3
2013,23,5,109799,0.0363,1.5443,2,0.62,2,5,1,37,1,198500,PT01,5
2013,23,5,76656,0.0363,1.0781,1,0.95,2,5,2,44,1,233000,PT11,4
2013,23,5,88593,0.0363,1.246,2,0.75,2,5,2,36,1,417000,PT01,4
2013,23,5,150000,0.0375,2.1097,2,0.8,2,5,1,39,1,296000,PT01,5
2013,23,5,68280,0.0363,0.9603,2,0.62,2,5,1,40,1,270000,PT01,4
2013,23,5,140316,0.035,1.9735,2,0.95,2,5,2,53,1,190000,PT01,4
2013,23,5,81240,0.035,1.1426,1,0.58,2,5,2,46,1,150000,PT01,5
2013,23,5,230000,0.035,3.2349,1,0.8,2,5,2,30,1,337600,PT01,5
2013,23,5,356292,0.04,5.0111,1,0.54,2,7,3,49,1,417000,PT01,5
2013,23,5,169893,0.0413,2.3895,1,0.8,2,5,1,40,1,384000,PT01,5
2013,23,5,282108,0.0375,3.9678,1,0.71,2,5,1,54,1,350000,PT01,3
2013,23,5,80950,0.0425,1.1385,1,0.8,1,5,1,25,1,200000,PT01,5
2013,23,5,88546,0.0388,1.2454,1,0.95,2,7,3,35,1,212800,PT01,5
2013,23,5,52326,0.0425,0.7359,1,0.75,1,5,1,28,1,138750,PT04,4
2013,23,5,134568,0.045,1.8927,2,0.47,2,5,1,55,1,159000,PT01,5
2013,23,5,179743,0.0438,2.528,2,0.37,2,7,3,48,1,417000,PT01,2
2013,23,5,82551,0.0463,1.1611,1,0.24,2,5,1,46,1,150000,PT01,5
2013,23,5,98724,0.0388,1.3885,2,0.77,2,5,1,50,1,238700,PT01,5
2013,23,5,56853,0.0463,0.7996,1,0.9,1,5,2,27,1,175500,PT01,5
2013,23,5,93474,0.0463,1.3147,2,0.8,2,7,3,67,1,195600,PT01,4
2013,23,5,360542,0.0438,5.0709,1,0.47,2,7,3,40,1,250000,PT01,5
2013,23,5,51048,0.0475,0.718,2,0.79,2,5,2,43,1,132500,PT01,3
2013,23,5,99108,0.0363,1.3939,2,0.8,2,5,1,37,1,160000,PT01,5
2013,23,5,189258,0.045,2.6619,1,0.74,2,5,1,57,2,279000,PT01,5
2013,23,5,86640,0.0463,1.2186,2,0.8,2,5,1,40,1,275000,PT01,5
2013,23,5,43053,0.0438,0.6055,1,0.3,2,5,2,42,1,111000,PT01,4
2013,23,5,135152,0.045,1.9009,1,0.93,2,5,1,38,1,374500,PT01,4
2013,23,5,126246,0.0463,1.7756,2,0.75,2,5,2,29,1,245000,PT01,4
2013,23,5,247212,0.0475,3.477,2,0.65,2,5,1,39,1,417000,PT01,4
2013,23,5,65835,0.0413,0.9259,2,0.61,2,5,2,53,1,105000,PT01,5
2013,23,5,141950,0.0425,1.9965,2,0.8,2,7,3,52,1,216500,PT01,5
2013,23,5,236125,0.04,3.321,1,0.8,2,5,2,36,2,321600,PT01,5
2013,23,5,62842,0.035,0.8839,1,0.19,2,5,2,56,1,50000,PT01,3
2013,23,5,116154,0.045,1.6337,2,0.63,2,5,1,44,1,175000,PT01,5
2013,23,5,109920,0.045,1.546,2,0.65,2,5,1,44,1,417000,PT01,5
2013,23,5,96280,0.0413,1.3541,2,0.68,2,5,1,49,1,149000,PT01,5
2013,23,5,165100,0.0463,2.3221,1,0.94,2,7,3,29,1,417000,PT01,5
2013,23,5,680000,0.0388,9.564,1,0.8,2,5,1,55,2,268000,PT01,5
2013,23,5,175524,0.0438,2.4687,1,0.6,2,5,1,38,1,417000,PT01,5
2013,23,5,276923,0.0475,3.8948,1,0.56,2,7,2,39,2,350000,PT01,3
2013,23,5,103386,0.0475,1.4541,1,0.8,1,5,1,34,1,410000,PT01,5
2013,23,5,198438,0.035,2.7910000000000004,1,0.76,2,7,3,66,2,300000,PT01,5
2013,23,5,106905,0.0438,1.5036,2,0.76,2,5,2,29,1,263900,PT01,5
2013,23,5,54876,0.0438,0.7718,2,0.77,2,7,2,44,1,135000,PT01,5
2013,23,5,65923,0.0438,0.9272,2,0.5,2,5,2,69,1,171150,PT04,4
2013,23,5,71544,0.0425,1.0062,1,0.95,1,5,1,30,1,213750,PT01,5
2013,23,5,109800,0.0338,1.5443,2,0.74,2,5,1,34,1,187600,PT01,5
2013,23,5,56831,0.0438,0.7993,1,0.8,1,5,1,27,1,224000,PT01,4
2013,23,5,189866,0.0363,2.6704,1,0.8,1,5,2,33,1,154400,PT11,4
2013,23,7,42000,0.0338,0.765,2,0.8,2,5,2,54,1,91200,PT01,5
2013,23,7,260143,0.045,4.7385,1,0.8,2,5,1,61,2,286400,PT11,5
2013,23,9,89126,0.0375,1.6234,2,0.7,2,5,2,53,1,220000,PT01,4
2013,23,11,46832,0.03,0.853,2,0.35,2,5,1,62,1,80000,PT01,5
2013,23,11,105648,0.0363,1.9244,2,0.8,2,5,2,42,1,256000,PT01,4
2013,23,13,88115,0.0338,1.605,2,0.59,2,5,2,58,1,111000,PT01,5
2013,23,13,52500,0.0375,0.9563,2,0.78,2,5,1,34,1,123600,PT01,3
2013,23,13,28668,0.0375,0.5222,2,0.38,2,2,2,81,1,66850,PT01,5
2013,23,13,118472,0.0375,2.158,1,0.8,2,5,1,38,1,160000,PT01,5
2013,23,13,337860,0.035,6.1541,2,0.56,2,7,1,66,2,417000,PT01,5
2013,23,13,74747,0.0275,1.3615,2,0.68,2,5,1,45,1,136000,PT01,5
2013,23,15,507011,0.0338,9.2352,2,0.8,2,5,2,59,2,344800,PT01,4
2013,23,15,39752,0.04,0.7241,2,0.29,2,5,2,76,1,66500,PT01,4
2013,23,15,140000,0.0313,2.5501,2,0.18,2,5,1,99,1,70000,PT01,4
2013,23,15,261672,0.04,4.7663,2,0.54,2,5,1,99,1,399000,PT01,5
2013,23,17,71764,0.03,1.3072,2,0.62,2,5,1,51,1,210000,PT01,5
2013,23,23,68930,0.0475,0.9695,1,0.6,2,5,1,63,1,154500,PT01,5
2013,23,25,109588,0.0288,1.9961,2,0.8,2,5,1,31,1,83200,PT01,4
2013,23,31,55963,0.0288,0.7871,2,0.72,2,5,1,58,1,180000,PT01,4
2013,23,31,106390,0.0325,1.4963,2,0.77,2,5,1,32,1,287219,PT01,5
2013,23,31,52860,0.035,0.7435,2,0.58,2,7,3,62,1,112000,PT01,5
2013,23,31,35006,0.0388,0.4923,1,0.9,1,5,2,31,1,107100,PT11,5
2013,23,31,268358,0.035,3.7744,1,0.8,2,5,1,57,2,304000,PT01,5
2013,23,31,34603,0.0363,0.4867,2,0.42,2,5,1,63,1,75000,PT01,4
2013,23,31,183055,0.0363,2.5746,2,0.31,2,5,1,66,2,250000,PT01,5
2013,23,31,53948,0.0338,0.7588,2,0.54,2,7,3,36,1,189500,PT01,5
2013,23,31,106575,0.0363,1.4989,1,0.69,2,5,1,47,2,240000,PT01,5
2013,23,31,80372,0.03,1.1304,2,0.76,2,5,1,52,1,211763,PT01,5
2013,23,31,47528,0.03,0.6685,2,0.56,2,5,1,54,1,72500,PT01,5
2013,23,31,70288,0.0363,0.9886,2,0.77,2,5,1,33,1,125500,PT01,5
2013,23,31,149520,0.0363,2.103,1,0.8,2,5,1,64,1,308000,PT01,5
2013,23,31,124364,0.0388,1.7491,2,0.63,2,5,1,51,1,260000,PT01,3
2013,23,31,132500,0.0363,1.8636,2,0.65,2,5,1,62,1,227000,PT01,5
2013,23,31,87000,0.0375,1.2236,2,0.73,2,5,1,75,1,269000,PT01,5
2013,23,31,135000,0.0363,1.8987,1,0.64,2,5,1,50,2,162000,PT11,5
2013,23,31,113165,0.03,1.5916,2,0.55,2,5,1,48,1,295000,PT04,5
2013,23,31,35127,0.0325,0.4941,2,0.66,2,5,1,62,1,73500,PT04,4
2013,23,31,95394,0.0375,1.3417,2,0.53,2,5,3,58,2,150000,PT01,5
2013,23,31,50000,0.035,0.7032,2,0.63,2,5,2,43,1,93000,PT01,5
2013,23,31,269616,0.0388,3.7921,2,0.33,2,5,1,60,1,417000,PT01,4
2013,23,31,70000,0.035,0.9845,1,0.94,2,5,1,28,1,232500,PT01,4
2013,23,31,764904,0.0313,10.7581,1,0.67,2,5,1,46,2,300000,PT01,5
2013,23,31,60185,0.0288,0.8465,2,0.64,2,5,2,44,1,146500,PT01,4
2013,23,31,116726,0.0288,1.6417,2,0.43,2,5,1,64,1,111400,PT01,5
2013,23,31,65468,0.0288,0.9208,2,0.44,2,5,1,66,1,105500,PT01,5
2013,23,31,42918,0.0363,0.6036,2,0.8,2,5,1,31,1,180000,PT01,4
2013,23,31,206897,0.035,2.9099,1,0.7,2,7,3,58,1,417000,PT01,5
2013,23,31,23834,0.0363,0.3352,1,0.8,2,5,1,25,1,120000,PT01,4
2013,23,31,90251,0.0388,1.2694,2,0.8,2,5,1,55,1,116800,PT01,5
2013,23,31,59604,0.0363,0.8383,2,0.8,2,5,2,52,2,140000,PT01,5
2013,23,31,44637,0.0363,0.6278,2,0.73,2,5,1,47,1,133772,PT01,5
2013,23,31,66248,0.0288,0.9318,2,0.69,2,5,1,40,1,86700,PT12,5
2013,23,31,62758,0.03,0.8827,2,0.69,2,5,1,49,1,218100,PT01,5
2013,23,31,79012,0.0288,1.1113,2,0.52,2,5,1,59,1,105000,PT01,5
2013,23,31,62400,0.03,0.8776,2,0.73,2,5,1,46,1,192000,PT01,4
2013,23,31,118081,0.0363,1.6608,2,0.8,2,5,1,42,1,258400,PT01,4
2013,23,31,137143,0.035,1.9289,1,0.8,2,5,1,54,2,220000,PT01,5
2013,23,31,76785,0.0288,1.08,2,0.62,2,5,1,51,1,84700,PT12,4
2013,23,31,120240,0.035,1.6911,2,0.87,2,5,1,48,1,200000,PT01,5
2013,23,31,59763,0.035,0.8405,2,0.45,2,5,1,52,1,145000,PT01,5
2013,23,31,51174,0.0338,0.7197,2,0.78,2,5,1,69,1,197000,PT11,5
2013,23,31,61676,0.035,0.8675,1,0.8,2,5,1,50,1,191200,PT01,5
2013,23,31,189272,0.035,2.6621,2,0.8,2,5,1,42,1,248000,PT01,5
2013,23,31,75629,0.035,1.0637,2,0.79,2,5,1,49,1,197000,PT01,4
2013,23,31,42884,0.035,0.6032,2,0.46,2,5,2,63,1,94000,PT11,5
