Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2016,20,173,108312,0.0275,1.6663,2,1.0,2,7,1,50,1,122000,PT01,4
2016,8,5,92064,0.0288,1.161,2,0.85,2,7,1,69,1,187000,PT11,5
2016,48,113,162996,0.0275,2.3087,2,0.83,2,5,1,41,1,152500,PT01,4
2016,20,161,128496,0.03,2.1488,2,0.72,2,1,1,50,1,200000,PT01,4
2016,35,27,32844,0.0275,0.6886,1,1.0,1,5,1,43,1,55000,PT01,4
2016,24,27,214428,0.0275,2.505,2,0.96,2,2,1,44,1,398000,PT01,5
2016,6,101,123072,0.0288,2.0719,2,0.73,2,4,2,42,1,131300,PT01,3
2016,8,41,142332,0.0275,1.9391,2,0.28,2,1,1,44,1,82000,PT01,5
2016,8,59,108684,0.0338,1.3705,1,0.44,2,5,1,66,1,365000,PT07,5
2016,32,3,102336,0.0275,1.5915,2,0.93,2,5,2,42,1,171450,PT07,5
2016,37,155,178584,0.0288,3.5575,2,0.64,2,3,1,64,1,198000,PT01,3
2016,48,61,130428,0.0275,3.8249,2,0.78,2,5,1,38,1,155255,PT01,4
2016,11,1,61080,0.0388,0.5779,2,0.38,2,3,1,44,1,215500,PT01,2
2016,51,67,127032,0.0375,2.01,2,1.0,2,7,1,68,1,250000,PT07,5
2016,8,41,156180,0.0375,2.1278,1,0.71,2,5,1,50,1,415000,PT07,3
2016,25,13,142788,0.0375,2.0340000000000003,1,0.9,2,7,1,31,1,324000,PT01,5
2016,24,3,62484,0.0375,0.73,1,1.03,1,5,2,24,1,288982,PT01,4
2016,25,5,87900,0.0375,1.1627,1,0.95,2,7,3,62,1,299400,PT01,5
2016,4,13,136620,0.0375,2.0575,2,0.68,2,5,1,47,1,417000,PT07,4
2016,47,125,146676,0.04,2.7062,1,0.95,2,5,1,73,1,417000,PT07,5
2016,37,129,137004,0.0375,2.2534,1,1.04,2,5,1,32,1,269793,PT07,5
2016,48,13,148464,0.035,2.4418,2,0.65,2,7,1,48,1,189150,PT01,5
2016,51,15,155004,0.0338,2.9468,2,1.0,2,5,1,57,1,239950,PT01,5
2016,48,85,202992,0.0338,2.8752,1,1.04,2,5,1,55,1,237590,PT01,3
2016,24,5,189804,0.0338,2.2173,2,0.96,2,5,1,52,1,316400,PT01,4
2016,4,13,122436,0.035,1.8439,2,0.93,2,7,1,64,1,391250,PT07,4
2016,51,59,143520,0.0325,1.3578,2,0.83,2,3,1,54,1,411000,PT07,5
2016,49,51,110268,0.0325,1.9177,1,0.76,2,5,1,59,1,415125,PT07,5
2016,24,13,109800,0.0338,1.2827,1,0.79,2,7,3,41,1,273350,PT01,5
2016,12,71,97596,0.035,1.7122,1,0.95,2,3,1,54,1,255550,PT07,5
2016,29,101,131712,0.0325,2.7555,1,1.03,2,7,2,33,1,194085,PT01,4
2016,37,85,127944,0.0363,2.5487,1,1.04,2,5,1,68,1,266500,PT07,5
2016,53,67,55860,0.0338,0.7448,1,1.03,2,5,1,30,1,214450,PT07,5
2016,24,21,92232,0.0325,0.8133,1,0.99,2,3,1,61,1,380000,PT01,5
2016,42,3,106692,0.0338,1.6439,1,0.92,2,7,3,38,1,216000,PT01,5
2016,12,19,160308,0.0363,2.3819999999999997,1,1.04,2,5,1,47,1,194200,PT07,5
2016,49,35,77856,0.0363,1.0919,1,0.97,2,5,1,72,1,279000,PT01,4
2016,4,19,100152,0.0325,1.6581,2,0.91,2,5,1,48,1,328635,PT07,5
2016,24,17,131256,0.0363,1.2418,2,1.0,2,3,1,40,1,288500,PT07,5
2016,34,29,149136,0.0338,1.5439,1,0.61,2,5,1,42,1,380625,PT01,5
2016,51,95,174636,0.0325,2.4631,2,0.63,2,5,1,58,1,264200,PT07,5
2016,51,179,115032,0.0338,1.0883,2,1.0,2,3,1,41,1,221500,PT07,5
2016,48,29,175692,0.0363,2.8897,2,0.79,2,3,1,61,1,282650,PT07,2
2016,51,95,158292,0.0338,2.2326,1,1.0,2,3,2,50,1,382000,PT07,3
2016,4,25,100440,0.035,1.7407,1,1.0,2,5,2,57,1,238000,PT07,5
2016,34,5,214908,0.0338,2.4645,2,0.99,2,7,1,58,1,212000,PT01,3
2016,37,183,155292,0.0338,1.9436,1,0.43,2,2,2,49,1,210000,PT07,4
2016,37,29,60168,0.035,1.1986,1,1.03,1,5,1,33,1,194050,PT07,5
2016,4,19,392208,0.0325,6.4935,2,0.94,2,5,1,51,1,300000,PT07,5
2016,25,27,137064,0.035,1.6395,1,1.0,2,5,1,53,1,400000,PT01,5
2016,30,63,68436,0.0325,1.1425,2,0.64,2,5,2,63,1,228000,PT01,5
2016,24,510,82236,0.0338,0.9607,1,1.04,2,5,1,35,1,199350,PT01,4
2016,25,13,76260,0.035,1.0863,2,1.0,2,5,2,37,1,188400,PT01,5
2016,45,13,127380,0.035,2.6373,1,1.0,2,5,1,57,1,200000,PT07,5
2016,31,55,96588,0.035,1.3509,1,1.0,1,5,1,35,1,189950,PT01,4
2016,29,183,73020,0.0325,1.0372,1,1.03,1,5,1,31,1,199192,PT07,5
2016,47,93,102072,0.035,1.641,1,0.99,1,5,1,42,1,417000,PT07,5
2016,51,153,92244,0.035,0.8727,2,0.98,2,3,2,44,1,340375,PT01,5
2016,37,21,80412,0.035,1.3769,1,0.87,2,7,2,61,1,190000,PT07,4
2016,22,103,69252,0.035,1.1188,1,1.03,1,7,3,25,1,224700,PT01,5
2016,39,55,59256,0.0325,0.9302,2,0.92,2,5,1,35,1,311600,PT01,5
2016,12,95,213816,0.0338,3.6738,2,0.61,2,5,2,55,1,193000,PT07,5
2016,48,469,94740,0.0338,1.6709,1,0.82,1,5,1,63,1,212600,PT01,4
2016,24,17,99948,0.035,0.9456,1,1.0,2,3,1,60,1,275000,PT01,5
2016,48,481,71292,0.0338,1.4461,1,1.04,2,5,1,41,1,247900,PT01,4
2016,51,153,86268,0.0325,0.8162,2,0.83,2,3,1,50,1,203000,PT07,5
2016,51,153,210072,0.0275,1.9874,2,0.53,2,7,1,63,1,354000,PT07,5
2016,24,33,124512,0.0288,1.178,2,0.94,2,7,3,49,1,206000,PT07,5
2016,12,81,285696,0.0288,4.7695,1,0.77,2,5,1,53,1,416000,PT07,5
2016,27,53,70164,0.0275,0.8363,2,0.83,2,7,1,35,1,186000,PT01,4
2016,12,81,234396,0.0275,3.9131,1,0.76,2,7,1,51,1,417000,PT01,5
2016,17,43,129564,0.0288,1.6761,1,0.71,2,5,2,60,1,170000,PT01,4
2016,13,121,154524,0.0275,2.2298,2,0.91,2,7,1,51,1,271000,PT07,5
2016,12,57,139080,0.0288,2.4659999999999997,2,0.83,2,5,1,36,1,209400,PT07,5
2016,24,5,94116,0.0288,1.0995,1,1.04,2,5,2,52,1,258146,PT01,5
2016,8,5,100176,0.0288,1.2633,2,0.76,2,3,1,54,1,208700,PT01,4
2016,34,23,116472,0.0288,1.2057,2,0.79,2,7,1,49,1,211500,PT01,4
2016,12,86,228924,0.0275,4.3522,2,0.76,2,5,1,53,1,266000,PT07,4
2016,13,121,103908,0.0275,1.4994,2,0.75,2,7,1,71,1,280600,PT07,5
2016,12,117,174012,0.0288,2.9899,2,0.63,2,3,2,51,1,327000,PT07,5
2016,51,179,111420,0.0288,1.0541,2,0.42,2,5,1,53,1,121914,PT07,5
2016,33,15,233664,0.03,2.6314,2,0.88,2,5,1,47,1,186000,PT01,5
2016,32,31,190296,0.0288,2.6652,2,0.92,2,5,1,63,1,356000,PT07,5
2016,37,93,85332,0.0288,1.6192,2,0.72,2,5,1,56,1,146650,PT01,5
2016,17,31,67212,0.0288,0.8695,1,1.0,2,3,2,52,1,30000,PT11,4
2016,26,99,198708,0.0275,2.6565,2,1.0,2,5,1,38,1,142000,PT01,5
2016,13,135,73764,0.0275,1.0644,2,0.67,2,7,2,54,1,102500,PT01,4
2016,4,19,92616,0.0288,1.5334,2,0.44,2,5,1,71,1,137000,PT07,5
2016,4,27,94632,0.0288,2.1266,2,0.98,2,5,1,29,1,150750,PT01,5
2016,13,291,164136,0.0288,3.6313,2,0.74,2,5,2,52,1,252000,PT01,5
2016,51,179,157008,0.03,1.4854,2,0.73,2,7,1,41,1,239150,PT01,5
2016,48,355,80460,0.0275,1.4845,2,0.55,2,7,3,50,1,140000,PT07,5
2016,42,3,109500,0.0275,1.6872,2,0.63,2,5,1,42,1,171000,PT01,4
2016,51,59,128400,0.0275,1.2148,2,0.17,2,7,1,76,1,135000,PT07,5
2016,17,73,89892,0.0288,1.383,2,0.67,2,5,1,71,1,145500,PT01,5
2016,12,1,93516,0.0275,1.6819,2,0.87,2,3,1,75,1,191000,PT01,4
2016,12,131,90408,0.0275,1.9697,2,0.47,2,7,1,74,1,59594,PT01,4
2016,13,135,57420,0.0288,0.8286,2,0.63,2,3,2,63,1,96000,PT01,5
2016,6,37,90240,0.035,1.3926,1,1.03,1,3,2,35,1,296235,PT11,3
2016,6,19,110004,0.035,1.9821,2,0.77,2,5,1,33,1,214000,PT01,3
2016,48,397,74172,0.0338,1.0506,1,0.84,2,5,1,50,1,251000,PT07,5
2016,37,57,61884,0.035,1.2327,1,1.0,1,3,1,25,1,101690,PT07,4
2016,53,53,162936,0.035,2.2725,1,1.0,2,7,1,41,1,325000,PT07,5
2016,6,37,77568,0.035,1.197,1,1.03,1,5,1,28,1,238009,PT01,5
2016,17,201,38508,0.035,0.5989,1,0.83,1,5,1,48,1,69000,PT01,5
2016,12,103,50448,0.0325,0.8945,1,1.0,2,5,1,61,1,168000,PT01,5
2016,32,3,47436,0.035,0.7377,1,1.0,1,5,1,64,1,165000,PT01,5
2016,55,131,119004,0.035,1.6257,2,0.9,2,5,1,38,1,253963,PT01,4
2016,37,51,209448,0.0363,3.9743,1,1.03,2,3,1,42,1,132224,PT07,5
2016,13,145,128268,0.0325,2.4525,1,1.04,1,7,2,54,1,410101,PT07,5
2016,13,135,122568,0.0338,1.7687,2,0.85,2,7,1,51,1,215000,PT07,5
2016,47,165,89928,0.0325,1.3402,1,1.0,1,5,1,64,1,395000,PT01,5
2016,12,113,224184,0.0363,3.7869,1,1.0,1,5,1,49,1,250000,PT01,5
2016,12,95,118248,0.035,2.0318,1,1.0,2,5,1,56,1,373000,PT01,4
2016,6,73,80628,0.035,1.0623,1,1.03,1,5,1,58,1,352400,PT11,4
2016,48,61,108552,0.035,3.1833,2,0.54,2,5,1,37,1,99500,PT07,4
2016,45,75,70272,0.035,1.4549,2,0.78,2,3,1,67,1,347000,PT01,4
2016,13,31,105480,0.0325,2.3336,1,1.0,2,5,1,45,1,205400,PT07,5
2016,42,43,108288,0.035,1.4733,1,1.04,2,7,1,34,1,284075,PT01,5
2016,12,11,95376,0.0325,1.5236,2,0.75,2,7,3,70,1,198800,PT01,4
2016,18,105,43656,0.0325,0.7288,2,0.89,2,7,3,27,1,125000,PT01,5
2016,12,9,117180,0.0325,1.9997,2,0.65,2,5,1,54,1,93000,PT01,3
2016,13,185,172908,0.035,3.397,1,0.74,2,5,1,52,1,165000,PT01,5
2016,51,87,90000,0.0338,1.1905,2,0.91,2,5,1,32,1,159500,PT01,3
2016,24,21,146004,0.0338,1.2875,2,0.86,2,7,2,52,1,300450,PT01,5
2016,4,13,93900,0.0363,1.4142,1,1.04,2,5,2,35,1,139450,PT11,4
2016,49,11,95808,0.0325,1.34,1,1.04,2,5,1,32,1,233458,PT01,5
2016,24,33,93624,0.0325,0.8858,2,0.63,2,7,1,44,1,249000,PT07,2
2016,51,107,209460,0.035,1.9816,2,0.97,2,5,1,49,1,350800,PT07,4
2016,33,11,99540,0.0363,1.1521,1,1.04,2,5,2,40,1,335700,PT01,4
2016,48,325,121296,0.0338,1.995,1,0.92,2,7,3,67,1,330000,PT01,5
2016,6,19,145596,0.0325,2.6234,1,1.0,2,3,1,66,1,278000,PT01,4
2016,37,183,122976,0.0325,1.5391,2,0.84,2,3,2,50,1,147000,PT07,5
2016,37,183,119208,0.0325,1.492,1,0.84,2,5,1,63,1,417000,PT07,5
2016,51,179,152688,0.0325,1.4445,2,0.67,2,7,1,53,1,230000,PT07,5
2016,47,9,40452,0.0338,0.6504,1,1.0,2,5,1,44,1,189900,PT01,5
2016,24,21,78552,0.0325,0.6927,2,0.94,2,7,1,36,1,191500,PT07,5
2016,18,3,93396,0.0325,1.4639,2,0.84,2,5,1,32,1,174066,PT07,5
2016,13,257,119868,0.0338,2.6519,2,0.52,2,5,1,49,1,222000,PT01,5
2016,12,95,60372,0.035,1.0373,2,0.8,2,5,1,66,1,184000,PT07,5
2016,48,201,143748,0.0363,2.1487,1,0.99,2,5,2,38,1,208000,PT07,2
2016,4,19,72528,0.035,1.2008,1,1.0,2,7,3,36,1,215000,PT07,5
2016,39,17,136416,0.0338,1.9133,1,1.0,2,3,1,47,1,159500,PT01,5
2016,54,77,138756,0.0325,2.4515,1,0.56,2,5,1,49,1,143750,PT07,4
2016,12,69,128868,0.035,2.2142,1,1.0,2,5,1,50,1,252000,PT07,5
2016,48,29,64860,0.0363,1.0668,1,1.0,1,7,3,35,1,153100,PT11,5
2016,37,51,165444,0.035,3.1394,2,0.9,2,7,1,49,1,365000,PT01,5
2016,48,213,96132,0.0338,1.9499,1,1.03,2,5,1,32,1,143360,PT01,5
2016,6,95,168336,0.0363,2.0380000000000003,2,0.82,2,3,1,46,1,328000,PT01,4
2016,16,1,150000,0.035,2.3847,1,0.87,2,1,1,39,1,415000,PT07,3
2016,48,439,73764,0.0338,1.0659999999999998,2,0.88,2,5,1,69,1,174200,PT07,4
2016,53,53,85392,0.0338,1.1909999999999998,1,0.94,2,2,2,40,1,205000,PT07,5
2016,25,5,94092,0.0338,1.2446,1,1.03,1,5,1,51,1,367700,PT01,4
2016,20,173,55800,0.035,0.8585,1,1.03,1,5,1,31,1,156499,PT01,5
2016,20,173,24900,0.035,0.3831,1,1.0,1,5,1,46,1,57500,PT01,4
2016,24,17,99624,0.0338,0.9425,1,1.0,2,7,1,55,1,279000,PT01,5
2016,24,33,111804,0.035,1.0577,2,0.68,2,5,1,48,1,171950,PT01,5
2016,51,59,149040,0.035,1.41,2,0.3,2,5,1,66,1,184185,PT07,5
2016,42,17,112812,0.0338,1.4244,2,0.93,2,5,1,44,1,314750,PT01,5
2016,53,5,117360,0.0363,1.7569,1,1.02,2,5,1,67,1,241672,PT07,5
2016,13,113,154920,0.035,2.2355,2,1.0,2,3,1,58,1,285000,PT01,5
2016,17,31,93384,0.0325,1.2081,1,1.0,2,7,3,32,1,406000,PT01,4
2016,51,700,78264,0.0325,1.1039,2,0.8,2,2,2,43,1,219900,PT01,2
2016,45,35,92844,0.0338,1.4737,2,0.93,2,5,1,50,1,199500,PT07,5
2016,9,3,135168,0.035,1.5413,2,0.89,2,5,1,46,1,169000,PT01,5
2016,48,85,212016,0.0338,3.0031,1,0.97,2,5,1,63,1,295616,PT07,5
2016,35,43,87876,0.0325,1.4196,2,0.65,2,5,1,47,1,417000,PT01,5
2016,24,31,133404,0.035,1.1764,2,0.77,2,5,1,44,1,180118,PT07,3
2016,13,247,64932,0.0363,0.937,2,0.72,2,7,1,50,1,160000,PT01,5
2016,25,13,68676,0.0363,0.9783,1,1.0,1,5,1,35,1,235000,PT01,4
2016,31,153,32448,0.0363,0.4538,1,1.03,1,5,1,27,1,127650,PT01,4
2016,54,3,132348,0.0325,2.0083,2,0.87,2,5,1,63,1,205000,PT01,5
2016,13,135,104076,0.0338,1.5018,1,1.01,1,7,1,61,1,284000,PT07,5
2016,24,3,166356,0.035,1.9434,1,1.03,1,1,2,25,1,372800,PT01,4
2016,53,53,80328,0.035,1.1203,2,0.93,2,3,1,54,1,183000,PT01,3
2016,24,510,70008,0.035,0.8179,1,1.03,1,7,3,23,1,275803,PT01,4
2016,40,143,56784,0.035,0.9401,2,0.85,2,5,1,42,1,111300,PT01,4
2016,28,151,37764,0.0363,0.8949,1,1.0,2,5,1,68,1,80000,PT01,5
2016,18,165,92340,0.0363,1.7164,2,0.89,2,5,1,46,1,133400,PT01,5
2016,54,37,57780,0.035,0.5466,1,1.03,1,5,1,45,1,223708,PT07,3
2016,1,101,164484,0.035,2.7368,2,0.99,2,5,1,40,1,287100,PT07,4
2016,51,59,132396,0.0338,1.2526,1,1.03,1,7,1,28,1,385105,PT01,5
2016,51,13,55716,0.035,0.5271,2,0.37,2,5,1,52,1,153000,PT01,5
2016,45,83,60192,0.035,1.0579,1,0.98,2,5,1,73,1,201033,PT07,5
2016,24,17,134004,0.0338,1.2678,2,1.0,2,3,1,60,1,376000,PT07,4
2016,12,131,89196,0.0338,1.9433,1,0.37,2,5,1,68,1,170000,PT07,5
2016,31,153,111756,0.0338,1.5630000000000002,1,1.02,2,3,2,42,1,317448,PT01,4
2016,51,153,143820,0.035,1.3606,1,1.04,2,5,1,53,1,387350,PT07,4
2016,20,173,60012,0.0363,0.9233,2,0.81,2,4,1,29,1,173250,PT07,5
2016,48,187,93588,0.035,1.5393,2,0.78,2,3,1,43,1,186400,PT07,4
2016,48,439,148164,0.035,2.1411,2,0.77,2,5,1,70,1,190950,PT01,4
2016,47,125,60924,0.0338,1.1241,1,1.0,1,3,2,29,1,131750,PT01,4
2016,47,157,150360,0.035,2.5442,2,0.99,2,3,1,64,1,231450,PT07,5
2016,12,31,67536,0.0338,1.0035,2,0.88,2,5,1,49,1,235400,PT07,4
2016,53,33,122016,0.035,1.3865,1,1.03,2,5,1,47,1,390200,PT01,5
2016,48,29,121020,0.0363,1.9905,1,0.95,2,5,1,35,1,218500,PT07,5
2016,8,41,60624,0.0325,0.8259,1,1.03,1,5,2,59,1,257418,PT07,5
2016,10,1,38808,0.0363,0.6141,1,0.94,2,5,1,74,1,180670,PT01,5
2016,20,173,71832,0.0325,1.1051,2,0.59,2,5,1,65,1,120600,PT01,5
2016,24,33,93468,0.0363,0.8843,2,0.55,2,7,1,74,1,118000,PT01,3
2016,4,13,69816,0.035,1.0514,1,0.96,2,5,1,66,1,213150,PT07,5
2016,51,59,226764,0.0338,2.1454,2,0.92,2,3,1,52,1,417000,PT07,5
2016,20,91,115068,0.0325,1.5698,2,0.76,2,5,1,62,1,220000,PT07,5
2016,13,97,68484,0.0363,0.9882,2,0.78,2,3,1,49,1,132000,PT01,5
2016,48,201,118548,0.035,1.7719999999999998,1,0.81,2,5,1,61,1,304500,PT07,5
2016,51,59,70944,0.0325,0.6712,2,0.72,2,7,1,52,1,225200,PT07,4
2016,48,441,106824,0.0275,2.0194,2,0.69,2,7,1,50,1,195000,PT01,5
2016,12,89,116496,0.0288,1.7309999999999999,2,0.68,2,3,1,53,1,135450,PT07,5
2016,48,27,131712,0.0275,2.323,2,1.0,2,5,1,32,1,145000,PT07,4
2016,19,153,61752,0.0275,0.8179,2,0.98,2,1,1,68,1,95200,PT01,4
2016,8,41,104988,0.0275,1.4304,2,0.72,2,5,1,56,1,157000,PT01,5
2016,47,125,123156,0.0275,2.2723,2,0.94,2,5,1,42,1,176300,PT01,4
2016,37,37,79056,0.0275,1.1507,2,0.28,2,5,1,72,1,105000,PT07,5
2016,35,13,159780,0.0275,3.6479,2,1.0,2,5,1,49,1,280000,PT01,5
2016,32,7,115308,0.0275,1.7471,2,0.81,2,5,1,57,1,154000,PT07,4
2016,24,31,128364,0.0275,1.1320000000000001,2,0.61,2,5,1,65,1,250000,PT01,4
2016,18,57,246528,0.0288,3.685,2,0.98,2,7,2,42,1,312000,PT07,5
2016,8,41,93564,0.0288,1.2747,2,0.67,2,5,1,49,1,139400,PT01,3
2016,12,111,133176,0.0275,2.3364,2,0.63,2,5,1,42,1,106000,PT01,5
2016,24,33,286980,0.0275,2.715,2,0.57,2,5,1,49,1,350000,PT01,5
2016,32,3,79320,0.0275,1.2336,2,0.96,2,5,1,49,1,172000,PT01,5
2016,24,17,311448,0.0275,2.9465,2,0.92,2,3,1,54,1,356400,PT07,5
2016,37,119,91956,0.0275,1.3424,2,0.76,2,3,1,49,1,107000,PT07,5
2016,4,19,62268,0.0275,1.0309,2,0.58,2,5,1,79,1,114750,PT01,5
2016,12,97,100140,0.0275,1.7206,2,0.85,2,3,1,53,1,126550,PT07,4
2016,38,15,184716,0.0288,2.3773,2,0.67,2,5,1,34,1,350000,PT01,5
2016,53,33,178884,0.0275,2.0328,2,0.66,2,3,1,61,1,304000,PT07,5
2016,13,29,117264,0.0363,1.9287,2,0.92,2,3,2,47,1,302400,PT07,5
2016,48,187,116376,0.0325,1.9141,1,0.97,1,5,1,40,1,286230,PT07,5
2016,37,119,69300,0.035,1.0117,1,1.0,1,7,1,53,1,243000,PT01,5
2016,12,117,59340,0.0338,1.0196,1,1.0,1,7,3,22,1,180000,PT01,4
2016,48,27,101832,0.0325,1.796,2,0.85,2,5,1,39,1,148000,PT01,4
2016,48,215,55260,0.0325,1.6158,1,1.03,1,5,1,28,1,173552,PT01,2
2016,12,5,264864,0.0325,4.5431,1,1.0,2,5,1,56,1,365000,PT07,4
2016,6,29,67116,0.0325,1.2406,2,0.24,2,4,1,33,1,234567,PT01,4
2016,12,9,59328,0.0363,1.0124,1,0.81,2,5,1,63,1,218295,PT01,5
2016,53,11,97632,0.0363,1.3374,2,1.0,2,5,1,44,1,256000,PT01,4
2016,1,51,55068,0.0325,0.9163,1,0.85,2,3,1,63,1,280000,PT07,4
2016,22,33,132504,0.0325,2.1066,1,1.0,2,5,1,73,1,233900,PT07,4
2016,39,61,64152,0.0363,0.8997,1,1.0,2,7,1,59,1,70900,PT01,5
2016,24,33,122556,0.035,1.1595,2,0.59,2,7,1,53,1,340000,PT07,5
2016,12,109,131304,0.0363,1.9509999999999998,1,0.57,2,5,2,53,1,130000,PT01,5
2016,32,3,127344,0.0325,1.9805,2,0.89,2,5,1,52,1,207425,PT07,5
2016,48,29,73284,0.0363,1.2053,1,1.0,1,5,1,57,1,201050,PT07,4
2016,12,57,63756,0.0325,1.1304,2,0.84,2,5,1,68,1,117762,PT01,4
2016,13,63,111144,0.0325,1.6038,2,1.0,2,3,1,52,1,300000,PT07,5
2016,47,65,64692,0.035,1.1192,1,0.8,1,5,1,43,1,119000,PT01,4
2016,13,89,83520,0.0363,1.2052,1,1.0,2,3,2,42,1,180000,PT07,5
2016,12,71,48000,0.0325,0.8421,1,1.0,1,5,2,31,1,175500,PT07,5
2016,29,183,65628,0.035,0.9322,1,0.97,2,5,1,43,1,207313,PT07,5
2016,42,133,94992,0.0325,1.3512,2,0.43,2,5,1,51,1,150000,PT01,5
2016,53,67,191172,0.035,2.549,2,0.58,2,5,1,61,1,162400,PT01,5
2016,47,149,99540,0.0325,1.4835,2,0.92,2,5,1,35,1,287500,PT07,4
2016,29,189,87516,0.035,1.2431,1,1.04,1,3,2,61,1,165250,PT07,4
2016,13,89,67992,0.035,0.9811,1,1.03,1,3,1,37,1,133100,PT01,4
2016,24,33,151500,0.0325,1.4333,2,0.74,2,3,2,52,1,269100,PT01,4
2016,6,37,199800,0.0325,3.0833,2,0.95,2,5,1,41,1,407987,PT01,3
2016,47,125,66228,0.0325,1.2219,1,1.03,2,5,1,32,1,140864,PT01,5
2016,32,3,78408,0.0325,1.2194,1,1.02,2,5,1,71,1,272701,PT07,5
2016,4,3,61860,0.0363,1.319,2,0.69,2,7,1,61,1,200000,PT01,5
2016,9,3,114168,0.0325,1.3018,1,1.0,1,5,1,50,1,175000,PT07,5
2016,48,121,204348,0.0388,2.8944,1,1.0,2,5,1,57,1,299000,PT07,5
2016,42,101,44604,0.0375,0.5632,1,1.03,1,5,2,27,1,200550,PT01,4
2016,34,21,241764,0.0375,2.5263,2,0.97,2,5,1,68,1,334700,PT07,5
2016,8,93,217368,0.0375,2.7411,1,0.93,2,5,1,59,1,296156,PT01,5
2016,12,91,83592,0.0375,1.2221,1,1.0,2,5,1,47,1,239900,PT01,5
2016,51,153,265584,0.0375,2.5126,2,0.77,2,3,2,56,1,326884,PT07,4
2016,13,67,115800,0.0375,1.671,2,1.0,2,3,1,55,1,228000,PT07,4
2016,17,31,68052,0.0263,0.8804,2,0.87,2,2,1,30,1,125500,PT01,4
2016,42,41,111840,0.0263,1.5216,1,1.0,1,5,1,56,1,265000,PT01,5
2016,4,3,152400,0.0263,3.2495,2,0.95,2,5,1,52,1,245000,PT01,5
2016,9,9,171312,0.0263,2.0765,1,0.95,1,5,1,51,1,265000,PT01,5
2016,48,27,87576,0.025,1.5446,1,0.88,2,5,1,52,1,145000,PT01,5
2016,46,93,108444,0.0263,1.8665,2,0.58,2,5,1,42,1,126250,PT01,5
2016,51,177,162504,0.0263,1.5374,2,0.54,2,7,2,49,1,172000,PT07,4
2016,51,125,126036,0.0263,1.62,2,0.49,2,5,1,74,1,417000,PT07,5
2016,51,69,181368,0.0263,2.7775,2,1.02,2,5,1,56,1,392500,PT07,4
2016,4,15,104076,0.0263,2.0327,2,0.85,2,5,1,61,1,348000,PT07,5
2016,48,121,230328,0.025,3.2624,2,0.65,2,5,1,54,1,386631,PT07,5
2016,24,17,91380,0.0238,0.8645,2,0.83,2,7,2,42,1,292000,PT07,3
2016,37,51,89400,0.0263,1.6964,2,0.79,2,3,1,68,1,164000,PT01,5
2016,13,77,189684,0.0263,2.7371,1,0.85,2,7,1,51,1,400000,PT07,5
2016,51,179,158676,0.0263,1.5012,2,0.83,2,5,1,53,1,410000,PT07,5
2016,32,31,50544,0.0263,0.7079,2,0.46,2,5,1,25,1,88239,PT07,4
2016,4,13,70356,0.0263,1.0596,1,1.0,1,5,1,31,1,185000,PT01,5
2016,51,59,190500,0.0263,1.8023,2,0.77,2,5,1,50,1,394700,PT01,2
2016,13,151,155256,0.0263,2.2403,2,0.97,2,3,1,63,1,310000,PT07,4
2016,48,29,131844,0.0263,2.1685,2,0.73,2,5,1,56,1,122600,PT07,4
