Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2015,17,31,80304,0.04,1.0389,2,0.8,2,5,1,32,1,191500,PT01,4
2015,21,111,123420,0.0388,1.9345,1,1.03,2,5,1,37,1,181704,PT01,4
2015,37,35,149268,0.04,2.8005,1,1.0,2,5,1,71,1,228000,PT01,5
2015,51,153,87972,0.0375,0.8323,1,0.89,2,7,1,67,1,379650,PT07,5
2015,12,97,177648,0.0375,3.0524,1,0.81,2,5,1,61,1,157300,PT07,5
2015,12,127,160848,0.0375,2.778,1,0.98,2,3,1,47,1,210000,PT07,5
2015,12,57,160488,0.0363,2.8455,1,1.03,2,5,1,51,1,377000,PT07,5
2015,51,59,210600,0.0375,1.9924,1,1.03,2,3,1,50,1,263400,PT11,4
2015,12,103,122028,0.0375,2.1636,1,1.0,2,5,1,56,1,260000,PT01,4
2015,51,177,105036,0.0375,0.9937,2,0.93,2,5,1,62,1,300700,PT07,5
2015,24,33,186324,0.0375,1.7628,1,1.0,2,3,1,53,1,399900,PT11,3
2015,51,59,84480,0.0375,0.7992,1,1.0,1,5,1,48,1,370000,PT01,5
2015,21,67,134844,0.0388,2.0096,1,0.91,1,5,1,49,1,235200,PT07,5
2015,51,3,159900,0.0375,2.0553,1,1.0,2,5,1,60,1,360000,PT01,5
2015,12,71,197052,0.0375,3.4571,2,0.74,2,5,1,60,1,417000,PT01,5
2015,51,59,99996,0.0375,0.946,1,1.03,2,3,1,52,1,403900,PT01,4
2015,40,27,78756,0.0388,1.2806,2,1.0,2,1,1,43,1,135000,PT01,5
2015,4,3,132132,0.0375,2.8173,2,0.81,2,5,1,66,1,201100,PT01,5
2015,12,57,102456,0.0375,1.8166,1,1.0,2,5,1,56,1,370000,PT07,5
2015,8,41,103092,0.04,1.4045,1,1.0,2,5,1,55,1,217500,PT01,5
2015,6,87,117564,0.0388,1.3513,2,0.78,2,5,1,63,1,293850,PT01,4
2015,16,1,107064,0.0375,1.7021,2,0.78,2,5,1,67,1,190000,PT01,4
2015,6,53,144012,0.0375,2.0962,1,1.02,1,5,2,54,1,392250,PT01,4
2015,39,93,75480,0.0388,1.1849,2,0.9,2,3,1,55,1,204100,PT07,5
2015,51,510,85980,0.04,0.8134,1,1.02,1,5,1,36,1,283850,PT11,2
2015,17,43,109188,0.0375,1.4125,1,1.02,2,3,1,56,1,204300,PT07,4
2015,13,77,248820,0.0375,3.5905,1,0.96,2,5,1,52,1,369050,PT07,5
2015,24,17,112044,0.0375,1.06,2,0.96,2,3,1,47,1,181500,PT07,5
2015,24,3,92376,0.0375,1.0792,1,1.0,1,5,1,27,1,295000,PT07,5
2015,13,233,71784,0.0375,1.5881,2,0.75,2,5,1,67,1,156500,PT01,4
2015,39,109,143352,0.0375,2.2646,1,1.0,2,5,1,53,1,265000,PT01,5
2015,48,223,86232,0.0388,1.7491,1,1.0,2,3,1,51,1,221500,PT01,4
2015,26,147,83100,0.04,1.111,1,1.02,1,5,1,41,1,229800,PT01,3
2015,47,93,69996,0.04,1.1253,1,1.02,2,7,1,28,1,203750,PT01,5
2015,37,85,133884,0.0375,2.667,2,0.91,2,3,2,44,1,203000,PT07,5
2015,12,91,48000,0.0375,0.7018,1,1.02,1,7,3,32,1,229800,PT07,2
2015,48,439,109404,0.0375,1.581,1,1.0,1,3,1,49,1,259900,PT07,5
2015,29,95,44556,0.0375,0.6079,1,1.0,1,5,1,26,1,128600,PT01,3
2015,36,45,81636,0.0375,1.4347,1,1.02,1,3,1,43,1,303650,PT01,4
2015,12,57,100356,0.0375,1.7794,2,1.0,2,5,1,43,1,165000,PT07,5
2015,24,33,108156,0.0375,1.0232,2,0.92,2,3,1,46,1,225500,PT01,5
2015,20,173,147252,0.04,2.2654,1,0.9,2,5,1,64,1,161850,PT01,5
2015,13,51,99480,0.0288,1.6362,1,1.03,2,7,3,30,1,162400,PT01,4
2015,51,59,137748,0.0313,1.3032,1,0.77,1,3,1,46,1,412500,PT07,5
2015,45,19,138408,0.0288,2.197,2,0.66,2,3,1,53,1,248000,PT01,4
2015,29,77,113508,0.0275,2.0489,1,1.0,2,7,1,52,1,271000,PT01,5
2015,12,9,81000,0.0288,1.3823,1,0.71,2,7,3,41,1,165900,PT07,4
2015,51,95,88620,0.0288,1.2499,2,0.36,2,7,3,70,1,100000,PT07,5
2015,8,41,159120,0.0313,2.1678,2,0.7,2,7,2,48,1,186800,PT07,4
2015,24,33,172500,0.0275,1.632,2,0.83,2,3,1,63,1,321779,PT01,5
2015,12,109,158220,0.0288,2.351,1,0.98,2,5,1,76,1,400000,PT07,5
2015,12,117,78744,0.0275,1.3530000000000002,2,0.6,2,5,1,74,1,169000,PT07,5
2015,41,47,78240,0.03,1.304,2,0.6,2,5,1,56,1,110000,PT01,5
2015,48,99,34872,0.0275,0.615,2,0.9,2,4,2,28,1,103000,PT01,4
2015,51,179,213060,0.0275,2.0157,2,0.81,2,5,2,56,1,230000,PT01,5
2015,4,13,113280,0.0313,1.706,2,0.75,2,5,1,53,1,185100,PT07,5
2015,48,491,110664,0.0288,1.4580000000000002,2,0.56,2,5,1,55,1,73500,PT01,4
2015,4,17,153096,0.0313,3.2643,1,0.9,1,3,2,38,1,93000,PT01,4
2015,8,41,187728,0.03,2.5576,2,0.63,2,5,1,62,1,204000,PT01,5
2015,37,51,140592,0.0275,2.6678,2,0.56,2,7,1,47,1,65400,PT01,5
2015,1,1,168864,0.0275,2.8097,1,1.0,1,5,1,52,1,200000,PT01,3
2015,37,139,36288,0.0288,0.7229,1,1.0,1,3,1,55,1,47500,PT01,4
2015,35,35,110004,0.0288,2.3062,2,1.0,2,5,1,33,1,154000,PT01,4
2015,42,121,74532,0.0313,1.3405,2,0.71,2,5,1,56,1,138000,PT01,4
2015,48,215,117408,0.0288,3.4330000000000003,2,0.94,2,7,1,29,1,177500,PT01,3
2015,12,53,123888,0.0288,2.1966,2,0.46,2,5,1,78,1,140000,PT07,5
2015,51,153,266784,0.0275,2.524,2,0.86,2,5,1,52,1,313000,PT07,5
2015,8,41,95628,0.0288,1.3028,1,1.0,2,5,1,53,1,192000,PT01,5
2015,13,73,79500,0.0288,1.3731,1,1.0,1,3,1,26,1,145000,PT07,5
2015,51,187,129948,0.0313,1.2294,1,0.92,2,5,2,58,1,333000,PT07,5
2015,51,177,107904,0.0288,1.0209,2,0.73,2,5,1,54,1,312700,PT07,5
2015,48,29,147336,0.0275,2.4233,1,0.91,2,3,1,34,1,354350,PT07,5
2015,37,51,67860,0.03,1.2877,2,0.6,2,5,1,50,1,55000,PT01,5
2015,45,79,95520,0.0288,1.4809,2,0.95,2,3,2,48,1,127850,PT07,4
2015,12,95,56076,0.0288,0.9635,2,0.72,2,7,1,55,1,140000,PT07,5
2015,4,19,131604,0.0288,2.1789,1,0.93,2,5,1,59,1,375000,PT07,5
2015,12,95,101040,0.0288,1.7361,2,0.53,2,5,1,63,1,170000,PT07,5
2015,24,33,157884,0.0275,1.4937,2,0.72,2,7,1,53,1,240500,PT01,4
2015,48,439,169860,0.0288,2.4546,2,0.69,2,5,1,69,1,170000,PT01,5
2015,24,43,105336,0.0288,1.5984,2,0.74,2,3,1,57,1,175000,PT01,5
2015,51,187,169992,0.0288,1.6082,1,1.0,1,7,1,43,1,380000,PT07,5
2015,48,339,66552,0.0288,0.9948,1,1.0,1,5,2,27,1,95000,PT01,5
2015,51,59,345852,0.0275,3.272,2,0.38,2,2,1,59,1,260100,PT01,5
2015,37,51,111252,0.0288,2.1109999999999998,2,0.93,2,5,1,36,1,254100,PT01,5
2015,48,27,95988,0.0288,1.6929,2,0.9,2,3,2,34,1,95250,PT01,4
2015,48,213,141168,0.03,2.8634,1,0.74,2,5,1,69,1,250000,PT07,5
2015,24,3,132972,0.0288,1.5534,2,0.43,2,5,1,72,1,283450,PT01,5
2015,51,47,83808,0.0275,1.5933,2,0.52,2,5,1,71,1,220000,PT07,5
2015,24,17,105852,0.0275,1.0014,2,0.7,2,7,3,52,1,239950,PT07,5
2015,24,33,187968,0.0288,1.7783,2,1.0,2,7,1,67,1,428000,PT07,3
2015,37,183,211728,0.0288,2.6499,1,0.82,2,5,2,38,1,415000,PT07,4
2015,51,59,149856,0.0288,1.4177,1,0.92,2,3,2,55,1,325000,PT07,5
2015,51,153,67128,0.0288,0.6351,2,0.91,2,5,2,52,1,124000,PT11,5
2015,4,13,163092,0.03,2.4562,1,0.54,2,5,1,42,1,197500,PT07,4
2015,13,51,131100,0.0275,2.1563,2,0.87,2,5,1,65,1,230000,PT07,5
2015,27,53,104124,0.0275,1.2409999999999999,2,0.85,2,5,1,48,1,305000,PT01,5
2015,45,91,302424,0.0288,4.4149,1,1.0,2,5,1,41,1,149450,PT01,4
2015,42,133,118296,0.0275,1.6827,2,0.88,2,5,1,45,1,271500,PT01,5
2015,37,63,190044,0.0275,2.7663,1,1.0,2,3,1,59,1,256000,PT07,5
2015,1,97,80796,0.0275,1.5568,1,0.85,2,5,1,58,1,140000,PT01,5
2015,26,163,122964,0.0275,2.4016,2,0.71,2,5,1,46,1,130000,PT07,5
2015,51,59,257220,0.0275,2.4335,2,0.46,2,5,1,65,1,328800,PT07,5
2015,48,187,118392,0.0275,1.9472,1,1.0,2,1,2,59,1,205000,PT01,5
2015,47,125,113280,0.0288,2.09,2,0.95,2,7,1,52,1,246000,PT01,5
2015,6,29,99612,0.0275,1.8413,2,0.95,2,5,1,47,1,123000,PT01,5
2015,48,99,55344,0.0288,0.9761,2,0.76,2,5,1,30,1,83000,PT01,5
2015,4,13,111180,0.0288,1.6744,2,1.0,2,5,1,44,1,157000,PT07,5
2015,45,79,129144,0.0288,2.0022,2,0.72,2,3,2,35,1,75000,PT07,5
2015,12,109,112788,0.0313,1.6759,1,0.84,2,5,1,55,1,325000,PT01,5
2015,41,17,229524,0.0275,3.4567,2,0.61,2,5,2,56,1,357000,PT01,5
2015,51,510,281028,0.0288,2.6587,2,0.96,2,5,1,38,1,539500,PT01,5
2015,12,127,61680,0.0275,1.0653,2,0.8,2,5,1,67,1,124000,PT01,5
2015,51,153,421452,0.0275,3.9872,2,0.97,2,1,1,53,1,551500,PT07,5
2015,8,41,156120,0.0288,2.127,2,0.68,2,5,1,58,1,290600,PT07,4
2015,48,29,38472,0.0275,0.6328,2,0.54,2,5,1,62,1,57500,PT01,5
2015,21,67,98028,0.0275,1.4609,2,0.86,2,5,1,50,1,94300,PT01,3
2015,37,183,171024,0.0275,2.1405,2,0.89,2,1,1,57,1,258000,PT01,5
2015,53,53,147432,0.0275,2.0562,2,0.57,2,5,1,48,1,149000,PT07,5
2015,51,179,169512,0.0288,1.6037,2,0.75,2,5,1,50,1,307350,PT07,5
2015,37,183,65628,0.0288,0.8214,1,1.0,1,3,1,33,1,126050,PT07,4
2015,12,9,171588,0.0288,2.9281,1,1.0,2,5,1,75,1,330000,PT01,5
2015,13,241,242004,0.0313,5.3541,2,0.57,2,5,1,59,1,250000,PT07,5
2015,49,57,90612,0.0288,1.2673,2,0.89,2,5,1,46,1,404500,PT07,4
2015,26,103,75900,0.0275,1.4568,2,0.68,2,1,1,56,1,108600,PT01,5
2015,46,103,109908,0.0288,1.8917,2,0.96,2,5,2,39,1,203000,PT01,5
2015,48,215,114000,0.0288,3.3333,2,0.85,2,5,1,42,1,289000,PT07,4
2015,48,29,220560,0.0275,3.6276,2,0.89,2,3,1,60,1,278700,PT07,5
2015,48,493,139896,0.03,2.3009,1,1.0,2,1,2,68,1,305000,PT07,4
2015,13,103,71148,0.0275,1.1702,2,0.91,2,7,1,44,1,135000,PT01,5
2015,12,61,48372,0.03,0.8991,1,1.0,2,5,1,74,1,155000,PT07,5
2015,51,153,330696,0.0288,3.1286,2,0.33,2,5,1,66,1,201000,PT07,5
2015,26,99,116400,0.0275,1.5561,2,0.79,2,5,1,46,1,246200,PT07,4
2015,39,57,78816,0.0275,1.2451,2,0.65,2,5,1,47,1,183800,PT07,5
2015,37,101,76800,0.03,0.9612,2,0.5,2,5,1,61,1,92950,PT01,3
2015,13,151,87036,0.0313,1.2559,2,0.98,2,3,2,55,1,195000,PT07,5
2015,15,1,97032,0.0275,1.3219999999999998,2,1.0,2,7,2,47,1,243000,PT07,5
2015,24,5,107484,0.0288,1.2557,2,0.39,2,7,1,66,1,155000,PT07,5
2015,39,113,132012,0.0288,2.0855,1,0.89,2,5,2,49,1,417000,PT07,5
2015,51,85,124176,0.0275,1.6425,2,1.0,2,5,1,38,1,256500,PT01,5
2015,47,125,133236,0.0275,2.4582,2,0.63,2,3,1,59,1,133500,PT01,5
2015,48,157,102000,0.0275,1.5247,2,0.63,2,5,1,52,1,138500,PT07,5
2015,41,5,246660,0.0275,3.3789,2,0.58,2,5,1,62,1,240000,PT01,5
2015,41,39,35664,0.0275,0.6024,2,0.76,2,5,2,68,1,129000,PT01,5
2015,22,15,166200,0.0288,3.0163,2,0.88,2,3,1,45,1,225000,PT07,5
2015,37,19,149436,0.0275,2.4578,2,0.98,2,7,1,48,1,136000,PT07,5
2015,41,51,245052,0.0288,3.3569,2,0.54,2,2,1,33,1,238000,PT01,4
2015,12,95,104448,0.03,1.7946,2,0.87,2,7,1,59,1,217000,PT07,4
2015,51,59,275856,0.0313,2.6098,2,0.81,2,3,2,47,1,371500,PT07,3
2015,28,59,175140,0.0275,2.9989999999999997,2,0.6,2,3,1,54,1,94000,PT01,5
2015,51,59,327984,0.0288,3.103,2,0.55,2,2,2,56,1,508000,PT07,4
2015,29,165,162624,0.03,2.2186,1,1.0,2,3,2,56,1,185000,PT01,5
2015,48,201,89568,0.0288,1.3388,2,0.63,2,7,1,52,1,130000,PT07,5
2015,42,91,132000,0.0288,1.6667,2,0.81,2,5,1,50,1,295000,PT01,4
2015,37,183,190596,0.0313,2.3854,2,0.81,2,3,1,42,1,334000,PT07,5
2015,39,113,122232,0.0288,1.931,2,1.0,2,5,1,44,1,78000,PT01,5
2015,4,3,160740,0.0275,3.4273,1,0.78,2,7,3,46,1,348000,PT07,5
2015,37,51,184800,0.0313,3.5066,2,0.63,2,5,1,59,1,103000,PT01,3
2015,36,29,107784,0.03,1.6306,1,0.67,2,5,1,54,1,200000,PT01,5
2015,12,119,131904,0.03,2.8737,2,0.57,2,5,1,64,1,214600,PT01,4
2015,46,65,78708,0.0275,1.3955,2,0.63,2,5,2,58,1,81350,PT01,5
2015,26,163,94788,0.0275,1.8513,2,1.0,2,7,3,70,1,180000,PT01,4
2015,51,680,49344,0.0375,0.821,1,1.0,2,5,2,44,1,239900,PT07,5
2015,48,27,78120,0.0375,1.3778,1,1.0,2,7,1,62,1,200000,PT01,5
2015,37,89,116688,0.0375,1.9981,1,1.0,2,7,1,40,1,382500,PT01,3
2015,48,29,229836,0.0375,3.7802,1,0.93,2,5,1,42,1,417000,PT07,5
2015,48,29,90420,0.0388,1.4872,1,1.0,2,5,1,53,1,240000,PT01,4
2015,8,5,86064,0.0388,1.0853,1,0.94,2,7,3,53,1,310000,PT07,5
2015,24,25,150648,0.0388,1.7599,1,1.04,2,5,1,40,1,293350,PT07,2
2015,51,685,117660,0.0375,1.1132,1,1.04,1,5,1,50,1,413200,PT07,3
2015,51,59,99996,0.0375,0.946,2,0.67,2,2,1,38,1,235000,PT07,5
2015,37,31,83568,0.04,1.6647,1,1.03,1,7,1,31,1,330950,PT07,5
2015,37,99,65184,0.0375,1.2985,1,0.95,2,5,1,66,1,254400,PT01,5
2015,6,95,102852,0.0388,1.2452,1,0.91,1,5,1,54,1,316000,PT01,4
2015,24,33,91320,0.0375,0.8640000000000001,1,1.0,1,3,1,47,1,308450,PT01,4
2015,48,27,126108,0.0375,2.2241,1,1.04,2,5,1,44,1,296450,PT07,4
2015,5,7,53808,0.04,0.9245,1,0.88,2,5,1,64,1,175000,PT07,5
2015,17,1,62136,0.0375,1.0825,1,1.0,2,5,1,26,1,165000,PT01,5
2015,6,113,81120,0.0388,1.0659999999999998,1,1.0,1,5,2,34,1,200000,PT01,5
2015,4,17,116964,0.0388,2.4939,1,1.0,2,5,1,49,1,400000,PT07,5
2015,6,65,81372,0.0388,1.2855,1,1.03,1,5,1,68,1,387100,PT07,5
2015,51,683,100812,0.0388,0.9538,2,0.93,2,2,1,44,1,263500,PT01,5
2015,24,3,87696,0.0375,1.0245,1,1.0,2,3,1,36,1,290000,PT07,4
2015,48,201,69372,0.0375,1.037,1,1.0,1,3,1,55,1,225000,PT07,5
2015,51,153,112908,0.0388,1.0682,1,1.0,2,5,2,42,1,310000,PT07,5
2015,48,199,66396,0.04,1.1547,1,1.04,1,7,1,65,1,156900,PT01,5
2015,24,5,74892,0.04,0.8749,1,0.97,2,5,1,50,1,347000,PT01,4
2015,49,5,154524,0.0375,2.6968,1,0.85,2,5,1,51,1,320000,PT01,5
2015,8,14,101292,0.0388,1.2773,1,1.0,2,5,1,40,1,280000,PT11,5
2015,8,77,94032,0.0388,1.4422,1,0.91,1,5,1,55,1,253600,PT07,5
2015,28,33,85632,0.0388,1.4489,1,1.0,1,3,2,27,1,140000,PT01,4
2015,13,121,122844,0.04,1.7726,2,0.67,2,7,1,62,1,226800,PT01,5
2015,12,91,77880,0.0375,1.1386,1,1.03,1,7,1,39,1,286000,PT07,5
2015,8,5,133788,0.0388,1.6871,1,1.0,1,5,1,51,1,410000,PT07,5
2015,54,3,109476,0.0388,1.6612,1,1.0,2,7,3,50,1,235000,PT07,4
2015,39,109,66108,0.0388,1.0444,1,1.04,2,5,1,44,1,158800,PT01,4
2015,21,239,84936,0.0388,1.2658,1,0.8,2,7,3,43,1,248800,PT01,5
2015,48,27,131640,0.0388,2.3217,1,1.0,2,3,1,49,1,381900,PT07,5
2015,4,13,85596,0.0363,1.2891,2,0.74,2,5,1,50,1,384000,PT07,4
2015,51,177,85056,0.035,0.8047,2,0.99,2,3,1,58,1,369200,PT07,5
2015,37,135,107040,0.0363,1.5581,1,1.0,1,2,1,46,1,310000,PT07,4
2015,48,209,185184,0.0363,2.4398,1,1.0,2,5,2,44,1,335000,PT07,4
2015,12,105,104292,0.035,1.9136,1,0.8,1,5,1,72,1,117600,PT07,5
2015,24,33,222048,0.035,2.1007,1,1.04,2,3,2,39,1,416800,PT01,5
2015,39,155,80568,0.0363,1.4465,1,0.97,1,5,1,34,1,289250,PT01,5
2015,42,1,81468,0.0375,1.4653,1,1.0,2,5,1,53,1,115000,PT01,4
2015,42,3,77904,0.0375,1.2004,1,1.0,1,7,3,59,1,115000,PT07,3
2015,47,125,52716,0.0375,0.9726,1,1.03,1,7,2,23,1,188850,PT01,2
2015,51,61,228888,0.0375,2.1654,2,0.88,2,5,1,59,1,342600,PT01,5
2015,46,83,70896,0.0375,1.0290000000000001,1,1.0,1,5,1,61,1,212500,PT01,5
2015,51,31,107160,0.0375,1.7830000000000001,1,0.81,2,5,2,40,1,185850,PT01,5
2015,12,11,89508,0.0375,1.4298,1,0.86,1,7,1,57,1,417000,PT07,4
2015,48,27,189084,0.0375,3.3348,2,0.76,2,5,1,56,1,399100,PT01,5
2015,10,5,86928,0.0375,1.3886,1,1.0,2,5,2,63,1,225000,PT01,5
2015,45,79,62868,0.0375,0.9747,1,1.0,1,5,1,38,1,165500,PT01,5
2015,51,700,155532,0.0375,2.1937,1,1.0,2,3,1,60,1,273000,PT11,5
2015,29,95,114144,0.0375,1.5572,1,1.0,1,5,1,31,1,204500,PT01,3
2015,17,97,126000,0.0375,1.3755,2,0.92,2,2,1,32,1,173650,PT01,2
2015,12,91,135756,0.0288,1.9847,1,1.0,2,7,1,49,1,198000,PT07,5
2015,4,13,207564,0.0275,3.1260000000000003,2,0.95,2,5,1,41,1,417000,PT07,5
2015,32,3,110304,0.0275,1.7155,2,1.0,2,3,1,47,1,293000,PT07,3
2015,12,113,138828,0.03,2.3451,2,1.0,2,5,2,54,1,320000,PT01,5
2015,26,77,178044,0.0275,2.8172,2,1.0,2,5,1,44,1,256000,PT01,5
2015,13,215,119472,0.03,2.2844,2,0.91,2,7,3,45,1,177000,PT07,4
2015,1,73,52992,0.03,0.8438,1,1.0,2,5,1,26,1,114500,PT01,5
2015,51,153,271956,0.03,2.5729,2,0.77,2,5,1,52,1,375450,PT07,4
2015,1,89,122112,0.03,1.7031,1,1.0,2,5,1,39,1,260000,PT01,4
2015,47,35,101376,0.0275,2.2038,1,0.72,2,5,1,60,1,250000,PT07,5
2015,12,11,159060,0.03,2.5409,2,0.81,2,3,2,51,1,309000,PT07,5
2015,40,109,83412,0.03,1.3563,1,0.87,1,7,1,28,1,132000,PT01,5
2015,47,165,161004,0.03,2.3995,2,0.95,2,5,1,61,1,242200,PT01,4
2015,37,19,72516,0.03,1.1927,2,0.35,2,7,3,66,1,135000,PT07,5
2015,17,31,228744,0.03,2.9592,1,0.95,2,5,1,43,1,390450,PT01,3
2015,40,109,35400,0.0313,0.5756,1,1.03,1,7,3,23,1,63800,PT01,4
2015,17,19,71424,0.0288,1.0504,2,0.9,2,3,1,50,1,103000,PT01,5
2015,37,51,82236,0.0338,1.5605,2,0.84,2,5,1,34,1,120500,PT01,5
2015,48,453,85560,0.035,1.1273,1,1.04,2,5,1,41,1,180650,PT01,5
2015,26,125,64884,0.0338,0.8674,2,0.58,2,5,1,83,1,105000,PT01,4
2015,13,145,93276,0.0338,1.7835,1,1.04,1,5,1,29,1,251000,PT01,5
2015,12,57,144312,0.035,2.5587,1,1.03,2,5,1,52,1,326850,PT01,5
2015,9,9,180996,0.0363,2.1939,1,1.01,2,5,1,57,1,346050,PT07,4
2015,40,131,133536,0.0363,2.2109,1,1.04,2,5,1,47,1,256700,PT01,3
2015,4,13,67860,0.0363,1.022,1,0.96,2,7,1,59,1,215000,PT01,4
2015,37,93,85656,0.035,1.6254,1,0.9,2,5,1,55,1,126000,PT01,4
2015,24,3,84528,0.035,0.9875,1,0.98,2,7,2,45,1,339900,PT01,5
2015,49,49,50256,0.0338,0.7490000000000001,1,1.03,2,5,2,40,1,240600,PT07,3
2015,51,107,124740,0.035,1.1801,1,0.78,2,7,3,37,1,378000,PT07,5
2015,4,25,136164,0.035,2.3599,1,1.03,2,5,1,43,1,408450,PT07,5
2015,1,81,142968,0.0363,2.3285,2,0.83,2,5,1,53,1,161450,PT01,5
