Year,StateFIPS,CountyFIPS,Amount,Income,Rate,Income Ratio,LTV,Property Type,First,Race,Gender,Age,Credit Score
2017,12,9,243000,97332,0.0363,1.5724,1.0,PT07,2,5,1,39,1
2017,24,510,155138,40680,0.0375,0.454,0.99,PT01,1,3,2,37,4
2017,51,173,135000,38160,0.0375,0.7241,0.98,PT01,2,5,1,22,4
2017,51,173,83000,38172,0.0375,0.7243,1.0,PT01,1,5,1,21,4
2017,45,31,123619,80376,0.0475,1.614,0.99,PT01,1,5,1,42,2
2017,45,31,184594,90000,0.04,1.8072,0.99,PT01,1,3,1,35,4
2017,24,510,160190,61404,0.0375,0.6853,0.97,PT01,1,3,2,27,3
2017,24,1,113960,42900,0.0375,0.8314,0.79,PT01,1,5,2,40,2
2017,51,59,484000,207180,0.0388,1.8938,1.0,PT01,1,5,1,63,5
2017,24,510,193325,78960,0.0375,0.8813,0.95,PT01,1,3,2,25,3
2017,54,61,279837,144036,0.0425,2.199,0.99,PT07,2,5,1,43,4
2017,24,45,83460,27348,0.0375,0.422,0.99,PT01,1,5,2,20,5
2017,51,23,145454,57864,0.0375,0.9333,0.99,PT01,1,5,1,27,2
2017,54,3,206196,91560,0.0375,1.4,0.99,PT01,1,5,2,31,2
2017,24,33,343660,126864,0.0375,1.1596,0.99,PT01,1,3,2,33,5
2017,45,35,199192,58572,0.0425,0.9312,1.03,PT07,1,5,1,27,4
2017,45,15,311258,85236,0.04,1.3551,0.99,PT07,1,5,2,25,5
2017,51,19,191818,58500,0.0375,0.9622,1.01,PT01,2,5,1,28,5
2017,24,25,480000,151752,0.0375,1.6937,1.0,PT07,2,7,1,47,5
2017,45,19,235653,62460,0.04,0.993,0.99,PT07,1,5,1,37,3
2017,37,113,136363,47076,0.0375,0.9415,1.01,PT01,1,5,2,29,4
2017,24,3,230743,39540,0.0375,0.4413,0.99,PT07,1,7,3,30,2
2017,51,107,691525,152916,0.0375,1.3978,0.98,PT07,2,5,2,26,4
2017,24,31,636100,247500,0.0363,2.1522,0.89,PT07,2,7,1,41,5
2017,24,3,173008,66348,0.04,0.7405,0.99,PT01,1,5,1,53,3
2017,24,5,265109,92124,0.0375,1.0282,0.99,PT07,1,3,2,37,2
2017,37,109,249246,99996,0.0375,1.5151,1.03,PT01,2,5,1,43,2
2017,51,41,149785,45144,0.0375,0.5818,1.04,PT07,2,7,1,41,3
2017,45,7,304500,155784,0.0375,2.7968,0.97,PT07,1,5,1,47,4
2017,12,103,80000,31788,0.0375,0.5388,1.0,PT11,2,3,2,56,5
2017,12,113,251600,127884,0.0338,2.0203,0.86,PT01,2,3,1,52,5
2017,47,149,172939,79224,0.0363,1.1807,1.04,PT07,1,5,2,30,2
2017,45,63,173794,118356,0.04,1.8293,0.99,PT01,1,5,2,51,3
2017,45,63,110575,35580,0.0463,0.5499,0.94,PT07,1,5,2,24,2
2017,45,3,135950,43344,0.0388,0.7309,1.0,PT01,1,5,1,60,3
2017,51,153,302874,89556,0.0375,0.8186,1.03,PT01,1,3,1,74,3
2017,37,171,182848,94068,0.0375,1.8814,1.03,PT01,1,5,1,55,1
2017,37,183,327726,188832,0.0388,2.3963,0.84,PT07,2,5,2,51,4
2017,37,125,272375,102276,0.0375,2.0455,0.97,PT01,2,5,1,33,5
2017,51,179,367623,96864,0.0375,0.8854,1.03,PT07,1,3,2,39,1
2017,45,19,305000,131688,0.0388,2.0936,0.82,PT07,1,7,3,38,5
2017,51,13,685099,139992,0.0375,1.2796,0.95,PT01,1,5,1,33,5
2017,24,3,525262,253272,0.0388,2.8267,0.96,PT07,2,5,2,37,4
2017,45,63,125000,75048,0.0338,1.1599,0.87,PT01,2,5,1,70,5
2017,45,41,158332,56232,0.0425,1.1292,1.03,PT01,1,3,1,29,2
2017,51,143,95959,34836,0.0375,0.6609999999999999,0.64,PT01,1,5,1,30,5
2017,45,41,76587,95880,0.04,1.9253,0.99,PT01,1,5,1,20,4
2017,51,59,522623,245220,0.0375,2.2415,0.97,PT07,1,7,1,33,4
2017,51,41,499950,264384,0.0388,3.407,1.0,PT07,2,4,1,46,5
2017,24,33,438243,110184,0.0375,1.0072,0.99,PT07,1,3,1,53,2
2017,45,19,229837,68292,0.0375,1.0857,1.03,PT01,1,5,1,31,5
2017,51,31,88888,32388,0.04,0.5327,1.01,PT01,1,5,2,58,3
2017,37,183,357280,70668,0.0375,0.8968,1.02,PT01,1,5,1,49,3
2017,37,3,250000,75888,0.0375,1.4265,0.9,PT07,2,5,1,43,2
2017,12,115,190000,113004,0.04,1.8139,0.49,PT07,2,5,1,70,5
2017,51,59,420000,169872,0.0375,1.5528,1.0,PT11,2,3,1,60,3
2017,51,810,339900,120204,0.0363,1.6244,1.0,PT01,1,7,1,39,5
2017,37,133,191885,57072,0.0363,1.1414,0.97,PT07,2,5,2,34,3
2017,45,79,192961,62136,0.0363,0.9604,1.03,PT07,1,3,2,27,3
2017,51,700,252500,141924,0.0363,1.9179,0.93,PT07,2,3,1,47,4
2017,37,129,295000,128412,0.0363,1.9137,1.0,PT07,2,5,1,36,4
2017,13,73,295000,221676,0.0363,3.7382,1.0,PT07,2,3,1,50,4
2017,51,153,352253,80796,0.0363,0.7385,1.04,PT01,1,5,1,31,5
2017,12,11,387659,74760,0.0363,1.181,1.03,PT01,2,7,1,62,5
2017,13,73,333039,121668,0.035,2.0517,1.04,PT07,1,5,1,53,5
2017,37,183,282487,135444,0.0363,1.7188,0.92,PT07,1,5,1,33,5
2017,12,111,300230,68868,0.0363,1.2921,1.0,PT01,2,7,3,37,3
2017,24,510,166822,77532,0.0375,0.8653,0.99,PT01,1,3,1,28,3
2017,24,5,425218,75912,0.0375,0.8472,0.97,PT07,1,3,1,39,5
2017,24,3,309294,77256,0.0375,0.8622,0.99,PT09,1,5,2,39,5
2017,24,35,284747,173220,0.04,1.9333,0.99,PT01,1,5,2,39,3
2017,45,7,108500,33012,0.0375,0.5927,0.88,PT01,1,5,1,23,4
2017,24,3,196377,47568,0.0375,0.5309,0.99,PT01,2,3,1,36,3
2017,24,45,157003,37512,0.0375,0.5789,0.99,PT01,1,3,2,54,3
2017,24,3,240562,66000,0.0375,0.7366,0.99,PT07,1,5,2,31,2
2017,12,105,273500,72996,0.0388,1.4512,1.0,PT07,2,3,1,58,3
2017,37,19,179500,114696,0.0375,2.1479,0.9,PT01,1,7,1,53,5
2017,51,59,405000,143412,0.0375,1.3109,1.0,PT07,2,3,2,36,4
2017,47,105,162000,62772,0.0388,1.0307,0.42,PT07,2,5,1,64,5
2017,24,3,223850,42283,0.0375,0.4719,0.7,PT07,1,2,2,49,3
2017,24,5,347588,83064,0.0375,0.9271,0.99,PT01,1,3,1,35,3
2017,51,31,196484,60000,0.0375,0.9868,0.99,PT01,1,5,1,27,4
2017,45,77,156565,50376,0.0375,0.9044,1.02,PT01,1,5,1,22,4
2017,51,173,110606,50004,0.0375,0.9488,1.01,PT01,2,5,1,25,5
2017,45,41,196377,143520,0.0388,2.8819,0.99,PT01,2,5,2,49,3
2017,45,41,109890,60324,0.0325,1.2113,0.92,PT01,2,5,1,49,3
2017,45,31,231481,82128,0.0388,1.6492,0.96,PT01,2,5,1,28,4
2017,12,95,258000,217764,0.0325,3.7352,1.0,PT07,2,5,1,50,5
2017,45,35,142373,35004,0.04,0.5565,0.99,PT07,1,3,2,43,3
2017,13,121,237590,131364,0.0363,1.858,1.04,PT07,1,3,1,57,4
2017,54,3,294000,84636,0.0363,1.2941,1.0,PT07,2,1,2,65,3
2017,24,27,319000,97956,0.0363,1.0933,1.0,PT01,2,5,2,32,3
2017,13,57,383062,124992,0.0363,1.7679,1.03,PT07,2,5,1,37,2
2017,45,41,123226,40752,0.04,0.8183,0.99,PT07,1,3,1,41,2
2017,51,59,600000,210024,0.0375,1.9198,0.67,PT01,1,3,1,51,5
2017,51,59,358400,115992,0.0375,1.0603,1.03,PT07,1,5,1,26,2
2017,51,735,219600,83460,0.0375,1.1278,1.03,PT01,1,5,1,40,3
2017,12,91,163440,74232,0.0375,1.1368,1.03,PT07,1,7,1,36,5
2017,12,69,255375,61224,0.0375,1.0502,1.03,PT07,1,7,1,40,4
2017,12,131,219600,89076,0.0375,1.3641,0.8,PT01,1,5,1,55,5
2017,12,69,320000,58020,0.0375,0.9952,0.99,PT07,2,7,1,61,5
2017,37,1,176720,82524,0.0375,1.5483,0.73,PT01,2,5,2,54,5
2017,13,39,231880,72000,0.0363,1.5063,1.03,PT07,1,5,1,40,5
2017,37,119,213493,54936,0.0363,0.8324,1.02,PT07,1,4,1,34,2
2017,45,35,280000,136152,0.0363,2.1646,1.0,PT07,2,3,1,57,5
2017,51,153,410062,200484,0.0363,1.8326,0.83,PT01,2,5,1,56,5
2017,24,33,294566,66528,0.0375,0.6081,0.99,PT01,1,7,1,52,3
2017,24,21,178703,52860,0.0425,0.4597,0.99,PT01,1,5,1,50,3
2017,24,510,120772,59352,0.0375,0.6624,0.99,PT11,1,7,2,22,4
2017,45,31,76900,72516,0.0425,1.4561,1.0,PT01,1,5,1,31,2
2017,51,9,129292,42288,0.0375,0.6955,0.98,PT01,1,7,3,28,5
2017,51,117,53535,27324,0.0425,0.5185,1.0,PT01,1,5,2,20,3
2017,51,95,329000,167052,0.0375,2.2575,1.0,PT07,2,5,1,56,5
2017,45,41,90333,48480,0.0388,0.9735,0.99,PT01,1,5,1,23,3
2017,24,27,240562,47844,0.0375,0.534,0.99,PT11,1,2,1,28,5
2017,24,45,86487,48852,0.0375,0.7539,0.6,PT01,1,5,1,33,4
2017,24,5,206196,100128,0.0375,1.1175,0.99,PT01,1,5,1,52,4
2017,24,3,220865,53256,0.0375,0.5944,0.99,PT11,1,7,3,27,3
2017,45,19,109696,42288,0.0425,0.6723,0.7,PT01,1,3,2,47,1
2017,37,171,98760,42960,0.0375,0.8592,0.85,PT01,1,5,2,39,4
2017,45,63,158014,51996,0.0375,0.8036,1.0,PT01,1,5,1,29,3
2017,45,79,165343,37848,0.04,0.585,0.98,PT07,1,5,2,26,5
2017,51,117,62323,33924,0.0425,0.6437,0.96,PT01,2,3,2,44,2
2017,24,5,176739,32976,0.0375,0.368,0.99,PT01,1,7,3,49,3
2017,24,33,459900,95964,0.0363,0.8772,1.0,PT07,2,3,1,61,2
2017,51,153,270000,32808,0.0375,0.2999,1.0,PT01,1,3,1,52,4
2017,24,21,260482,78000,0.0375,0.6783,1.03,PT07,1,7,1,33,5
2017,28,33,338500,112728,0.0375,1.8664,1.0,PT07,1,5,1,43,5
2017,37,21,225000,115152,0.0375,2.06,1.0,PT01,2,5,1,72,5
2017,24,33,375900,104196,0.0375,0.9524,1.03,PT07,1,5,1,32,5
2017,24,17,269400,136152,0.0375,1.2445,0.95,PT07,2,5,2,42,5
2017,12,81,420000,140928,0.0363,2.2621,0.8,PT07,2,5,1,72,5
2017,24,37,287500,124812,0.0363,1.2494,1.0,PT01,1,5,1,71,5
2017,51,510,470000,125508,0.0363,1.1472,1.0,PT11,1,5,1,43,5
2017,51,135,116161,38136,0.0375,0.7236,0.9,PT01,1,5,1,26,4
2017,51,173,76000,30144,0.0375,0.5720000000000001,0.97,PT01,2,5,1,30,5
2017,24,5,423193,130068,0.04,1.4517,0.99,PT07,1,3,2,42,2
2017,24,5,159065,76008,0.0375,0.8483,0.99,PT11,1,5,2,59,3
2017,45,41,175061,85020,0.0463,1.7072,0.99,PT07,2,5,1,40,3
2017,24,3,321322,100392,0.0363,1.1204,1.03,PT01,2,5,2,28,2
2017,37,67,347337,207288,0.0363,3.4722,1.03,PT07,1,7,3,52,3
2017,12,97,60750,85200,0.0363,1.4614,0.31,PT07,2,5,1,63,5
2017,51,137,181800,55476,0.0363,1.0527,1.03,PT01,1,3,1,31,4
2017,24,3,390000,194460,0.0375,2.1703,1.0,PT07,2,5,2,36,4
2017,12,9,284998,68976,0.0375,1.1143,1.03,PT07,1,2,1,38,5
2017,51,59,344900,115752,0.0375,1.0581,1.0,PT07,1,5,1,35,4
2017,24,5,321772,118488,0.0375,1.3224,1.03,PT01,1,5,1,42,2
2017,37,119,206000,86208,0.0388,1.3062,1.0,PT01,1,3,1,46,3
2017,45,51,288562,125892,0.0375,2.3575,0.81,PT07,2,5,1,38,5
2017,51,510,539980,100668,0.0388,0.9202,0.97,PT01,2,5,1,26,4
2017,51,59,636150,176688,0.0375,1.6151,1.03,PT01,2,3,1,62,4
2017,51,95,263500,60948,0.0375,0.8236,0.98,PT01,1,5,1,26,2
2017,24,5,343660,121812,0.0375,1.3595,0.99,PT01,1,3,2,52,4
2017,24,21,230743,49920,0.0375,0.4341,0.99,PT07,1,3,2,32,3
2017,24,510,284697,98616,0.0375,1.1006,0.99,PT01,1,7,1,24,4
2017,24,510,156120,51996,0.0425,0.5803,0.99,PT01,1,3,2,29,4
2017,51,550,342956,116340,0.0363,1.5722,1.04,PT01,1,7,1,45,5
2017,24,510,485510,172584,0.0363,1.9262,1.04,PT01,2,3,1,47,3
2017,24,25,424900,161664,0.0363,1.8043,1.0,PT07,2,5,1,58,5
2017,45,19,330043,138216,0.0375,2.1974,1.04,PT11,2,7,1,47,5
2017,37,51,191105,115788,0.0375,2.1324,1.04,PT01,1,5,1,49,2
2017,37,19,284550,80700,0.0375,1.5112,0.8,PT07,2,5,1,70,4
2017,12,53,423922,96000,0.0388,1.6271,1.03,PT01,1,5,1,34,5
2017,37,85,340000,135852,0.0375,2.717,1.0,PT07,2,3,2,53,5
2017,54,5,121500,63312,0.0375,1.0623,0.81,PT01,2,5,1,48,5
2017,45,33,70695,44724,0.0388,0.9639,0.99,PT01,2,3,1,46,3
2017,45,41,137365,68772,0.0413,1.381,0.99,PT01,2,5,2,47,2
2017,24,5,162011,52248,0.0375,0.5831,0.99,PT01,1,3,2,54,4
2017,24,5,171830,40248,0.0375,0.4492,0.99,PT07,1,3,2,33,3
2017,51,179,335000,225876,0.0375,2.0647,1.0,PT07,2,3,2,45,4
2017,51,179,379487,96492,0.0388,0.882,1.03,PT07,1,5,1,44,4
2017,13,121,215897,147072,0.0375,2.0802,1.04,PT11,2,3,1,42,3
2017,24,33,399000,103152,0.0375,0.9429,1.0,PT01,1,7,2,37,3
2017,45,79,290789,67680,0.0375,1.0461,1.04,PT07,2,5,1,44,5
2017,51,163,31919,26004,0.0375,0.4934,0.43,PT01,1,5,1,38,4
2017,51,173,99500,41328,0.0375,0.7842,1.0,PT01,1,5,2,40,5
2017,45,25,138370,47784,0.0375,1.0298,0.93,PT01,1,5,1,22,4
2017,45,41,153075,34188,0.04,0.6865,0.99,PT07,1,3,2,33,2
2017,24,9,234842,50592,0.0363,0.4624,1.03,PT01,1,7,1,21,4
2017,51,47,355200,183756,0.0363,1.6797,0.8,PT07,2,5,1,62,4
2017,51,800,263620,48984,0.0375,0.6619,1.02,PT11,1,3,1,29,3
2017,13,67,50000,30960,0.0375,0.4379,0.29,PT11,2,5,1,69,5
2017,37,155,70000,57588,0.0388,1.1518,1.0,PT01,1,5,2,65,3
2017,51,59,459900,131232,0.0338,1.1996,0.86,PT07,2,5,1,43,5
2017,24,21,555000,129924,0.0363,1.1298,0.87,PT01,2,5,1,47,5
2017,37,183,510950,137364,0.0363,1.7432,0.95,PT07,2,3,1,48,5
2017,51,153,479083,97992,0.0363,0.8957,1.03,PT07,1,3,1,43,4
2017,24,33,814202,286092,0.0363,2.6151,0.93,PT07,2,3,1,48,5
2017,24,33,107996,148476,0.0313,1.3572,0.97,PT11,2,3,1,53,4
2017,24,510,147283,51312,0.04,0.5727,0.99,PT01,1,3,2,43,3
2017,24,5,263047,69084,0.04,0.7709999999999999,0.99,PT01,1,5,2,36,3
