Year,StateFIPS,CountyFIPS,Amount,Income,Rate,Income Ratio,LTV,Property Type,First,Race,Gender,Age,Credit Score
2018,45,41,84442,80976,0.0413,1.467,0.99,PT01,1,5,2,25,2
2018,51,111,217979,84768,0.0375,1.5164,0.99,PT07,2,7,3,59,4
2018,45,7,92929,28428,0.0375,0.5354,0.96,PT01,1,5,1,39,4
2018,1,79,60778,62196,0.0475,1.0596,0.99,PT01,1,1,1,24,4
2018,1,49,102116,43680,0.045,0.9006,0.99,PT01,1,5,1,31,2
2018,51,650,262000,63588,0.0388,0.8478,1.0,PT01,2,3,2,64,2
2018,24,27,125681,47436,0.0375,0.4999,0.99,PT11,1,5,2,64,5
2018,51,173,100000,56004,0.0375,1.0019,1.02,PT01,1,5,1,25,4
2018,51,83,86868,42012,0.0425,0.7516,1.0,PT01,1,5,1,33,5
2018,45,41,107257,28704,0.04,0.52,1.03,PT01,2,5,1,65,2
2018,45,41,265109,118692,0.04,2.1502,0.99,PT07,1,5,1,50,2
2018,12,9,140000,103224,0.0375,1.5930000000000002,1.0,PT07,2,5,1,56,5
2018,47,125,220545,56028,0.0375,1.0041,1.04,PT01,2,3,1,63,5
2018,24,3,357000,106248,0.0375,1.1663,1.0,PT01,1,2,1,62,4
2018,12,101,324000,107172,0.0375,1.6772,1.0,PT01,2,5,1,49,5
2018,37,1,202767,41208,0.0375,0.7479,1.03,PT07,1,3,1,63,5
2018,51,153,326874,68256,0.0375,0.6188,1.03,PT11,1,7,1,32,5
2018,47,189,435800,85896,0.0375,1.2503,1.0,PT07,2,7,3,50,3
2018,24,33,454567,149328,0.0363,1.3538,1.03,PT01,1,7,1,53,4
2018,37,125,330000,99420,0.0388,1.4995,1.0,PT01,1,7,2,40,4
2018,12,19,253085,106896,0.04,1.5293,1.04,PT07,2,7,3,48,4
2018,45,7,118181,40236,0.0425,0.6618,1.0,PT01,1,7,3,55,4
2018,51,111,103030,39612,0.0475,0.7086,1.01,PT01,1,5,2,26,4
2018,13,297,306000,72828,0.0388,0.9736,1.0,PT01,1,5,2,53,4
2018,24,3,443157,139992,0.0375,1.5367,1.04,PT01,2,5,2,42,5
2018,12,17,268000,103356,0.0375,1.9724,1.0,PT07,1,7,3,64,5
2018,51,79,144444,43212,0.0375,0.4823,1.02,PT01,1,5,1,31,4
2018,45,51,238190,138276,0.0363,2.3008,0.99,PT01,2,5,1,40,2
2018,12,115,350000,82908,0.0413,1.1793,1.0,PT07,2,5,1,69,5
2018,13,153,167330,58200,0.0375,0.8687,1.0,PT01,2,3,2,39,2
2018,37,71,190984,54324,0.0413,0.7331,1.03,PT07,1,7,1,32,4
2018,12,71,235000,81192,0.0388,1.2746,1.0,PT01,2,4,1,51,5
2018,51,69,429030,175764,0.0375,2.4721,1.03,PT07,1,5,1,49,4
2018,51,510,273251,62868,0.04,0.5364,1.03,PT11,1,5,1,23,4
2018,12,115,412000,127944,0.0375,1.82,0.74,PT01,2,7,1,56,5
2018,51,165,284998,49584,0.0375,0.7933,1.03,PT01,1,5,1,41,2
2018,24,3,300000,99792,0.04,1.0515,1.0,PT01,1,3,1,45,3
2018,51,107,440000,90456,0.0388,0.7718,1.0,PT07,1,7,3,29,3
2018,45,7,116161,32676,0.0425,0.5374,0.97,PT01,2,5,1,34,5
2018,51,830,165000,68256,0.0413,0.9101,1.0,PT11,2,5,1,76,5
2018,24,33,320230,48744,0.04,0.4159,1.04,PT01,1,3,1,59,2
2018,12,95,250000,55080,0.04,0.8757,1.0,PT07,1,5,1,39,5
2018,12,113,197047,49620,0.0388,0.7609999999999999,1.03,PT11,1,3,1,25,3
2018,13,51,180000,50532,0.0388,0.775,1.0,PT01,2,7,1,49,5
2018,12,105,343150,164664,0.0375,3.0721,0.83,PT01,2,5,1,71,3
2018,13,185,78750,86844,0.04,1.7544,0.29,PT01,2,4,1,62,5
2018,37,183,399771,135888,0.04,1.612,1.04,PT01,2,5,1,56,4
2018,37,101,213450,76584,0.0338,0.9085,0.75,PT07,2,7,1,64,5
2018,24,510,166822,43956,0.0375,0.4632,0.99,PT01,1,5,2,37,5
2018,51,173,115050,49392,0.0375,0.8836,1.01,PT01,1,5,1,62,4
2018,45,51,163668,86532,0.0413,1.4398,1.04,PT07,2,5,1,63,4
2018,51,650,385000,70248,0.0388,0.9366,1.0,PT01,1,5,1,69,4
2018,45,55,195984,75000,0.0413,1.073,0.99,PT01,1,5,1,53,2
2018,1,83,147500,71784,0.045,0.9121,1.0,PT07,2,2,1,38,2
2018,1,73,142373,75000,0.0513,1.0563,0.99,PT01,2,5,2,24,2
2018,51,49,171300,58932,0.0375,1.0524,0.98,PT01,1,5,1,49,4
2018,45,85,115645,54852,0.0375,1.1014,0.97,PT01,2,3,1,36,5
2018,24,5,323040,92064,0.0375,0.9701,0.99,PT01,1,3,2,40,4
2018,51,510,194085,73992,0.04,0.6313,1.03,PT11,1,7,1,33,5
2018,12,69,237000,64140,0.04,1.0197,1.0,PT07,2,5,1,66,5
2018,12,19,200000,62364,0.0388,0.8922,0.82,PT07,2,5,1,69,5
2018,24,510,73631,23400,0.0425,0.2466,0.99,PT01,1,7,3,29,4
2018,24,5,230743,50760,0.0425,0.5349,0.99,PT11,1,3,1,32,3
2018,45,41,214120,66684,0.0375,1.208,1.0,PT07,1,3,1,33,2
2018,51,173,54040,53556,0.0425,0.9581,0.99,PT01,2,5,1,46,5
2018,45,83,167676,65244,0.0425,1.0661,1.02,PT01,1,5,1,21,3
2018,24,31,264127,57324,0.0425,0.4891,0.99,PT01,1,5,1,57,5
2018,45,19,583142,123876,0.0413,1.6628,0.95,PT07,2,5,1,73,5
2018,24,39,174775,168012,0.0375,2.34,0.99,PT01,1,5,1,43,2
2018,37,119,110000,73452,0.0388,0.9913,1.0,PT07,2,5,1,58,4
2018,12,53,405000,147852,0.04,2.3138,1.0,PT07,2,5,1,63,5
2018,24,43,164957,39516,0.0425,0.5898,0.99,PT01,1,7,3,22,4
2018,45,79,201435,71808,0.0388,1.0273,1.04,PT07,2,5,1,47,5
2018,1,33,66768,38484,0.045,0.6693,0.99,PT01,1,5,1,24,3
2018,24,510,226816,90300,0.0425,0.9515,0.99,PT01,1,7,3,46,5
2018,1,77,121111,26604,0.0425,0.4627,1.02,PT01,1,5,1,25,4
2018,24,39,97206,36924,0.0375,0.5143,0.99,PT01,1,3,2,29,2
2018,45,41,137365,50436,0.0413,0.9137,0.99,PT01,1,3,1,28,2
2018,45,59,133838,39996,0.0425,0.6578,0.96,PT01,1,5,2,22,3
2018,51,163,217171,55296,0.0425,0.9892,0.83,PT01,2,5,1,38,4
2018,1,73,139428,37008,0.0463,0.5212,0.99,PT01,1,5,1,42,2
2018,24,510,41921,61800,0.0375,0.6512,0.99,PT01,1,3,1,36,4
2018,45,55,166429,67716,0.045,0.9688,0.99,PT07,1,3,1,44,4
2018,24,5,218960,51444,0.0425,0.5421,0.99,PT01,1,3,1,32,4
2018,1,3,171616,49716,0.0413,0.7164,1.01,PT01,1,5,2,56,4
2018,45,83,106060,37440,0.0425,0.6118,1.02,PT01,1,5,2,36,4
2018,1,33,140160,36792,0.0475,0.6399,0.97,PT01,2,5,2,49,2
2018,24,45,198979,90744,0.0425,1.2638,0.99,PT07,1,5,1,26,4
2018,45,41,221906,105000,0.0425,1.9022,0.99,PT01,2,5,1,46,3
2018,1,89,225000,74868,0.0425,0.9513,0.94,PT01,2,3,1,62,5
2018,24,3,253085,103284,0.0438,1.0883,1.04,PT11,1,3,1,50,2
2018,13,297,160000,51828,0.0438,0.6929,1.0,PT01,1,7,1,40,2
2018,21,111,69000,34896,0.0438,0.4881,1.0,PT01,2,3,1,57,5
2018,51,59,408589,188652,0.045,1.6097,1.03,PT07,1,3,1,37,4
2018,24,33,250381,54084,0.0425,0.4615,0.99,PT07,1,7,1,20,3
2018,24,5,143944,36360,0.0425,0.3831,0.99,PT01,2,7,3,30,4
2018,24,19,86406,30912,0.0375,0.4335,0.99,PT04,1,5,1,26,2
2018,24,5,222888,75792,0.0425,0.7987,0.99,PT11,1,5,2,29,3
2018,24,17,255192,72648,0.0425,0.6199,0.99,PT01,1,7,1,29,2
2018,1,79,86868,51156,0.05,0.8715,1.01,PT01,1,5,1,23,2
2018,37,161,142424,66084,0.0438,1.2636,1.01,PT01,1,5,2,22,4
2018,51,197,79800,38196,0.0425,0.6833,1.0,PT01,1,5,1,46,4
2018,47,125,291926,115872,0.0413,2.0916,1.0,PT07,1,5,1,36,2
2018,1,89,158332,110520,0.0388,1.4043,1.03,PT07,1,5,1,60,4
2018,12,91,290000,207216,0.0375,3.154,1.0,PT11,2,5,1,45,5
2018,24,47,350374,399996,0.045,5.5710000000000015,1.03,PT01,1,5,1,43,4
2018,13,151,279900,206736,0.045,2.7639,0.74,PT07,2,3,2,67,3
2018,51,19,197680,171012,0.0438,2.6889,1.0,PT07,2,5,1,48,5
2018,12,91,169000,136416,0.0438,2.0763,1.0,PT07,2,5,1,42,4
2018,51,59,267633,158124,0.0438,1.3492,1.03,PT11,1,7,3,48,4
2018,37,51,250000,75876,0.045,1.4182,1.0,PT01,2,5,1,45,5
2018,24,510,289656,153936,0.0425,1.6221,0.99,PT01,1,3,1,49,3
2018,24,45,109971,25428,0.0425,0.3542,0.99,PT01,1,5,2,19,3
2018,51,147,107070,74064,0.0475,1.3179,0.98,PT01,2,5,2,43,5
2018,51,59,464850,181044,0.0438,1.5447,1.04,PT07,1,3,1,37,1
2018,12,11,453100,119976,0.0438,1.8261,0.9,PT07,1,7,2,53,4
2018,51,115,369297,156444,0.0425,2.0859,1.04,PT01,2,5,2,54,4
2018,51,199,294000,137424,0.0463,1.8323,1.0,PT07,2,5,1,80,5
2018,51,73,179900,56016,0.045,0.7469,1.0,PT01,1,5,1,46,4
2018,51,199,247900,64620,0.045,0.8616,1.0,PT07,1,5,1,37,1
2018,45,41,183094,78288,0.045,1.4183,0.99,PT01,1,5,1,35,3
2018,24,25,218960,43416,0.0425,0.4575,0.99,PT01,1,7,3,35,3
2018,24,43,255192,81540,0.0425,1.217,0.99,PT01,1,7,3,51,3
2018,51,31,137777,55632,0.0425,0.8747,1.0,PT01,1,5,1,25,4
2018,37,43,229898,59280,0.0475,1.1335,1.0,PT01,1,5,2,28,5
2018,24,3,220825,56472,0.0475,0.5951,0.99,PT01,1,3,1,30,4
2018,24,5,171830,53136,0.0475,0.5599,0.99,PT07,1,3,1,43,2
2018,1,73,82671,34836,0.0463,0.4906,0.97,PT01,1,3,2,45,2
2018,1,73,71886,24252,0.0463,0.3416,0.96,PT11,1,5,2,79,5
2018,1,73,109511,31596,0.05,0.445,0.98,PT01,1,3,2,35,2
2018,24,5,225834,49584,0.0425,0.5225,0.99,PT01,1,7,3,39,2
2018,24,21,245471,79680,0.045,0.6799,0.99,PT07,1,3,1,53,3
2018,24,510,83460,21588,0.0425,0.2275,0.99,PT01,1,3,2,76,4
2018,45,31,143010,82284,0.0463,1.4907,1.03,PT01,1,5,1,50,2
2018,45,41,130591,75924,0.045,1.3754,0.99,PT01,1,5,2,31,5
2018,1,117,225885,49008,0.0513,0.6903,0.84,PT01,2,5,1,48,1
2018,45,43,194000,63084,0.045,1.1146,0.66,PT07,1,5,1,66,5
2018,28,47,182848,65472,0.045,1.2591,1.03,PT01,1,5,1,32,2
2018,37,127,268000,121572,0.045,2.2938,1.0,PT01,2,3,1,56,5
2018,24,5,285304,79356,0.0425,0.8362,1.03,PT01,1,3,1,27,3
2018,12,71,453100,250224,0.045,3.9282,0.73,PT07,1,5,1,71,5
2018,37,85,392836,188364,0.0438,3.0138,1.03,PT07,2,3,1,50,4
2018,13,151,97042,48744,0.0425,0.6517,1.03,PT07,1,3,1,27,3
2018,51,700,284050,95652,0.0463,1.2754,1.04,PT01,2,5,1,59,4
2018,24,510,67749,47088,0.045,0.4962,0.99,PT01,1,3,1,20,2
2018,54,3,260200,78756,0.0425,1.1755,0.99,PT07,1,5,2,45,3
2018,24,45,153664,36156,0.0425,0.5036,0.99,PT01,2,5,1,73,5
2018,24,5,263145,80460,0.0475,0.8478,0.99,PT01,2,7,2,40,4
2018,51,173,95959,36780,0.0475,0.6579999999999999,0.96,PT01,1,5,1,27,3
2018,51,173,89898,26004,0.0425,0.4652,1.02,PT01,1,5,1,23,3
2018,24,27,579514,134928,0.045,1.4218,0.97,PT07,2,2,1,48,5
2018,24,33,488990,167472,0.0425,1.5183,1.0,PT07,2,1,2,45,5
2018,51,59,620000,388524,0.045,3.3151,0.87,PT07,1,7,3,52,5
2018,24,3,473850,126300,0.0425,1.3309,0.92,PT01,1,5,1,43,5
2018,24,33,504000,199572,0.045,1.7028,0.8,PT07,2,5,1,66,5
2018,12,131,247000,75876,0.0475,1.1549,0.8,PT07,2,5,1,62,5
2018,51,650,110000,58152,0.0463,0.7754,1.04,PT01,2,5,1,65,2
2018,24,45,262163,61416,0.0475,0.8554,0.99,PT07,1,5,2,28,2
2018,51,59,388170,118992,0.0438,1.0153,1.03,PT07,1,5,2,35,1
2018,45,85,163337,96228,0.045,1.9323,1.03,PT07,1,5,1,24,2
2018,13,63,201435,169176,0.0438,2.2617,1.04,PT01,2,7,3,57,4
2018,51,153,320000,99108,0.0425,0.8456,1.0,PT07,1,7,2,38,4
2018,24,45,123226,43524,0.0475,0.6062,0.99,PT01,1,5,2,23,4
2018,45,41,111111,50844,0.0438,0.9211,0.9,PT01,1,5,2,24,2
2018,45,41,174677,86424,0.0488,1.5657,0.99,PT07,1,3,1,44,2
2018,51,510,650000,269736,0.0425,2.3015,0.8,PT01,1,7,1,59,4
2018,24,33,217979,50004,0.045,0.4267,0.99,PT01,1,3,1,28,2
2018,24,5,152192,42012,0.045,0.4427,0.99,PT01,2,5,2,28,2
2018,24,31,260200,124692,0.0475,1.0639,0.99,PT11,1,5,1,28,3
2018,51,117,250000,76824,0.045,1.3743,0.7,PT01,2,3,2,64,4
2018,45,7,108080,53976,0.0475,0.8878,0.94,PT01,2,5,1,27,4
2018,51,117,100000,33720,0.0488,0.6032,1.02,PT01,1,5,2,22,4
2018,37,93,243788,68928,0.0438,1.2884,1.04,PT07,2,5,1,41,4
2018,13,67,395500,158400,0.045,2.1176,1.0,PT01,2,7,1,66,4
2018,37,45,149900,59088,0.0438,1.1298,1.0,PT01,1,7,3,60,5
2018,51,700,153100,38316,0.0463,0.5109,1.03,PT01,1,5,1,41,5
2018,51,650,189400,41604,0.0463,0.5547,1.03,PT01,1,5,1,30,4
2018,24,3,319113,126576,0.045,1.3338,0.99,PT07,1,3,2,35,3
2018,24,510,215916,60984,0.0475,0.6426,0.99,PT01,1,3,2,41,2
2018,37,45,116161,31200,0.0425,0.5966,1.01,PT01,2,5,1,28,4
2018,51,700,112000,83748,0.0413,1.1166,0.74,PT01,2,7,3,54,5
2018,51,117,106464,45036,0.0475,0.8057,0.98,PT01,1,3,1,38,3
2018,24,45,122252,25008,0.0475,0.3483,0.92,PT01,1,5,1,25,2
2018,45,19,709524,217860,0.0463,2.9243,0.91,PT07,2,5,1,51,3
2018,51,23,128282,39516,0.0425,0.588,1.01,PT01,1,5,2,23,4
2018,45,7,156565,50076,0.0475,0.8236,0.94,PT01,2,5,1,30,4
2018,37,93,175698,53820,0.0438,1.006,1.03,PT01,1,5,1,27,2
2018,51,153,253085,88992,0.045,0.7593,1.04,PT01,2,5,2,43,5
2018,12,9,325815,128508,0.045,1.9831,0.93,PT01,2,5,1,53,5
2018,12,81,304735,66708,0.0438,0.9489,1.04,PT07,1,3,1,60,4
2018,12,105,220000,37668,0.0438,0.7028,1.0,PT01,1,5,1,28,4
2018,24,510,164957,66996,0.0475,0.706,0.99,PT01,2,7,3,30,3
2018,45,41,83460,34428,0.0488,0.6237,0.99,PT07,1,5,1,23,2
2018,24,43,242673,94032,0.0475,1.4035,0.92,PT01,1,5,1,37,1
2018,45,41,85914,76344,0.0488,1.383,0.99,PT01,1,3,2,24,3
2018,24,19,172812,80424,0.0475,1.128,0.99,PT01,2,3,2,40,4
2018,24,3,103098,60444,0.0475,0.6369,0.99,PT11,1,5,2,49,3
2018,24,39,139329,48648,0.0475,0.6775,0.99,PT01,1,5,1,24,4
2018,24,510,182631,53340,0.0475,0.5621,0.99,PT07,1,3,1,34,3
2018,51,700,190000,118968,0.0463,1.5862,1.0,PT01,2,5,2,58,4
2018,51,1,150000,84888,0.0463,1.5186,1.0,PT01,2,5,1,50,4
2018,51,710,215000,46584,0.045,0.6211,0.72,PT01,1,5,1,69,5
2018,51,650,170100,74520,0.045,0.9936,1.0,PT01,1,5,1,31,5
2018,51,73,304500,50724,0.0463,0.6763,0.94,PT01,2,5,1,76,4
2018,51,179,262133,74160,0.045,0.6328,1.03,PT07,1,3,2,36,2
2018,12,91,292000,114636,0.045,1.7448,1.0,PT07,2,5,2,61,5
2018,51,33,247474,67500,0.0438,0.8113,1.02,PT07,2,5,1,32,5
2018,24,5,166920,56520,0.0475,0.5956,0.99,PT07,1,3,1,54,2
2018,24,5,152093,46200,0.0475,0.4868,0.99,PT01,1,3,2,44,1
2018,51,59,483000,85572,0.0475,0.7301,1.0,PT07,2,2,2,59,3
2018,24,17,429728,164820,0.0438,1.4063,1.04,PT07,2,5,1,42,2
2018,51,109,300000,127644,0.0463,1.7902,0.85,PT07,2,7,1,65,5
2018,13,113,415900,144900,0.0438,1.9372,1.0,PT01,2,3,1,67,5
2018,45,63,144450,101268,0.0425,1.4488,1.0,PT01,1,5,1,51,3
2018,24,3,534375,210444,0.0475,2.2175,0.99,PT01,2,3,1,52,3
2018,24,43,255192,82092,0.0475,1.2253,0.99,PT01,2,7,3,44,3
2018,51,41,70000,34344,0.045,0.4128,0.21,PT07,2,5,2,73,4
2018,37,161,181649,36396,0.0475,0.6959,0.99,PT01,1,5,1,29,3
2018,51,111,111111,67872,0.0475,1.2142,1.02,PT01,1,5,2,23,4
2018,12,71,150000,52224,0.0463,0.8198,1.0,PT01,2,5,1,71,5
2018,51,153,340000,98052,0.045,0.8366,0.89,PT01,2,3,2,49,4
2018,21,111,255375,140616,0.0425,1.9667,1.03,PT01,1,5,1,44,5
2018,45,27,66375,33180,0.0488,0.687,0.99,PT01,1,5,1,58,4
2018,24,5,214051,76176,0.0475,0.8027,0.99,PT01,1,2,2,43,3
2018,24,21,273745,60024,0.0438,0.5122,1.04,PT01,1,3,1,48,2
2018,47,93,161415,38856,0.045,0.5834,0.85,PT01,2,5,1,48,5
2018,24,43,232707,108564,0.0475,1.6204,0.99,PT01,2,5,1,28,5
2018,24,510,147283,42156,0.0475,0.4442,0.99,PT01,1,3,2,33,2
2018,37,43,121212,37296,0.0463,0.7131,0.97,PT01,1,5,2,29,5
2018,51,19,173737,45552,0.0438,0.7162,0.99,PT07,2,5,2,37,5
2018,51,111,157575,64632,0.0488,1.1562,0.99,PT01,2,5,1,46,3
2018,24,510,178703,55644,0.0475,0.5863,0.99,PT01,1,3,2,26,2
2018,24,31,279837,80604,0.0475,0.6877,0.99,PT07,1,3,1,46,3
2018,24,510,171830,56160,0.0475,0.5918,0.99,PT01,1,3,1,33,2
2018,37,171,103030,57168,0.0463,1.0209,0.9,PT01,1,5,2,45,4
2018,51,550,399937,143640,0.045,1.9152,0.81,PT07,2,5,1,47,2
2018,51,730,194500,67224,0.045,0.8079999999999999,1.0,PT01,1,3,2,56,3
2018,24,5,249399,57876,0.0475,0.6099,0.99,PT01,1,7,3,33,2
2018,24,33,348570,79872,0.0475,0.6815,0.99,PT07,1,3,2,63,4
2018,37,53,270550,105036,0.0475,1.4005,1.03,PT07,1,5,2,48,2
2018,24,43,130001,69288,0.0475,1.0341,0.99,PT01,1,7,3,30,2
2018,45,41,194560,77784,0.0463,1.4091,1.03,PT01,1,5,1,73,4
2018,37,45,114141,36300,0.0425,0.6941,0.96,PT01,1,5,1,25,4
2018,13,73,256597,77892,0.0438,1.2503,1.04,PT01,1,5,1,44,4
2018,24,3,408089,166200,0.045,1.7513,1.03,PT01,2,5,2,48,3
2018,13,135,239000,91092,0.0425,1.2178,1.0,PT01,2,5,1,49,4
2018,24,3,149785,162780,0.045,1.7153,1.04,PT11,2,7,1,59,3
2018,24,3,306347,65892,0.0438,0.6943,1.03,PT01,1,5,1,29,3
2018,37,51,166000,60252,0.0425,1.1262,1.0,PT01,1,5,1,39,4
2018,51,187,269676,60000,0.0438,0.5119,1.03,PT07,1,5,1,26,4
2018,45,79,101250,19020,0.0463,0.2721,0.65,PT07,1,5,1,59,5
2018,13,89,450388,199992,0.0438,2.6737,1.04,PT01,2,5,1,45,3
2018,12,57,339045,60672,0.045,0.9495,1.0,PT07,1,7,3,48,5
2018,13,151,205500,115068,0.0475,1.5383,0.68,PT07,2,3,2,76,5
2018,24,510,51548,46716,0.0375,0.4923,0.99,PT01,1,3,2,61,3
2018,24,5,285703,79716,0.0475,0.84,0.99,PT01,1,7,3,32,2
2018,24,31,245000,93708,0.045,0.7996,1.0,PT11,2,2,1,31,4
2018,12,99,322000,99612,0.045,1.5162,0.78,PT07,2,5,1,60,2
2018,13,245,148500,136104,0.0438,2.1847,0.76,PT07,2,3,1,61,3
2018,37,45,151515,41160,0.0425,0.787,0.94,PT01,1,5,1,25,4
2018,51,117,176767,54420,0.0475,0.9735,1.02,PT07,1,5,1,32,4
2018,45,7,51919,32928,0.0475,0.5416,0.98,PT01,1,5,1,42,3
2018,45,7,128282,58464,0.0475,0.9616,1.01,PT01,1,5,1,26,2
2018,37,45,147283,53472,0.0438,1.0224,0.99,PT01,2,5,1,25,3
2018,51,83,110000,32040,0.05,0.5732,1.0,PT01,1,5,1,26,4
2018,51,153,542325,169800,0.045,1.4488,1.03,PT07,1,3,2,29,2
2018,51,59,590876,153504,0.045,1.3098,1.04,PT01,2,5,1,43,5
2018,51,153,712645,165636,0.0438,1.4133,0.95,PT07,2,3,1,46,2
2018,51,59,529536,138228,0.0438,1.1794,0.93,PT01,2,5,1,35,5
2018,24,5,230743,47448,0.0475,0.5,0.99,PT01,1,3,1,37,5
2018,37,161,72222,39720,0.0425,0.7595,0.77,PT01,1,5,1,26,3
2018,24,510,66544,57984,0.0475,0.611,0.96,PT01,1,3,2,38,2
2018,24,1,214051,51996,0.045,0.9369,0.99,PT01,1,5,1,29,4
2018,24,25,88074,38292,0.0475,0.4035,0.99,PT11,1,7,3,51,5
2018,24,33,274928,61296,0.0475,0.523,0.99,PT01,1,7,2,44,3
2018,45,83,211105,90000,0.0488,1.4706,0.99,PT07,2,5,1,32,4
2018,45,7,117864,33288,0.0425,0.5475,0.99,PT01,1,5,2,28,4
2018,51,35,67676,51096,0.0475,0.9141,1.01,PT01,1,5,1,24,3
2018,45,83,146202,67452,0.0425,1.1022,0.98,PT07,1,5,1,22,2
2018,37,71,153664,53292,0.045,0.7192,0.99,PT01,1,5,1,22,3
2018,24,5,144337,72804,0.0425,0.7672,0.99,PT01,2,3,1,45,2
2018,24,3,343660,111180,0.045,1.1715,0.99,PT07,1,3,2,44,4
2018,24,510,157102,73728,0.0475,0.7769,0.99,PT01,1,3,2,29,2
2018,51,193,309900,115980,0.0438,1.8767,1.04,PT01,2,7,1,57,5
2018,54,65,145319,69132,0.045,1.2193,0.99,PT07,1,5,1,53,2
2018,24,510,137464,70320,0.045,0.741,0.99,PT01,2,7,3,67,5
2018,51,73,255250,39912,0.045,0.5322,1.03,PT01,1,5,1,59,5
2018,51,173,50505,28164,0.0475,0.5038,0.91,PT01,1,5,1,26,4
2018,45,41,351116,107028,0.0438,1.9389,1.01,PT07,2,5,1,36,4
2018,45,41,208917,57984,0.0438,1.0504,1.03,PT01,2,5,1,47,3
2018,45,83,147283,39744,0.0463,0.6494,0.99,PT01,1,5,1,26,2
2018,12,1,196278,94428,0.0438,1.3244,0.99,PT07,2,5,2,34,4
2018,51,179,347000,137064,0.0425,1.1695,0.83,PT07,2,5,1,55,5
2018,37,183,375000,141360,0.045,1.6769,1.0,PT07,2,3,2,35,1
2018,51,59,385000,107220,0.045,0.9148,1.0,PT07,2,3,1,35,2
2018,51,700,299000,127404,0.0463,1.6987,1.0,PT01,2,5,2,71,4
2018,37,51,175000,81024,0.0413,1.5145,1.0,PT07,2,5,1,58,5
2018,51,820,101010,27552,0.0475,0.4285,1.02,PT01,2,5,2,36,5
2018,24,45,125190,57684,0.0475,0.8034,0.99,PT01,1,5,1,48,3
2018,51,650,157500,104340,0.0463,1.3912,1.0,PT07,2,3,2,53,5
2018,12,23,299000,125016,0.0438,1.9503,0.98,PT01,2,7,1,61,5
2018,24,33,290000,66672,0.0438,0.5689,0.96,PT01,2,3,2,55,5
2018,13,153,128900,208332,0.045,3.1094,1.0,PT01,2,3,2,55,5
2018,13,77,453100,231744,0.0438,3.0982,0.74,PT07,2,7,1,57,5
2018,1,73,328000,110508,0.0438,1.5565,1.0,PT07,2,5,1,71,5
2018,51,650,199999,229836,0.045,3.0645,0.87,PT01,2,5,2,46,4
2018,13,57,164000,89292,0.0438,1.1937,1.0,PT07,1,5,1,66,5
2018,51,83,126262,59004,0.0488,1.0555,0.98,PT01,1,5,2,25,5
2018,1,73,342000,105000,0.0538,1.4789,1.0,PT07,2,3,2,45,2
2018,51,199,300400,92244,0.0425,1.2299,1.0,PT07,1,5,1,56,5
2018,1,79,61355,31608,0.0563,0.5385,0.92,PT01,1,3,1,29,1
2018,45,7,62020,31080,0.0475,0.5112,1.01,PT01,1,5,1,23,4
2018,45,41,124982,32988,0.045,0.5976,0.94,PT07,1,2,2,51,3
2018,37,45,112626,33276,0.0413,0.6363,1.01,PT01,1,5,1,29,5
2018,28,35,215536,114516,0.0438,1.9676,1.03,PT07,2,3,1,54,5
2018,51,710,395000,147204,0.0425,1.9627,1.0,PT01,1,5,2,30,5
2018,12,115,180000,64836,0.045,0.9223,0.5,PT07,2,5,1,70,3
