Year,StateFIPS,CountyFIPS,Amount,Income,Rate,Income Ratio,LTV,Property Type,First,Race,Gender,Age,Credit Score
2011,1,97,417000,410000,0.045,8.0078,0.7,PT01,2,5,1,65,5
2011,12,9,67920,90000,0.045,1.4308,0.8,PT01,2,5,1,46,5
2011,12,21,392000,762428,0.0513,10.6188,0.8,PT06,2,5,1,36,5
2011,12,21,41600,108912,0.0488,1.5169,0.8,PT06,2,5,1,53,4
2011,13,89,135000,113640,0.0488,1.6638,0.75,PT01,2,2,1,67,5
2011,21,5,140000,70440,0.05,1.6381,0.8,PT01,1,5,1,29,4
2011,21,5,188000,105072,0.0488,2.4435,0.8,PT01,2,5,1,33,4
2011,21,5,305600,146096,0.0438,3.3976,0.8,PT01,2,5,2,46,5
2011,21,9,175750,106007,0.04,2.4653,0.95,PT01,2,5,1,31,5
2011,21,15,222223,79053,0.05,1.1229,0.9,PT01,2,5,1,40,4
2011,21,15,294950,140463,0.0488,1.9952,0.85,PT01,2,5,2,30,5
2011,21,15,280000,143004,0.045,2.0576,0.8,PT01,1,5,1,53,5
2011,21,15,70000,30588,0.0488,0.4345,0.67,PT01,2,5,2,31,4
2011,21,15,396676,135000,0.0488,1.9424,0.8,PT01,2,5,1,34,5
2011,21,15,150000,94316,0.0525,1.3397,0.62,PT01,2,5,1,60,5
2011,21,15,367000,196286,0.0475,2.7882,0.78,PT01,1,5,1,31,5
2011,21,15,76000,33500,0.0475,0.4759,0.95,PT01,1,5,1,76,5
2011,21,15,108000,40586,0.0488,0.5765,0.75,PT01,2,5,2,59,5
2011,21,15,193600,95533,0.0488,1.357,0.8,PT01,2,5,1,35,5
2011,21,15,134000,47978,0.05,0.6815,0.78,PT01,2,5,2,45,3
2011,21,15,238500,136644,0.0488,1.941,0.9,PT01,2,5,1,33,5
2011,21,15,56000,60000,0.0475,0.8523,0.8,PT01,2,5,1,31,5
2011,21,15,285000,95000,0.0375,1.3494,0.74,PT01,2,5,1,35,5
2011,21,15,110000,40992,0.0488,0.5823,0.58,PT01,2,5,1,26,3
2011,21,15,308000,148546,0.0488,2.11,0.71,PT02,2,5,1,39,5
2011,21,15,143000,89492,0.0388,1.2712,0.64,PT01,2,5,1,49,5
2011,21,15,138000,41374,0.045,0.5877,0.8,PT01,2,5,1,33,5
2011,21,15,138700,87682,0.045,1.2455,0.95,PT01,1,5,1,29,4
2011,21,15,242500,150000,0.0425,2.1307,0.41,PT01,2,5,1,52,5
2011,21,15,311000,156302,0.0325,2.2202,0.71,PT01,2,5,3,48,5
2011,21,15,206800,255700,0.04,3.6321,0.8,PT02,1,5,1,27,3
2011,21,15,220500,105324,0.0488,1.4961,0.9,PT02,2,5,1,34,5
2011,21,15,214720,149673,0.04,2.126,0.8,PT01,2,5,1,61,5
2011,21,15,76000,37988,0.0463,0.5396,0.8,PT01,2,5,2,26,4
2011,21,15,410000,217180,0.0325,3.0849,0.38,PT01,2,5,1,49,5
2011,21,15,211200,194226,0.045,2.7589,0.8,PT01,2,5,1,40,4
2011,21,15,147000,58138,0.045,0.8258,0.7,PT06,2,5,2,61,5
2011,21,15,283600,109296,0.045,1.5525,0.65,PT02,2,5,1,42,5
2011,21,15,280000,105252,0.045,1.4951,0.8,PT02,2,5,1,41,5
2011,21,15,183350,98442,0.045,1.3983,0.95,PT02,2,5,1,34,5
2011,21,15,93000,71656,0.045,1.0178,0.66,PT06,2,5,2,48,5
2011,21,15,218000,151900,0.0325,2.1577,0.7,PT01,2,5,1,46,5
2011,21,15,110000,81343,0.0425,1.1554,0.48,PT01,2,5,1,46,5
2011,21,15,260000,448778,0.0325,6.3747,0.77,PT01,2,5,1,33,5
2011,21,15,417000,235343,0.0325,3.3429,0.6,PT01,2,5,1,54,4
2011,21,15,417000,165000,0.04,2.3438,0.95,PT02,2,5,1,38,4
2011,21,15,123200,54363,0.0438,0.7722,0.8,PT01,2,5,2,41,5
2011,21,15,224000,104952,0.04,1.4908,0.45,PT01,2,5,1,42,5
2011,21,15,285000,95000,0.0325,1.3494,0.74,PT01,2,5,1,35,5
2011,21,15,132000,67008,0.0488,0.9518,0.8,PT01,2,5,1,37,5
2011,21,15,73125,92616,0.0488,1.3156,0.75,PT06,2,5,1,48,5
2011,21,15,176900,142008,0.0475,2.0172,0.8,PT02,2,5,1,32,5
2011,21,15,80000,46557,0.0475,0.6613,0.69,PT01,2,5,2,31,5
2011,21,15,199500,100815,0.045,1.432,0.95,PT01,2,5,1,33,5
2011,21,15,51200,25959,0.0438,0.3687,0.8,PT01,2,5,2,25,3
2011,21,15,50000,37992,0.045,0.5397,0.44,PT06,2,5,1,37,5
2011,21,17,201300,90432,0.0513,1.366,0.95,PT01,2,7,1,38,4
2011,21,19,71920,26190,0.05,0.528,0.8,PT01,2,5,1,36,3
2011,21,19,99200,36684,0.0425,0.7396,0.8,PT01,2,7,2,59,5
2011,21,21,26000,33257,0.0438,0.7825,0.25,PT01,2,5,2,40,5
2011,21,21,137200,96448,0.0388,2.2430000000000003,0.8,PT01,2,5,1,87,5
2011,21,29,113600,64688,0.0488,1.0467,0.8,PT01,1,5,1,31,4
2011,21,29,90000,65870,0.0375,1.0472,0.5,PT01,2,7,3,65,5
2011,21,29,84000,57429,0.045,0.913,0.8,PT01,2,5,2,48,3
2011,21,37,96800,101520,0.05,1.442,0.8,PT01,2,5,1,48,5
2011,21,37,94000,27040,0.05,0.3841,0.8,PT01,2,5,1,29,4
2011,21,37,114300,51000,0.0488,0.7244,0.9,PT06,2,5,2,51,5
2011,21,37,161000,49273,0.0475,0.6999,0.88,PT01,1,5,2,23,4
2011,21,37,95500,45760,0.0425,0.65,0.54,PT01,2,5,1,41,4
2011,21,37,276000,196838,0.0488,2.7960000000000003,0.8,PT01,2,5,1,44,5
2011,21,37,151650,60516,0.0488,0.8596,0.9,PT01,1,5,1,25,5
2011,21,37,56000,74052,0.0488,1.0519,0.8,PT01,1,5,2,27,5
2011,21,37,95000,63846,0.0425,0.9069,0.4,PT01,1,7,2,23,4
2011,21,37,68800,34141,0.0525,0.485,0.8,PT06,2,5,2,49,5
2011,21,37,166780,96850,0.0475,1.3757,0.8,PT01,2,5,2,27,5
2011,21,37,269887,131412,0.0475,1.8666,0.9,PT01,2,5,1,43,4
2011,21,37,48800,60360,0.0413,0.8574,0.8,PT01,2,5,2,42,5
2011,21,37,151200,49597,0.0488,0.7045,0.8,PT01,2,5,2,53,3
2011,21,37,50000,49951,0.0463,0.7095,0.67,PT06,2,5,2,52,5
2011,21,37,130000,50773,0.045,0.7212,0.77,PT01,2,7,3,23,4
2011,21,37,97000,56754,0.0388,0.8062,0.7,PT01,2,5,1,49,5
2011,21,37,69000,49547,0.0438,0.7038,0.64,PT06,2,5,2,58,5
2011,21,37,210763,73121,0.0413,1.0387,0.85,PT01,1,5,1,26,5
2011,21,37,417000,215289,0.0413,3.0581,0.77,PT01,2,5,1,35,5
2011,21,37,50400,78960,0.045,1.1216,0.8,PT01,2,5,1,25,4
2011,21,37,204000,98952,0.045,1.4056,0.75,PT01,2,5,2,31,5
2011,21,37,170000,198276,0.0475,2.8164,0.63,PT01,2,5,1,49,5
2011,21,37,130500,51500,0.0475,0.7315,0.9,PT01,2,5,2,25,4
2011,21,37,376980,192380,0.045,2.7327,0.95,PT01,2,5,1,34,5
2011,21,37,292000,156480,0.045,2.2227,0.8,PT01,2,5,1,31,5
2011,21,37,120000,54381,0.0363,0.7725,0.29,PT01,2,5,1,45,5
2011,21,37,143200,52932,0.0375,0.7519,0.8,PT01,2,5,1,51,4
2011,21,37,185250,86497,0.045,1.2287,0.95,PT01,2,5,1,31,5
2011,21,37,115000,78128,0.045,1.1098,0.68,PT02,2,5,1,33,4
2011,21,37,260250,84240,0.045,1.1966,0.75,PT01,2,5,1,39,5
2011,21,37,150000,171360,0.035,2.4341,0.46,PT02,2,5,1,66,5
2011,21,37,245250,102996,0.0425,1.463,0.8,PT01,2,2,1,32,5
2011,21,37,121200,46944,0.045,0.6668,0.8,PT01,2,5,1,32,5
2011,21,37,82750,39708,0.045,0.564,0.74,PT06,1,5,1,27,3
2011,21,37,135900,268548,0.05,3.8146,0.8,PT01,2,5,1,52,5
2011,21,37,64000,66264,0.045,0.9413,0.33,PT06,2,5,1,56,5
2011,21,59,348000,205332,0.0425,3.6601,0.8,PT01,2,5,1,41,3
2011,21,59,50000,110496,0.0488,1.9696,0.8,PT01,2,5,1,24,5
2011,21,59,148000,86448,0.0438,1.5273,0.8,PT01,2,5,1,74,5
2011,21,59,150000,117636,0.0375,2.0784,0.58,PT01,2,5,1,43,5
2011,21,67,130500,45888,0.045,0.7006,0.9,PT01,2,5,1,41,5
2011,21,67,135880,54467,0.0488,0.8228,0.8,PT02,2,5,2,33,5
2011,21,67,94400,40144,0.0475,0.6129,0.8,PT01,1,5,1,42,4
2011,21,67,175500,54080,0.0475,0.8256,0.9,PT02,2,5,1,29,5
2011,21,67,75000,48996,0.0438,0.7401,0.61,PT01,2,5,1,34,5
2011,21,67,126000,48371,0.05,0.7307,0.75,PT01,2,5,2,44,5
2011,21,67,89500,58429,0.0513,0.8826,0.67,PT01,2,5,2,26,5
2011,21,67,196800,83616,0.0475,1.2631,0.8,PT01,2,5,1,35,5
2011,21,67,120000,34776,0.0488,0.5253,0.8,PT01,2,5,1,77,5
2011,21,67,181400,102793,0.0488,1.5528,0.95,PT01,2,2,2,30,5
2011,21,67,182875,110268,0.0488,1.6657,0.95,PT01,2,5,2,36,5
2011,21,67,115000,98103,0.0488,1.4819,0.75,PT01,2,5,1,24,4
2011,21,67,150000,113318,0.0488,1.7118,0.62,PT01,2,5,1,37,5
2011,21,67,135000,65728,0.0475,0.9929,0.8,PT02,2,5,1,31,5
2011,21,67,142500,77180,0.0488,1.1659,0.95,PT01,1,5,2,28,4
2011,21,67,179400,182820,0.045,2.7616,0.8,PT01,2,2,1,54,5
2011,21,67,60000,41933,0.0363,0.6334,0.29,PT01,1,5,1,29,5
2011,21,67,165000,89664,0.04,1.3544,0.51,PT01,2,5,1,52,5
2011,21,67,264000,144456,0.0463,2.1821,0.8,PT01,2,5,1,34,5
2011,21,67,108000,62400,0.035,0.9426,0.65,PT01,2,5,1,25,5
2011,21,67,149150,50108,0.0463,0.7569,0.95,PT02,2,5,1,41,5
2011,21,67,97950,29124,0.045,0.4399,0.95,PT01,1,5,1,27,5
2011,21,67,226000,132940,0.045,2.0082,0.8,PT01,2,5,1,54,5
2011,21,67,93000,34000,0.045,0.5136,0.75,PT01,1,2,1,25,5
2011,21,67,97600,37009,0.0438,0.5589999999999999,0.8,PT01,2,5,2,42,4
2011,21,67,167200,79284,0.045,1.1976,0.8,PT02,2,5,1,81,5
2011,21,67,120000,35232,0.04,0.5322,0.61,PT01,2,5,2,49,5
2011,21,67,175000,127692,0.0438,1.9289,0.72,PT01,2,5,1,64,5
2011,21,67,142500,33800,0.045,0.5106,0.75,PT01,2,5,2,24,4
2011,21,67,185280,54072,0.0425,0.8168,0.8,PT01,2,5,1,54,5
2011,21,67,155000,78306,0.05,1.1829,0.76,PT02,2,5,2,39,5
2011,21,67,126000,75000,0.0475,1.1329,0.8,PT01,2,5,2,30,5
2011,21,73,144800,97692,0.05,2.2986,0.8,PT01,2,5,1,56,5
2011,21,73,247200,78200,0.0488,1.8186,0.8,PT01,2,5,1,36,5
2011,21,73,91200,46924,0.0475,1.0913,0.8,PT01,1,5,2,38,5
2011,21,73,142400,77112,0.0388,1.7933,0.8,PT01,2,5,2,46,3
2011,21,81,151000,103622,0.0388,1.4719,0.68,PT01,2,5,1,42,5
2011,21,81,176000,101400,0.0388,1.4403,0.8,PT01,2,5,1,46,5
2011,21,85,33600,29120,0.045,0.6852,0.8,PT01,2,5,1,51,5
2011,21,85,45600,54194,0.045,1.2603,0.8,PT01,1,5,1,25,5
2011,21,89,75000,62522,0.0475,1.2891,0.66,PT01,2,7,1,68,5
2011,21,89,99600,46224,0.0425,0.9319,0.8,PT01,2,7,2,30,5
2011,21,93,65000,39208,0.0475,0.7052,0.26,PT01,2,7,1,55,5
2011,21,93,35000,43909,0.0425,0.7897,0.21,PT01,1,5,1,34,5
2011,21,93,152000,252231,0.045,4.5365,0.8,PT01,2,7,2,62,5
2011,21,93,134000,102565,0.05,1.8447,0.8,PT01,2,3,2,30,5
2011,21,93,302400,119313,0.0513,2.1192,0.8,PT01,2,5,2,63,5
2011,21,93,102400,36130,0.0488,0.6417,0.8,PT01,1,5,1,34,5
2011,21,93,139200,84516,0.0438,1.5012,0.8,PT01,2,5,1,60,3
2011,21,93,134800,38629,0.04,0.6861,0.8,PT01,2,5,2,65,5
2011,21,93,224000,96173,0.04,1.7082,0.8,PT01,2,5,1,32,5
2011,21,101,118320,45588,0.0475,0.7425,0.8,PT01,1,5,2,63,3
2011,21,101,63200,25802,0.0488,0.4202,0.8,PT01,2,5,1,36,5
2011,21,101,184000,136878,0.0413,2.1761,0.8,PT01,2,5,1,34,5
2011,21,101,300000,463000,0.0375,7.5407,0.8,PT01,2,5,1,38,3
2011,21,101,73150,27914,0.0425,0.4546,0.95,PT01,2,5,1,55,5
2011,21,101,130000,101518,0.04,1.614,0.57,PT01,2,5,2,60,4
2011,21,101,240000,112248,0.0463,1.7845,0.8,PT01,2,5,1,56,4
2011,21,101,196000,104535,0.0488,1.6619,0.8,PT01,2,7,3,37,5
2011,21,101,146000,67980,0.0413,1.0808,0.8,PT01,2,5,1,45,5
2011,21,101,89229,41662,0.0463,0.6624,0.79,PT01,2,5,2,30,5
2011,21,101,138400,161818,0.0463,2.5726,0.8,PT01,2,7,3,26,4
2011,21,101,80000,73507,0.0363,1.1686,0.8,PT01,2,5,1,41,4
2011,21,101,88720,75431,0.0463,1.1992,0.8,PT01,2,5,2,56,5
2011,21,101,108000,42182,0.045,0.6706,0.8,PT01,2,5,2,31,3
2011,21,101,155000,111743,0.045,1.7765,0.6,PT01,2,5,2,32,5
2011,21,101,280000,165600,0.0325,2.6328,0.8,PT01,2,5,1,43,5
2011,21,101,165000,70020,0.04,1.1132,0.85,PT01,2,5,1,31,5
2011,21,101,56600,46032,0.0325,0.7318,0.37,PT01,2,5,1,61,5
2011,21,101,144000,77512,0.0475,1.2323,0.8,PT01,2,5,1,27,3
2011,21,101,160000,171696,0.0363,2.7297,0.8,PT01,2,5,1,65,5
2011,21,101,90400,104474,0.045,1.661,0.8,PT01,1,5,1,42,4
2011,21,101,64000,95359,0.0388,1.516,0.8,PT01,2,7,3,41,5
2011,21,101,100000,86916,0.04,1.3818,0.58,PT01,2,5,1,33,4
2011,21,101,150000,126391,0.0325,2.0094,0.48,PT01,2,5,1,49,5
2011,21,101,101600,42648,0.04,0.6779999999999999,0.8,PT01,2,5,2,38,5
2011,21,101,191200,148468,0.04,2.3604,0.8,PT01,2,5,1,66,5
2011,21,101,144000,48737,0.04,0.7748,0.88,PT01,2,5,1,28,5
2011,21,101,140000,81336,0.04,1.2931,0.8,PT01,1,7,3,24,5
2011,21,101,119120,88585,0.04,1.4083,0.8,PT01,2,5,1,27,4
2011,21,101,36000,15794,0.0388,0.2511,0.8,PT01,2,5,2,49,5
2011,21,101,150000,64176,0.04,1.0203,0.61,PT01,2,5,1,70,5
2011,21,101,60300,58580,0.0325,0.9313,0.35,PT01,2,5,2,59,5
2011,21,111,141600,63000,0.0475,1.0194,0.8,PT06,2,5,2,49,5
2011,21,111,40000,74160,0.0375,1.2,0.34,PT01,2,5,2,63,5
2011,21,111,302250,94697,0.0488,1.5323,0.93,PT01,2,5,2,39,4
2011,21,111,95000,26400,0.0475,0.4197,0.7,PT01,2,5,2,52,5
2011,21,111,294800,116600,0.0475,1.8537,0.8,PT01,2,2,1,42,5
2011,21,111,232264,113360,0.045,1.8022,0.8,PT01,2,5,2,26,5
2011,21,111,100000,121616,0.0338,1.9335,0.3,PT01,2,5,1,50,5
2011,21,111,248000,105153,0.04,1.6717,0.8,PT01,2,5,1,38,5
2011,21,111,107200,84419,0.0463,1.3421,0.8,PT01,2,5,1,62,4
2011,21,111,193600,67782,0.0438,1.0776,0.8,PT01,1,5,1,27,5
2011,21,111,211050,108240,0.0475,1.7208,0.9,PT01,2,7,3,50,4
2011,21,111,219000,80000,0.0463,1.2719,0.79,PT01,2,5,1,46,5
2011,21,111,119250,30000,0.04,0.4769,0.95,PT01,2,5,1,25,5
2011,21,111,37900,21219,0.0488,0.3373,0.36,PT01,2,5,2,78,5
2011,21,111,165000,85000,0.0375,1.3514,0.55,PT02,2,5,1,59,5
2011,21,113,102000,31200,0.0488,0.4763,0.75,PT01,2,5,2,33,5
2011,21,117,220000,61401,0.0475,0.8722,0.8,PT01,2,5,1,34,5
2011,21,117,100000,94741,0.04,1.3458,0.5,PT01,2,5,1,48,4
2011,21,117,133200,87180,0.04,1.2384,0.8,PT01,1,5,1,53,5
2011,21,117,136850,55709,0.0475,0.7913,0.85,PT06,2,5,2,33,5
2011,21,117,109725,86988,0.05,1.2356,0.95,PT01,2,5,1,32,5
2011,21,117,112100,45012,0.0475,0.6394,0.95,PT01,2,5,2,29,5
2011,21,117,152000,107930,0.0488,1.5331,0.95,PT01,2,5,1,28,4
2011,21,117,124000,28572,0.0475,0.4059,0.8,PT01,2,5,2,34,5
2011,21,117,248800,121176,0.05,1.7213,0.8,PT01,2,5,1,33,5
2011,21,117,135900,45000,0.05,0.6392,0.9,PT01,2,5,2,27,5
2011,21,117,192000,110630,0.0488,1.5714,0.8,PT01,2,5,1,55,5
2011,21,117,247200,72412,0.0463,1.0286,0.8,PT01,2,5,1,30,5
2011,21,117,105300,39998,0.0488,0.5682,0.9,PT06,1,5,2,23,4
2011,21,117,37500,24552,0.0488,0.3488,0.53,PT01,2,5,1,57,5
2011,21,117,198000,71280,0.0475,1.0125,0.41,PT01,2,5,1,45,5
2011,21,117,88000,98229,0.0425,1.3953,0.8,PT01,2,5,1,45,4
2011,21,117,125600,66142,0.0363,0.9395,0.8,PT01,2,5,2,49,4
2011,21,117,45000,18480,0.0475,0.2625,0.25,PT06,2,5,2,62,5
2011,21,117,172000,76956,0.0413,1.0931,0.8,PT01,1,5,1,46,5
2011,21,117,163920,96787,0.0488,1.3748,0.8,PT01,2,5,2,55,3
2011,21,117,56000,24393,0.0475,0.3465,0.8,PT01,2,5,1,27,4
2011,21,117,300000,165000,0.0463,2.3438,0.8,PT01,2,5,2,32,5
2011,21,117,200000,119497,0.0375,1.6974,0.8,PT01,2,5,1,46,5
2011,21,117,91200,74328,0.045,1.0558,0.8,PT01,2,5,1,45,5
2011,21,117,120200,71199,0.0425,1.0113,0.79,PT01,2,5,1,32,5
2011,21,117,100800,24285,0.0488,0.345,0.8,PT01,1,5,1,24,4
2011,21,117,133600,88216,0.0488,1.2531,0.8,PT01,2,5,2,34,5
2011,21,117,140800,79019,0.0475,1.1224,0.8,PT01,1,5,1,37,3
2011,21,117,112600,49395,0.0463,0.7016,0.8,PT01,1,5,2,33,4
2011,21,117,119200,171216,0.0413,2.432,0.8,PT06,2,5,1,49,5
2011,21,117,152000,67813,0.0475,0.9633,0.8,PT01,2,5,1,31,5
2011,21,117,417000,189989,0.045,2.6987,0.68,PT01,2,5,1,43,5
2011,21,117,146850,73893,0.045,1.0496,0.8,PT01,2,5,1,39,5
2011,21,117,118400,29124,0.045,0.4137,0.8,PT01,2,5,2,27,5
2011,21,117,130000,70968,0.045,1.0081,0.9,PT01,2,5,1,43,5
2011,21,117,198800,102910,0.0438,1.4618,0.8,PT01,2,5,2,31,5
2011,21,117,225000,144444,0.0425,2.0518,0.7,PT01,2,5,2,46,4
2011,21,117,208500,147207,0.0375,2.091,0.56,PT01,2,5,1,37,5
2011,21,117,116000,56748,0.0425,0.8061,0.8,PT01,1,5,2,26,4
2011,21,117,105600,74215,0.0425,1.0542,0.8,PT01,1,5,1,25,3
2011,21,117,125000,45648,0.0425,0.6484,0.68,PT01,2,5,1,72,5
2011,21,117,134400,66770,0.0325,0.9484,0.8,PT01,2,7,1,29,5
2011,21,117,89600,102817,0.0438,1.4605,0.8,PT02,1,5,1,26,4
2011,21,117,148000,71797,0.04,1.0198,0.8,PT01,2,5,1,37,5
2011,21,117,304000,106089,0.0425,1.5069,0.8,PT01,2,5,1,39,5
2011,21,117,74500,37644,0.0438,0.5347,0.6,PT01,2,5,2,71,5
2011,21,117,97600,39996,0.0438,0.5681,0.8,PT01,2,5,2,53,5
2011,21,117,164000,70745,0.045,1.0049,0.8,PT01,1,5,2,24,5
2011,21,117,344000,424661,0.045,6.0321,0.8,PT01,2,5,1,45,5
2011,21,117,173750,60833,0.045,0.8641,0.8,PT02,2,5,2,25,5
2011,21,117,85600,25308,0.0463,0.3595,0.8,PT01,1,5,1,24,5
2011,21,117,320000,158340,0.045,2.2491,0.8,PT01,2,5,1,38,5
2011,21,117,163200,74531,0.04,1.0587,0.8,PT01,1,5,2,22,4
2011,21,121,96000,44664,0.0375,1.0387,0.8,PT01,2,5,1,30,4
2011,21,121,184000,55512,0.0363,1.291,0.8,PT01,2,5,1,67,5
2011,21,123,188000,57898,0.0438,1.0413,0.8,PT01,2,5,1,28,4
2011,21,123,48500,17904,0.05,0.318,0.39,PT01,2,5,2,43,4
2011,21,125,267600,149011,0.0475,3.4654,0.8,PT01,2,5,1,34,5
2011,21,137,69600,45221,0.0425,1.0517,0.8,PT01,2,5,1,24,4
2011,21,151,110000,87138,0.0475,2.0503,0.4,PT02,2,5,1,52,5
2011,21,151,116250,109200,0.0375,2.5395,0.75,PT01,2,5,1,45,5
2011,21,151,60000,67200,0.0488,1.5628,0.35,PT01,2,5,1,57,5
2011,21,151,172550,127878,0.0375,2.9739,0.85,PT01,2,5,1,49,5
