Year,StateFIPS,CountyFIPS,Amount,Income,Rate,Income Ratio,LTV,Property Type,First,Race,Gender,Age,Credit Score
2016,13,89,133100,67992,0.035,0.9811,1.03,PT01,1,3,1,37,4
2016,47,125,140864,66228,0.0325,1.2219,1.03,PT01,2,5,1,32,5
2016,12,91,239900,83592,0.0375,1.2221,1.0,PT01,2,5,1,47,5
2016,13,77,400000,189684,0.0263,2.7371,0.85,PT07,2,7,1,51,5
2016,12,57,281450,119328,0.0263,2.1157,1.04,PT07,1,7,1,36,5
2016,1,103,223000,133020,0.0263,2.3796,0.76,PT01,2,5,1,47,5
2016,37,19,303750,179328,0.0325,2.9495,0.75,PT07,2,5,1,67,5
2016,51,95,408600,199452,0.0338,2.8131,1.03,PT07,2,5,1,36,4
2016,51,700,225000,47136,0.0325,0.6648,1.0,PT01,1,3,2,30,5
2016,12,109,362841,146532,0.0325,2.1773,1.04,PT07,2,5,1,28,5
2016,12,9,272000,94020,0.0325,1.6044,1.0,PT07,1,3,1,56,5
2016,37,191,334900,144528,0.0325,2.8339,1.0,PT01,1,5,1,50,3
2016,13,113,95175,109992,0.0325,1.5872,0.48,PT07,2,5,1,58,5
2016,12,23,110000,109584,0.0325,2.3875,1.0,PT01,2,7,2,64,5
2016,51,153,617441,203124,0.0338,1.9217,0.99,PT07,1,3,1,50,5
2016,51,59,625450,197004,0.0363,1.8638,0.88,PT07,1,5,1,29,5
2016,51,153,596700,194400,0.035,1.8392,1.0,PT07,1,3,1,46,5
2016,51,59,600000,150036,0.0338,1.4195,1.0,PT07,1,3,1,49,4
2016,51,510,563868,117264,0.0338,1.1094,1.03,PT07,1,5,1,33,5
2016,51,683,418250,120504,0.035,1.1401,1.04,PT01,2,5,1,45,5
2016,51,59,520950,205212,0.0363,1.9415,1.03,PT01,2,5,1,50,5
2016,51,59,439025,111972,0.0325,1.0593,1.04,PT07,2,5,1,32,5
2016,51,510,564950,117696,0.0338,1.1135,0.92,PT01,1,7,1,33,5
2016,24,21,515000,189996,0.035,1.6754,1.0,PT01,2,3,1,40,4
2016,51,59,618007,227028,0.0325,2.1479,1.03,PT07,2,5,2,51,5
2016,51,59,576000,234660,0.0325,2.2201,0.8,PT01,2,5,1,54,5
2016,51,179,510000,137724,0.0338,1.3030000000000002,1.0,PT07,1,3,1,61,5
2016,51,59,572040,182292,0.0325,1.7246,1.03,PT01,1,5,1,36,4
2016,51,600,625500,177288,0.035,1.6773,0.96,PT01,2,5,2,48,5
2016,24,31,434137,81192,0.0325,0.716,1.03,PT01,1,5,1,53,3
2016,51,107,444352,100728,0.0325,0.953,1.03,PT07,1,5,1,29,5
2016,51,59,500000,200988,0.0338,1.9015,0.87,PT01,2,1,2,52,5
2016,51,59,479900,119340,0.035,1.129,1.0,PT07,2,3,2,46,5
2016,24,31,480000,99564,0.0363,0.878,0.97,PT01,1,2,1,36,5
2016,51,59,418800,80628,0.035,0.7628,1.03,PT07,1,7,1,43,5
2016,51,59,499900,229056,0.0338,2.167,1.0,PT01,1,7,1,37,5
2016,24,31,580000,154236,0.0363,1.3601,1.0,PT01,2,5,2,60,3
2016,51,153,536000,141192,0.035,1.3358,1.0,PT07,2,5,1,51,5
2016,51,153,625000,127044,0.0325,1.2019,0.74,PT01,2,7,1,65,5
2016,51,510,562950,114480,0.0325,1.0831,0.76,PT01,2,5,1,42,5
2016,51,59,625500,326244,0.035,3.0865,0.98,PT07,1,5,1,50,5
2016,51,59,555000,185592,0.0338,1.7558,1.0,PT01,2,5,1,50,4
2016,51,153,525000,151680,0.0325,1.435,1.0,PT07,1,3,2,50,5
2016,51,59,583200,180828,0.035,1.7108,0.92,PT07,2,5,1,50,5
2016,51,153,625000,174828,0.0338,1.654,1.0,PT07,2,5,1,50,5
2016,51,13,625000,178668,0.035,1.6903,1.0,PT11,2,5,1,55,4
2016,24,3,448250,86040,0.0325,1.0051,1.0,PT11,2,3,2,45,3
2016,13,161,177676,84732,0.0275,1.8746,1.04,PT01,2,3,1,41,2
2016,1,117,212640,95676,0.0325,1.5235,1.0,PT07,1,7,1,54,4
2016,45,45,310500,118356,0.0338,2.006,1.0,PT07,1,7,1,43,4
2016,51,121,149751,47136,0.0338,0.7791,1.03,PT01,1,5,2,54,4
2016,51,179,337095,139500,0.0325,1.3198,1.03,PT01,1,7,1,54,5
2016,12,69,241406,112164,0.0338,1.9272,1.0,PT07,2,5,1,72,5
2016,37,51,153900,205656,0.0338,3.9024,1.0,PT01,2,7,1,48,5
2016,24,21,309402,109992,0.0338,0.9699,1.03,PT07,1,7,1,36,4
2016,51,127,410000,185016,0.0325,2.4473,1.0,PT01,2,5,1,54,5
2016,12,35,268000,90048,0.0338,1.5633,0.8,PT01,2,5,1,51,5
2016,37,25,198790,54588,0.0325,0.7969,1.0,PT07,1,7,1,38,4
2016,1,67,232500,71112,0.0325,1.3702,1.0,PT01,2,3,1,63,5
2016,12,69,154757,81000,0.0325,1.3918,1.03,PT07,2,5,1,79,5
2016,24,25,303631,82260,0.0325,0.961,1.03,PT07,2,3,2,34,5
2016,51,510,365000,100500,0.0325,0.9508,1.0,PT11,2,3,1,81,5
2016,12,57,347130,140196,0.0325,2.4857,0.97,PT01,2,5,1,47,5
2016,37,51,103120,49968,0.0325,0.9482,1.03,PT01,1,5,1,31,3
2016,24,33,455000,184764,0.0325,1.7480000000000002,1.0,PT07,2,3,1,54,4
2016,24,21,526050,224712,0.0338,1.9816,1.03,PT07,1,5,1,45,3
2016,51,59,551306,300600,0.0325,2.8439,0.92,PT07,2,5,1,58,5
2016,51,153,444352,185496,0.0338,1.7549,1.03,PT07,1,7,3,30,3
2016,51,153,566050,209880,0.0363,1.9856,1.04,PT07,2,5,1,59,4
2016,24,33,625500,164532,0.0338,1.5566,0.91,PT07,1,3,2,52,3
2016,51,177,574000,125496,0.0325,1.1873,1.0,PT07,2,5,1,44,4
2016,51,13,619800,194568,0.0325,1.8408,1.04,PT01,2,2,1,32,5
2016,51,59,611500,139344,0.0363,1.3183,1.04,PT07,2,5,2,41,5
2016,51,600,625000,146556,0.0363,1.3865,1.0,PT01,1,5,1,45,5
2016,51,59,618107,177444,0.0338,1.6788,1.04,PT07,2,5,1,49,5
2016,51,153,486000,132600,0.0325,1.2545,0.86,PT01,2,5,1,61,5
2016,24,35,515857,154740,0.0325,1.8077,0.78,PT07,1,5,1,35,5
2016,12,99,358546,104784,0.0275,1.6347,1.03,PT07,1,5,1,53,5
2016,12,9,102400,26820,0.0338,0.4577,1.03,PT01,1,5,2,73,4
2016,37,141,339900,105648,0.0338,1.7376,1.0,PT07,2,5,1,46,5
2016,51,33,235000,98568,0.0338,1.3038,1.0,PT07,1,7,3,54,4
2016,51,63,196128,74868,0.0338,1.4233,1.03,PT01,1,5,1,40,4
2016,13,151,402766,116436,0.0338,1.6802,1.04,PT07,2,3,1,67,5
2016,1,97,120000,74196,0.0338,1.4296,1.0,PT01,2,5,1,42,5
2016,24,5,336758,110448,0.0325,1.2903,1.04,PT07,1,3,2,48,2
2016,51,153,531995,132648,0.0325,1.2549,1.04,PT07,1,5,1,44,5
2016,24,33,465000,146268,0.0338,1.3838,1.0,PT07,1,7,3,53,5
2016,51,59,500535,112716,0.0325,1.0664,1.03,PT01,1,7,1,32,4
2016,24,9,425000,105864,0.0325,1.0016,1.0,PT01,1,7,3,35,5
2016,51,41,118750,43524,0.0325,0.5757,1.04,PT01,1,5,1,63,4
2016,1,125,164500,242412,0.0338,4.2905,1.0,PT07,2,7,1,42,4
2016,12,81,286020,75000,0.0325,1.2521,1.03,PT07,1,5,1,39,5
2016,28,59,203250,135648,0.0338,2.3227,1.03,PT01,1,7,1,37,5
2016,12,31,386000,133800,0.0338,1.9881,1.0,PT07,2,3,2,45,5
2016,24,3,265487,73764,0.0325,0.8617,1.02,PT07,1,5,1,23,5
2016,51,59,550588,128112,0.0338,1.212,1.03,PT07,1,5,1,37,5
2016,51,59,573728,125316,0.0325,1.1856,0.97,PT07,1,5,1,36,5
2016,37,19,173144,47316,0.0338,0.7782,1.03,PT07,1,5,1,52,3
2016,12,9,280000,80208,0.0325,1.3687,1.0,PT07,2,5,1,55,5
2016,12,21,160000,126456,0.035,1.737,0.69,PT11,2,5,1,68,5
2016,12,95,416931,117804,0.0338,2.0241,0.99,PT01,2,5,1,44,2
2016,24,33,400000,143316,0.0338,1.3559,0.92,PT01,2,3,2,51,5
2016,13,51,357736,280848,0.0325,4.6192,0.97,PT07,2,5,1,69,5
2016,12,19,214515,132516,0.0338,1.969,1.03,PT07,1,5,1,57,5
2016,24,3,292500,66564,0.035,0.7776,1.0,PT01,1,5,1,41,4
2016,37,49,231392,136200,0.0338,2.7131,1.03,PT07,2,7,1,69,5
2016,51,59,235000,225972,0.0275,2.1379,0.49,PT07,2,5,1,51,5
2016,37,85,100000,41772,0.0275,0.8321,0.61,PT01,2,7,2,63,5
2016,12,17,215000,67464,0.0313,1.4698,1.0,PT07,1,5,1,51,4
2016,51,137,410000,258168,0.0313,4.9081,1.0,PT07,1,1,1,60,4
2016,51,153,625000,233316,0.0325,2.2073,1.0,PT07,2,3,1,62,5
2016,51,510,579500,175092,0.035,1.6565,1.04,PT01,2,5,1,51,5
2016,51,153,217579,84288,0.0325,0.7974,1.0,PT11,1,5,1,26,4
2016,37,81,65000,15900,0.035,0.2875,1.0,PT01,1,3,1,64,5
2016,51,153,338500,165924,0.0325,1.5698,1.0,PT01,2,5,1,53,3
2016,47,1,415000,235764,0.0338,3.7904,0.85,PT07,1,2,1,55,5
2016,21,49,299570,159384,0.0338,2.3753,1.0,PT01,2,7,1,47,5
2016,13,245,60750,89136,0.0338,1.5395,1.0,PT01,1,5,1,38,3
2016,51,179,300321,79296,0.0338,0.7502,1.0,PT07,1,5,1,26,5
2016,45,15,294050,91536,0.0325,1.453,0.89,PT07,2,5,1,72,5
2016,12,99,390990,116136,0.0325,1.8118,1.0,PT07,2,5,1,37,4
2016,13,217,417000,79536,0.035,1.1477,0.93,PT01,2,7,3,60,5
2016,12,5,377852,170196,0.0338,2.9193,1.03,PT07,2,5,1,51,5
2016,51,153,483500,108108,0.0325,1.0228,0.83,PT07,2,5,1,41,4
2016,51,179,521900,148164,0.035,1.4017,1.0,PT07,2,3,1,64,5
2016,51,59,592312,254736,0.0338,2.41,0.92,PT07,2,5,1,39,5
2016,51,59,429030,115224,0.035,1.0901,1.03,PT07,1,5,1,23,1
2016,51,59,475076,199992,0.0338,1.8921,1.04,PT07,1,5,1,43,3
2016,51,107,480000,123612,0.035,1.1695,1.0,PT07,2,5,1,75,5
2016,51,13,484000,165456,0.0275,1.5653,1.0,PT11,1,5,1,47,4
2016,51,59,625481,132084,0.0325,1.2496,1.04,PT07,1,5,1,50,5
2016,12,91,150000,46176,0.0275,0.6751,0.73,PT01,1,5,1,71,5
2016,37,119,175000,110664,0.0325,1.6155,0.99,PT07,2,3,1,68,4
2016,37,51,192000,74748,0.035,1.4184,1.0,PT01,2,5,1,37,2
2016,24,33,385000,228624,0.0325,2.1630000000000003,1.0,PT07,2,3,1,50,4
2016,37,51,373000,228468,0.0325,4.3353,0.85,PT07,2,5,1,62,5
2016,12,119,322750,219420,0.0325,4.7804,1.0,PT07,2,5,1,67,5
2016,12,127,160000,36936,0.0338,0.6379,1.0,PT01,2,5,2,69,5
2016,24,27,255375,63948,0.035,0.7471,1.03,PT07,1,5,1,29,5
2016,13,67,288990,69216,0.0325,0.9988,0.9,PT07,2,3,1,62,5
2016,47,25,297618,124992,0.0325,2.7172,0.97,PT01,2,7,1,48,5
2016,51,179,321772,93252,0.0338,0.8822,1.03,PT07,1,5,1,28,5
2016,12,61,134838,46440,0.0325,0.8632,1.03,PT07,1,5,1,62,5
2016,37,119,252950,57000,0.0338,0.8321,1.04,PT01,1,7,2,34,5
2016,12,21,143066,146292,0.0288,2.0095,0.33,PT07,2,5,1,68,4
2016,51,69,155000,111336,0.0275,1.705,0.51,PT01,2,5,1,68,5
2016,51,59,515857,144600,0.0325,1.368,1.03,PT07,1,5,1,40,5
2016,51,179,625500,253164,0.035,2.3951,0.92,PT01,2,5,1,52,3
2016,51,153,625500,153180,0.0325,1.4492,0.89,PT07,2,5,1,41,5
2016,24,27,436180,122376,0.0325,1.4296,1.03,PT01,2,3,1,43,3
2016,51,179,480000,250476,0.035,2.3697,0.88,PT07,1,3,2,55,4
2016,12,11,367000,252504,0.035,4.0336,1.0,PT07,2,5,1,54,3
2016,37,125,282500,222348,0.0338,4.4292,1.0,PT01,2,5,1,58,4
2016,37,51,330000,99528,0.035,1.8886,1.0,PT07,2,3,1,49,5
2016,51,41,115000,50208,0.035,0.6641,0.42,PT01,1,5,1,53,4
2016,13,73,220541,55836,0.035,0.9644,1.03,PT07,1,5,1,25,4
2016,24,5,398385,107436,0.035,1.2551,1.03,PT01,2,3,2,42,2
2016,12,69,242000,58932,0.035,1.0126,1.0,PT01,2,5,1,49,4
2016,12,113,151851,46536,0.035,0.7861,1.04,PT01,1,7,1,67,5
2016,47,125,127687,33000,0.035,0.6089,1.03,PT01,1,7,1,26,2
2016,24,17,330000,147252,0.0325,1.3931,1.0,PT07,1,3,2,41,3
2016,24,21,484000,202284,0.0325,1.7838,0.97,PT01,2,5,1,49,5
2016,21,85,107000,86916,0.035,1.9935,1.0,PT01,2,5,1,56,4
2016,13,73,300000,82980,0.035,1.4332,1.0,PT07,2,5,1,43,4
2016,13,139,315050,121932,0.035,1.9666,1.04,PT07,2,5,1,71,4
2016,37,183,200000,32364,0.035,0.4051,0.94,PT07,2,3,2,63,5
2016,13,97,295425,132420,0.035,1.9108,0.98,PT01,2,3,1,49,5
2016,13,51,248750,72864,0.035,1.1984,0.92,PT07,2,5,1,34,5
2016,45,55,122797,67896,0.0325,1.0527,1.03,PT01,1,5,1,25,1
2016,12,86,283000,112740,0.0325,2.1433,1.0,PT07,2,7,3,45,4
2016,51,41,191020,104064,0.0325,1.3765,1.03,PT01,1,5,1,59,4
2016,37,125,275000,43236,0.0325,0.8613,1.0,PT01,2,5,1,46,5
2016,24,3,297256,77244,0.035,0.9024,1.03,PT07,1,2,1,26,4
2016,54,81,78000,39264,0.0325,0.8648,1.0,PT01,1,5,1,26,5
2016,13,73,89500,34884,0.035,0.6025,1.0,PT01,1,5,1,81,5
2016,37,51,183000,90336,0.035,1.7142,1.0,PT01,2,5,1,43,5
2016,13,63,35752,60780,0.0275,0.8771,1.03,PT01,1,5,1,70,4
2016,37,93,137500,139440,0.0275,2.6459,1.0,PT01,2,5,1,67,4
2016,21,67,187956,50868,0.0325,0.7581,1.03,PT07,1,3,2,32,1
2016,12,57,417000,127224,0.0338,2.2557,0.93,PT07,2,5,1,48,4
2016,37,81,144516,52008,0.0325,0.9405,1.04,PT01,1,7,1,47,4
2016,24,9,291306,100392,0.0325,0.9498,1.04,PT01,2,7,2,60,5
2016,13,151,171950,47580,0.0313,0.6866,0.95,PT07,1,5,1,33,4
2016,13,57,160000,99672,0.035,1.4383,1.0,PT01,2,5,1,70,5
2016,12,91,380000,141684,0.0325,2.0714,1.0,PT07,2,5,1,48,3
2016,12,99,164531,72288,0.0325,1.1277,0.88,PT07,1,5,1,33,5
2016,47,105,410000,161244,0.0325,2.5923,1.0,PT01,2,5,1,36,4
2016,51,510,588810,158604,0.0338,1.5005,1.04,PT07,2,5,1,65,5
2016,51,153,209950,168876,0.0325,1.5977,0.42,PT07,2,3,1,57,5
2016,37,189,150000,72408,0.0325,1.4424,0.44,PT01,2,5,1,68,5
2016,45,45,165000,72948,0.0325,1.2364,0.47,PT01,2,5,1,72,5
2016,24,3,329000,163620,0.0325,1.9114,1.0,PT01,2,5,2,50,4
2016,24,47,206393,82368,0.0325,1.1345,1.04,PT07,2,5,1,65,5
2016,51,153,570000,92712,0.0325,0.8771,1.0,PT07,1,5,2,37,4
2016,51,59,495427,112512,0.0325,1.0644,1.03,PT07,1,2,2,34,4
2016,51,153,484900,202860,0.03,1.9192,1.0,PT07,1,5,1,48,4
2016,45,79,170000,81408,0.0325,1.2621,1.0,PT07,2,7,1,56,4
2016,12,83,73000,54732,0.0325,1.0838,0.52,PT07,2,5,1,51,3
2016,37,125,174900,131544,0.0325,2.6204,0.88,PT01,1,4,1,46,5
2016,51,3,344000,99168,0.0325,1.2747,0.9,PT07,1,5,1,32,5
2016,12,91,280000,77868,0.0338,1.1384,0.74,PT01,2,5,1,58,5
2016,24,31,223197,74868,0.0325,0.6602,1.02,PT11,1,7,1,48,2
2016,37,101,70000,48768,0.0325,0.6104,0.37,PT07,1,7,1,59,5
2016,51,59,335000,171972,0.0275,1.6269999999999998,1.0,PT11,2,7,3,50,4
2016,51,153,392540,84036,0.0325,0.795,1.04,PT01,1,5,1,50,2
2016,47,125,154000,68064,0.0325,1.2558,1.0,PT01,2,7,3,53,5
2016,37,93,122450,38088,0.0325,0.7227,1.03,PT01,1,7,2,29,4
2016,51,41,115160,83892,0.0325,1.1097,0.67,PT01,2,3,1,57,5
2016,12,95,303000,136536,0.0325,2.346,1.0,PT07,2,3,2,36,3
2016,51,153,286487,97752,0.0325,0.9248,1.0,PT07,2,1,2,37,2
2016,13,135,225000,69972,0.0325,1.0097,1.0,PT07,2,7,2,37,2
2016,13,245,192318,96672,0.0338,1.6696,1.04,PT01,2,5,1,69,5
2016,47,125,214900,34200,0.0325,0.631,1.0,PT01,2,3,2,45,5
2016,45,79,171000,59820,0.0325,0.9274,1.0,PT01,2,5,1,78,5
2016,13,57,248000,93492,0.0325,1.3491,1.0,PT07,1,3,1,62,3
2016,1,101,279552,60768,0.0325,1.0111,1.02,PT07,2,3,1,59,4
2016,51,59,355000,157152,0.0338,1.4868,1.0,PT11,2,7,1,67,5
2016,13,73,253085,72972,0.0338,1.2603,1.04,PT01,2,5,1,36,5
2016,12,11,400000,142272,0.0325,2.2727,1.0,PT07,2,5,1,49,4
2016,13,89,314900,110028,0.0325,1.5877,0.99,PT07,1,3,2,39,5
2016,24,510,413096,159996,0.0325,1.8691,1.04,PT01,2,5,1,28,4
2016,51,59,536000,122724,0.0325,1.1611,1.0,PT01,1,5,1,33,4
2016,51,153,428000,148920,0.0325,1.4089,0.98,PT07,1,5,1,48,3
2016,51,153,625500,310332,0.0325,2.9360000000000004,0.8,PT01,2,5,1,52,3
2016,13,67,417000,240000,0.0375,3.4632,0.49,PT01,2,2,1,39,3
2016,45,7,127500,36671,0.0375,0.6537,0.77,PT01,2,7,1,58,5
2016,13,135,176200,90012,0.0438,1.2989,0.65,PT07,2,2,1,54,3
2016,51,59,500000,78924,0.0375,0.7467,0.71,PT07,1,2,2,29,5
2016,1,101,200000,51996,0.04,0.8652,0.8,PT07,1,2,1,47,4
2016,24,5,467000,435000,0.0413,5.0818,0.51,PT07,2,5,1,58,4
2016,24,31,479000,106128,0.04,0.9359,0.6,PT07,1,2,1,42,5
2016,12,99,299200,221412,0.035,3.4542,0.8,PT07,2,5,1,38,5
2016,37,179,417000,632328,0.04,9.2311,0.55,PT01,2,5,1,39,5
2016,24,31,485000,213552,0.0388,1.8832,0.67,PT01,2,7,1,41,4
2016,24,3,517500,345480,0.04,4.0360000000000005,0.45,PT01,1,5,1,71,4
2016,37,119,417000,236796,0.0338,3.4569,0.61,PT01,2,5,1,43,5
2016,51,59,425000,124980,0.0363,1.1824,0.68,PT07,1,2,1,36,5
2016,51,59,150000,50892,0.0388,0.4815,0.51,PT11,2,2,1,75,2
2016,51,73,129000,23736,0.0363,0.3348,0.59,PT07,1,2,1,35,5
2016,51,59,625000,312432,0.04,2.9558,0.68,PT07,2,2,1,47,5
2016,37,119,375500,114996,0.0338,1.6788,0.8,PT07,1,5,1,29,5
2016,51,59,180000,64992,0.0363,0.6149,0.63,PT11,1,2,2,27,3
2016,51,59,500000,125004,0.0388,1.1826,0.72,PT01,2,7,2,49,5
2016,12,115,314500,215352,0.0363,3.5952,0.62,PT07,2,5,1,68,5
2016,13,121,417000,420312,0.0413,6.0651,0.66,PT07,2,5,1,43,2
2016,21,111,207500,87312,0.0388,1.3685,0.69,PT01,2,5,1,42,4
2016,13,121,203000,44388,0.04,0.6405,0.63,PT07,2,2,2,36,2
2016,51,87,310000,133812,0.035,1.77,0.8,PT01,2,5,1,54,5
2016,51,61,290000,62976,0.035,0.5958,0.8,PT01,1,5,1,43,5
2016,24,31,503200,137988,0.0338,1.2168,0.7,PT07,2,2,1,57,5
2016,51,13,223000,70548,0.0338,0.6674,0.67,PT11,2,5,1,54,5
2016,51,59,616000,149796,0.0363,1.4172,0.8,PT07,2,2,1,47,5
2016,12,115,152625,73032,0.0325,1.2192,0.98,PT01,1,5,2,31,4
2016,47,37,208800,58000,0.0338,0.8644,0.8,PT01,2,5,1,28,3
2016,12,131,330000,340548,0.036000000000000004,7.4193,0.69,PT07,2,5,1,46,3
2016,45,57,250000,108972,0.0338,2.2561,0.66,PT07,2,5,1,54,5
2016,51,3,417000,773364,0.035,9.9404,0.49,PT07,2,7,1,32,5
2016,13,67,350000,161940,0.0338,2.3368,0.72,PT07,2,3,2,67,5
2016,51,59,486850,128544,0.0363,1.2161,0.7,PT11,2,5,2,59,4
2016,12,99,330000,179352,0.0338,2.798,0.63,PT07,2,5,1,67,5
2016,24,27,517500,164988,0.0363,1.9274,0.78,PT01,1,5,1,36,5
2016,12,11,417000,318048,0.0363,5.0806,0.53,PT07,2,5,2,39,5
2016,37,183,160000,243180,0.0288,3.0436,0.25,PT07,1,5,1,52,5
2016,12,99,330000,239844,0.0325,3.7417,0.66,PT11,2,5,1,52,5
2016,37,119,417000,290904,0.0338,4.2468,0.6,PT01,1,5,2,30,5
2016,51,59,417000,172512,0.0325,1.6321,0.77,PT01,1,2,1,32,5
2016,12,31,294566,121920,0.0325,1.8116,0.99,PT07,1,5,2,52,4
2016,1,81,154400,65328,0.0325,1.064,0.8,PT07,1,2,1,36,4
2016,51,59,355000,87420,0.0375,0.8271,0.54,PT01,1,2,2,51,3
2016,12,81,196000,49992,0.035,0.8346,0.68,PT07,2,5,1,37,5
2016,12,81,130000,79380,0.0363,1.3252,0.6,PT07,2,3,1,69,3
2016,12,115,141600,69348,0.0363,1.1577,0.8,PT01,2,5,1,66,5
2016,37,179,164000,49788,0.0338,0.7268,0.8,PT01,2,5,1,57,5
2016,45,51,224545,72504,0.035,1.3183,0.7,PT07,2,5,1,62,4
2016,12,99,350000,186864,0.035,2.9152,0.36,PT07,2,5,2,54,4
2016,24,3,272000,241932,0.03,2.8263,0.8,PT01,1,5,1,30,5
2016,37,119,417000,226728,0.0338,3.3099,0.49,PT07,2,2,1,51,5
2016,45,35,250000,135660,0.0363,2.1533,0.52,PT07,2,5,1,61,5
2016,12,61,405000,124464,0.0325,2.3135,0.75,PT07,2,5,1,74,5
2016,12,85,200000,109776,0.0363,1.9259,0.62,PT07,2,5,1,71,5
2016,51,19,140000,31560,0.035,0.5251,0.8,PT01,1,5,1,27,5
